,Unnamed: 0,id,text,prompt,score
69,69,zh_020070,(_1)A塑料质量最好(2)使外界环境相同 在塑料下面加同样的砝码,2,3
88,88,zh_020089,a.塑料聚合物有弹性且因种类不同而不同b(_1)取等质量四种塑料(2)更换砝码质量并重复实验,2,2
215,215,zh_020216,a.不同聚合物所表现的弹性大小各不相同b.使所测塑料的长度初始相同使物体与夹子，夹子与砝码之间没有摩擦,2,2
93,93,zh_020094,a.B的弹性最好b.(_1)悬挂时间增大吗，固定悬挂方向(2)反复实验,2,2
110,110,zh_020111,a B种的聚合弹性最好 D种次之  C种再次 A种最差 b进行T_3 T4实验 减小误差,2,2
206,206,zh_020207,"a.拉伸量存在_一定误差b,(1)增加悬挂时间(2)同类型塑料进行多次试验",2,0
176,176,zh_020177,a每种塑料的弹性是固定的 b增大拉伸量,2,0
149,149,zh_020150,a 第_二实验的长度大于或等于第一实验的长度  b(1)应多次测量取平均值 减少误差 (2)读数应对齐刻度 并估读下一位,2,0
226,226,zh_020227,(_1)D拉伸量最大(2)加长试验时间,2,0
91,91,zh_020092,a:T_1T2重复实验2组数据不同b:拉升程度重要性,2,0
33,33,zh_020034,a塑料D的弹性最好 b(_1)在砝码刚挂上的测量一次 五分钟后再测量一次,2,0
299,299,zh_020300,(_1)塑料聚合物A的弹性最好 (2)(1)改变砝码的质量 重复实验 观察结果 (2)改变砝码悬挂的时间 重复实验观察结果,2,0
105,105,zh_020106,A塑料拉伸量较其他_三个略好 (1)用小车跑拉着塑料 (2)做成纸张实验其延展性,2,0
137,137,zh_020138, a每种材料的_二次拉伸量变化不大 b第一次实验和第二次要有时间间隔,2,0
287,287,zh_020288,D种材料弹性最好 测量未取下砝码的材料的长度变化,2,0
46,46,zh_020047,不同塑料在相同条件下弹性不同 D检查砝码是否过锈,2,1
145,145,zh_020146,B型塑料弹性最好 我认为可将悬挂时间调制成_10分钟或将砝码的重量增加,2,1
118,118,zh_020119,不同聚合物的弹性不同 用不同的砝码来悬挂 砝码的质量相差大_一些 可改变弹性形变,2,1
142,142,zh_020143,a A弹性最强 D最差  b (_1)四种聚合物长度一致 (2)实验观察聚合物弹回形状,2,1
