,Unnamed: 0.1,Unnamed: 0,id,text,prompt,score
0,39,39,zh_020040,Schlussfolgerung:D-Plastik-Polymer-Elastizität ist stabiler Methode: Experimentelle Konstruktion (_1) Mehrfachversuche zu vermeiden Zufall (2) strenge Einhaltung der Kontrollvariablen,2,3
1,240,240,zh_020241,1 verschiedene Kunststoffe.Unterschiedliche Elastizität (2) Die Steuerung der Variablen ist die gleiche.,2,2
2,136,136,zh_020137,"a Schleiflänge in Bezug auf die Art des Kunststoffs b, um sicherzustellen, dass die Qualität des Materialtyps einheitlich ist",2,2
3,27,27,zh_020028,"a Kunststoff B hat eine gute Verlängerungsfähigkeit b(_1) Prüfung der Verlängerungsfähigkeit der Kunststoffe vor dem Versuch, wenn sie nicht getestet wurden (2) Die Steuerungsvariablen sollten während des Versuchs angewendet werden",2,2
4,292,292,zh_020293,a Unterschiedliche Arten von Kunststoffen können sich über einen bestimmten Zeitraum unterscheiden. b (1) Das erste und das zweite Experiment Die Verwendung von zwei vollkommen identischen Kunststoffen (2) Die Verwendung von zwei Experimenten hinzufügen die gleiche Masse der Quadrat-Code,2,2
5,139,139,zh_020140,a A ist am besten elastisch C am schlimmsten b zieht Kunststoff getrennt mit zwei Gegenständen.,2,0
6,50,50,zh_020051,"Je länger die Stretchlänge bei a ist, desto größer ist die Stretchlänge bei b, so dass die Belastung gleichmäßig ist, um die Versuchszeit zu reduzieren.",2,0
7,127,127,zh_020128,"Die Qualität der Jacke, die Qualität der Jacke.",2,0
8,87,87,zh_020088,Die A.Die Elastizität der verschiedenen Kunststoffpolymeren unterscheidet sich und die höchste Elastizität der Kunststoffklasse A ist b.(_1) angemessene Verlängerung der Hängezeit und die gleiche Hängezeit für zwei oder mehr Versuche,2,0
9,129,129,zh_020130,Eine Art Plastikprobe nehmen und die Länge messen,2,0
10,64,64,zh_020065,(_1) Die Elastizität von D-Plastik ist schlechter (2) (1) nach dem Testen mit einem hohen Qualitäts-Code (2) länger,2,0
11,29,29,zh_020030,a C bessere Elastizität D relativ stabile Elastizität AB schlechter Elastizität (_1) zwei Versuche mit demselben Material mit unterschiedlichen Qualitäten,2,0
12,307,307,zh_020308,"D-Plastik streckt die längste Länge, dokumentiert die erforderlichen Tests, viele Versuche bleiben unverändert",2,0
13,294,294,zh_020295,"a Einige Materialien werden gestreckt, aber einige Materiallänge bleiben unverändert und sogar verringern b, so dass die Hängematte länger bleibt.",2,0
14,146,146,zh_020147,a_ vier Kunststoffe ohne Elastizität b ausgewählte Phänomene offensichtliche Materialien,2,0
15,211,211,zh_020212,"a, Kunststoff kann ausgedehnt werden b(_1) verlängert die Hängezeit (2) garantiert, dass die ursprüngliche Länge der beiden Proben gleich ist",2,1
16,76,76,zh_020077,"Schlussfolgerung: Die Elastizität der verschiedenen Kunststoffpolymeren unterscheidet sich Verbesserung (_1) Um die Messung durch mehrere Kunststoffpolymeren zu ändern, um die Ergebnisse des Experiments zu ändern (2) Anwendung unterschiedlicher Traktion auf das gleiche Material und mehrmals Messung",2,1
17,177,177,zh_020178,a Vergrößerung der Stretchmenge des Kunststoffs in Bezug auf die Art des Kunststoffs b,2,1
18,229,229,zh_020230,"Je länger die T_1 Stretch, desto länger die T2 Stretch.Verbesserung der Methode (1) Die Probe sollte mit unterschiedlicher Länge ausgewählt werden, aber die Länge sollte schrittweise zunehmen; (2) Steuerungsvariablen",2,1
