,Unnamed: 0,id,text,prompt,score
1,1,zh_020002,C buena elasticidad D elasticidad estable AB mala elasticidad Dos masas diferentes de pesas Tiempo de suspensión prolongado de las pesas,2,0
22,22,zh_020023,un plástico D tiene una buena recuperación elástica en comparación con los otros tres b(_1) se puede probar cambiando el peso de las pesas de forma adecuada (2) al quitar las pesas y las abrazaderas se pide que se comprima o estire el tipo de plástico para probar si se puede hacer volver la deformación,2,0
24,24,zh_020025,(_1) Los diferentes plásticos tienen diferentes cantidades de estiramiento (2) (1) La longitud debe medirse antes de retirar los pesos y las abrazaderas (2) La segunda prueba debe realizarse cuando la longitud del plástico se haya recuperado,2,1
37,37,zh_020038,a (_1) La cantidad de estiramiento varió entre los diferentes tipos de plástico Los resultados de los dos experimentos fueron cercanos b Se tomaron varios de los tres tipos de plástico para repetir los experimentos Registrar los datos,2,2
72,72,zh_020073,a El tipo de material AB es una deformación normal D es una deformación elástica b Puede hacer que la pieza sobrepase la mesa un poco más para reducir el error,2,0
95,95,zh_020096,a. Los diferentes materiales tienen sus propias características de elasticidad del polímero b.(_1) A.B.C.D Inicialmente la longitud es la misma y la forma es la misma,2,3
104,104,zh_020105,(_1) La muestra D mostró pocos cambios en la elongación (2) Experimento con los mismos pesos y pinzas Experimento sin fricción,2,0
114,114,zh_020115,a la cantidad de plástico estirado por segunda vez es similar a la cantidad estirada la primera vez y la elasticidad de los diferentes materiales es diferente b aplicando materiales plásticos que difieren significativamente,2,0
125,125,zh_020126,El tipo de plástico afecta a la cantidad de estiramiento,2,1
130,130,zh_020131,a El plástico de tipo B tiene la mejor elasticidad b Calentar el plástico Enfriar el plástico,2,1
162,162,zh_020163,a rendimiento estable del plástico D rendimiento inestable del plástico AB b (_1) en el laboratorio se realizan experimentos de forma profesional (2) se cambia el equipo experimental se realiza el experimento de nuevo,2,2
169,169,zh_020170,Los polímeros son más elásticos,2,0
191,191,zh_020192,a la cantidad de estiramiento era esencialmente la misma b cambiar a usar un clip o gancho para tirar del plástico,2,0
197,197,zh_020198,"a. cuanto más largo es el plástico, menor es el alargamiento b. el mismo tipo de plástico, medido por separado con diferentes longitudes",2,0
199,199,zh_020200,"La ductilidad del plástico varía según la categoría, el tipo elegido debe tener más datos por grupo (_3) a 5 grupos y el material utilizado para la prueba debe ser doble y no debe ser reutilizado para evitar errores innecesarios",2,2
228,228,zh_020229,"a.(_1) El plástico A tiene buena elasticidad b. Tome las mismas longitudes de los tramos A,B,C,D",2,1
230,230,zh_020231,A: un coeficiente de rigidez de pequeño a grande A.B.C.D.b (_1) utilizar un dinamómetro de muelles para medir la cantidad de cambio en la elasticidad (2) aumentar el peso de las pesas así como el tiempo para colgarlas,2,0
279,279,zh_020280,a Los tipos de plástico ABC se ven afectados por el tiempo y la cantidad de estiramiento cambia El plástico D no se ve afectado por el tiempo b (_1) tomar el mismo tipo de plástico para investigar el efecto del tiempo en la elasticidad del polímero plástico (2) hacer más experimentos hacer el experimento generalizable,2,0
283,283,zh_020284,a El plástico tipo D sigue estirándose _20 MM después de los experimentos T1 y T2 Esto demuestra que el material tipo D es más estable en su elasticidad b (1) Se pueden colocar pesas del mismo tipo de plástico para colgar diferentes pesos,2,2
