,Unnamed: 0,id,text,prompt,score
115,115,zh_020116,a 不同材质的塑料弹性不同且两次弹性形变相差不大 b(_1)T2实验另取下实验材料相同的材料进行实验 (2)将实验材料剪成大小长度相同的形状并进行实验,2,3
165,165,zh_020166,(_1)塑料长度是否一样 (2)砝码质量是否相同,2,2
135,135,zh_020136,a 塑料聚合物的弹性因种类不同而不同 并使弹性形变  注意控制变量法 保持砝码质量,2,2
237,237,zh_020238,a:塑料B的弹性最好b:(_1)更换不同的砝码(2)多次重复试验,2,2
112,112,zh_020113,a 不同材料的弹性是不相同的 b控制变量法,2,2
195,195,zh_020196,(_1)D塑料固性好,2,0
249,249,zh_020250,拉伸越长，说明聚合物的弹性越好,2,0
25,25,zh_020026,增加砝码的重量,2,0
225,225,zh_020226,a.D中塑料延展性最好b.将塑料加温，增加拉伸时间，改变塑料结构强度,2,0
285,285,zh_020286,a两次实验数据变化不大 材料性能稳定 b 用不同梯度力重复实验 观察效果,2,0
269,269,zh_020270,时间越长，塑料拉伸量越大(_1)选取一组进行对照(2)夹子质量忽略不计,2,0
264,264,zh_020265,取某种类型的塑料样品并测量其长度,2,0
92,92,zh_020093,(_1)塑料A的弹性最强(2)让砝码一直悬挂，测量其伸长长度,2,0
235,235,zh_020236,"a.C弹性好D弹性稳定A,B弹性较差(_1)两次不同质量砝码",2,0
251,251,zh_020252,塑料具有延展性,2,0
18,18,zh_020019,不同类型的塑料其弹性不同,2,1
60,60,zh_020061,a_1结论：不同聚合物的弹性并不相同 b2改进 将同种聚合物重叠放置 挂上较重的重物 使其拉伸较明显,2,1
103,103,zh_020104,(_1)不同塑料其弹性不同 会因受力的作用而发生收缩或伸长等变化 (2)对每一种类型的塑料进行多次重复 观察其普遍性,2,1
208,208,zh_020209,a:D塑料的弹性最强，A的弹性最弱b:(_1)取四种材料时，要求长度一样(2)四种材料试验来夹子所夹的位置各不相同。,2,1
