,Unnamed: 0,id,text,prompt,score
95,95,zh_020096,a.不同材料聚合物弹性各有其特点b.(_1)A.B.C.D初始长度一致且形状一致,2,3
199,199,zh_020200,塑料的延展性基于类别之分各不相同，选择的类型每组数据再多_一些(3)至5组且试验用材应双份，不应重复使用避免不必要的误差,2,2
283,283,zh_020284,a塑料类型D在经过T_1和T2实验后拉伸量仍是20MM 可知D类型材料的弹性较稳性 b (1)可以设置同类塑料挂不同重量的砝码 (2)同种质量的砝码挂不同的塑料,2,2
37,37,zh_020038,a (_1)不同类型的塑料拉伸量均有差异 两次实验结果接近 b三种类型的塑料取多个进行反复实验 记录数据,2,2
162,162,zh_020163,a 塑料D性能稳定 塑料AB的性能不稳定  b (_1)在实验室中 专业的进行实验 (2)更换实验器材 再一次做实验,2,2
104,104,zh_020105,(_1) D样品的延展性变化小 (2) 用相同砝码和夹子做实验 在无摩擦力的情况下实验,2,0
114,114,zh_020115,a塑料第_二次的拉伸量与第一次的拉伸量相差不多 且不同材料的弹性不同  b应用塑料材料相差较大的,2,0
230,230,zh_020231,答：a劲度系数由小到大为A.B.C.D.b(_1)用弹簧测力计测量弹力变化量(2)增加砝码的重量以及挂砝码的时间,2,0
191,191,zh_020192,a 拉伸量基本相同 b改用夹子或钩子拉塑料,2,0
72,72,zh_020073,a AB类型材料 属范性形变 D为弹性形变 b 可将超出桌面的部分弄长_一点 减少误差,2,0
1,1,zh_020002,C弹性好 D弹性稳定 AB弹性较差 两次不同质量砝码   延长砝码悬挂时间,2,0
169,169,zh_020170,聚合物的弹性较大,2,0
197,197,zh_020198,a.塑料越长伸长量越小b.同_一类型塑料，分别用不同长度测量,2,0
279,279,zh_020280,a ABC塑料的类型都受到时间的影响而拉伸量发生变化 D塑料不受时间影响 b (_1)取同一塑料类型的材料探究时间对塑料聚合物弹性的影响 (2)多做几次实验 使实验具有普遍性,2,0
22,22,zh_020023,a塑料D的弹性恢复能力相对其他_三种好 b(1)可以适当改变砝码的重量来测试(2)取下砝码和夹子时要该类型塑料进行压缩或延伸试试是否可以让其形变回归,2,0
125,125,zh_020126,塑料类型影响拉伸量,2,1
228,228,zh_020229,"a.(_1)塑料A的弹性好b.取相同长度的长度A,B,C,D",2,1
130,130,zh_020131,a B型塑料的弹性最好 b 将塑料加热 将塑料冷却,2,1
24,24,zh_020025,(_1)不同塑料的拉伸量不同 (2)(1)应该在取下砝码和夹子之前测长度(2)应该等塑料长量复原时 再进行第二次试验,2,1
