,Unnamed: 0,id,text,prompt,score
33,33,zh_020034,a El plástico D es el más elástico b(_1) Se midió una vez cuando se colgaron las pesas por primera vez Se volvió a medir cinco minutos después,2,0
46,46,zh_020047,Los diferentes plásticos tienen diferentes elasticidades en las mismas condiciones D Compruebe los pesos para ver si hay exceso de óxido,2,1
69,69,zh_020070,(_1) El plástico A es de la mejor calidad (2) Haz que el entorno externo sea el mismo Añade los mismos pesos bajo el plástico,2,3
88,88,zh_020089,a. Los polímeros plásticos son elásticos y varían según el tipo b. (_1) Toma masas iguales de cuatro plásticos (2) Cambia las masas de los pesos y repite el experimento,2,2
91,91,zh_020092,a:T_1T2 repetir los experimentos 2 conjuntos de datos diferentes b:importancia del grado de pull up,2,0
93,93,zh_020094,a. B es el más elástico b. (_1) aumentar el tiempo de suspensión? fijar la dirección de la suspensión (2) repetir el experimento,2,2
105,105,zh_020106,Un plástico que se estira un poco mejor que los otros tres (_1) corrió con un carro tirando del plástico (2) hecho en papel para probar su ductilidad,2,0
110,110,zh_020111,a El tipo B tiene la mejor elasticidad polimérica El tipo D es el segundo mejor El tipo C es el segundo peor El tipo A es el peor b Realizar el experimento T_3 T4 Reducir el error,2,2
118,118,zh_020119,Diferentes polímeros tienen diferentes elasticidades Suspendido con diferentes pesos Una mayor diferencia en la masa de los pesos puede cambiar la deformación elástica,2,1
137,137,zh_020138, a La cantidad de estiramiento secundario no varía mucho para cada material b Dejar pasar el tiempo entre el primer experimento y el segundo,2,0
142,142,zh_020143,a A es el más elástico D es el menos elástico b (_1) Los cuatro polímeros tienen la misma longitud (2) Experimento para observar la forma del polímero que rebota,2,1
145,145,zh_020146,El plástico tipo B tiene la mejor elasticidad Creo que podemos hacer que el tiempo de colgado sea de _10 minutos o aumentar el peso de las pesas,2,1
149,149,zh_020150,a La longitud del segundo experimento es mayor o igual que la del primero b(_1) Deben tomarse varias mediciones para hacer una media y reducir el error (2) Las lecturas deben alinearse con la escala y estimarse hasta el siguiente dígito,2,0
176,176,zh_020177,a La elasticidad de cada plástico es fija b Aumenta la cantidad de estiramiento,2,0
206,206,zh_020207,"a. Hay algún error en la cantidad de alargamiento b,(_1) aumentar el tiempo de colgado (2) realizar varios ensayos con el mismo tipo de plástico",2,0
215,215,zh_020216,a. Diferentes polímeros presentan diferentes niveles de elasticidad b. Hacer que la longitud del plástico medido sea inicialmente la misma para que no haya fricción entre el objeto y la pinza y la pinza y el peso,2,2
226,226,zh_020227,(_1) D estira al máximo (2) alarga el tiempo de la prueba,2,0
287,287,zh_020288,El material de tipo D es el más flexible Mide el cambio de longitud del material sin quitar los pesos,2,0
299,299,zh_020300,(_1) El polímero plástico A es el más elástico (2) (1) Cambia la masa de las pesas Repite el experimento Observa los resultados (2) Cambia el tiempo de suspensión de las pesas Repite el experimento Observa los resultados,2,0
