,Unnamed: 0,ItemId,PromptId,Score1,AnswerText
0,1870,1_1871,1,0,גם אתם צריכים.
1,357,1_358,1,0,בשבילי אני חושב שהניסוי הזה יצטרך להגיד לך מה אתה צריך לחזור בבקבוק ולתת דוגמאות נוספות על מה שהם עושים כדי להפוך את הניסוי הזה לעבוד.
2,1954,1_1955,1,0,1.אתה צריך למדוד את המסה ההתחלתית. ^ p 2.אתה צריך למדוד את המסה הסופית. ^ p 3.אתה צריך למדוד את ההבדל בין המסה ההתחלתית והסופית.
3,202,1_203,1,0,"אני לא יודע מה פירוש הדיפלומטיה, אז אני לא יודע איך לענות על השאלה הזאת."
4,1255,1_1256,1,0,אנחנו צריכים לדעת את הזמן בין נקודת ההתחלה לבין נקודת הסוף.
5,117,1_118,1,0,אתה תצטרך כמה יש שם בסך הכל.
6,15,1_16,1,0,אני לא יודע מה קורה!
7,1611,1_1612,1,0,"לאחר שסיימתי לקרוא את המידע, אני חושב שאני צריך ארבעה סוגים של חומץ אבל זהים וארבעה מיכלים אז הייתי צריך לקבוע את המסה של כל דגימה."
8,724,1_725,1,0,"כדי לשכפל את הניסוי, אתה צריך למדוד את כמות החומצה הוסיפה בכל מיכל. אתה צריך גם למדוד את המסה של כל דגימה לפני הוספת אותם לחמאה. לבסוף, אתה צריך למדוד את כמות החומצה שנותרה לאחר החומר נלקח."
9,2177,1_2178,1,0,אבני חממה ופלסטיק כולם חסרים ב שליליות בהבדלים.
10,1143,1_1144,1,0,"לשים דגימה של חומר אחד לתוך מיכל אחד ואת התווית, ""חזור עם דגימות הנותרות"", כלומר דגימה לתוך מיכל סנגל."
11,1615,1_1616,1,0,"מידע נוסף שתצטרך הוא הצהרה, למה עשית את זה והתוצאות היו נכונות או לא נכונות. כגון סוג זה של התוצאה שאתה מחפש."
12,1543,1_1544,1,0,"1 לאסוף חומרים פי 2 מוסיפים את ה-Apron & Goggles פי 3 הכינו את החומרים פי 4. מוסיפים את החמאה לתוך מיכל זהה. פ 5 לשים מרתף, אבן חמה, עץ, פלסטיק לתוך מיכלים נפרדים שלהם. פ 6 שים את השם על המיכל, לחכות 24 שעות. פ 7 לשטוף את הדגימות עם מים מיובשים. פ 8 מוציאים את הדגימות ליבש. תגיות 9 לקבוע את המסה ואת ההבדלים האחרים. פי 10 לנקות את החומרים"
13,1652,1_1653,1,0,"בניסוי זה תצטרך להוסיף מידע נוסף כמו במוצר כמו כיצד הגדרת את המדגם כדי להתחיל עם. כמו כן, זה מעולם לא אמר כי הדגימות היו בקופסה וצריך לכלול את זה בהתחלה. אבל זה נראה כמו ניסוי טוב לעשות ואיך הם שופכים את החומצה על כל דגימה ולתת לה לשבת רק את אבן האפר השתנה ביותר ואת הדגימה האחרת נשארת כמעט זהה במסה ההתחלה והסוף."
