,id,text,prompt,score
0,zh_100001,"Blanco:: El blanco es el mejor color para la pintura de perreras, el frasco de vidrio con tapa blanca es el que menos sube la temperatura de los cuatro colores, y si se aplica a una perrera, hará que la temperatura del aire dentro de la perrera suba relativamente poco.",10,2
1,zh_100002,"Blanco::Elija el blanco El aumento de la temperatura de _24 grados a 42 grados es adecuado para vivir, la temperatura media experimental fue de 42 grados",10,2
2,zh_100003,"Gris oscuro:: Este color permite que el mundo exterior tenga menos influencia en el interior, permitiendo que la mascota viva sin ser influenciada por el mundo exterior, la temperatura del aire no cambió en los experimentos _1, 2 y 3 debido a los cambios en el mundo exterior",10,0
3,zh_100004,"Gris oscuro: El color gris oscuro tiene un efecto aislante, manteniendo al perro caliente y cómodo. La tabla anterior muestra que sólo el color gris oscuro mantuvo la temperatura dentro del tarro de cristal constante después de _10 minutos.",10,0
4,zh_100005,Blanco:: La temperatura dentro de la jaula se mantendrá entre _41-43°C. La temperatura media de la jaula en los experimentos 1 - 3 fue de 42°C para el blanco.,10,1
5,zh_100006,"Gris oscuro::La temperatura en el interior del gris oscuro sigue siendo básicamente la misma a la luz del sol, con el cambio de tiempo el ambiente interior es más estable, el perro se mantiene más caliente para reducir el riesgo de enfermedades",10,0
6,zh_100007,"Gris oscuro:: El gris oscuro se mantiene más o menos igual a la luz del sol, con el cambio de tiempo el ambiente interior es más estable y ayuda a mantener al perro más caliente para reducir el riesgo de enfermedad",10,0
7,zh_100008,"Blanco:: El blanco es el color más claro y absorbe la menor cantidad de energía, por lo que la temperatura interior de la caseta es más adecuada para la vida de los perros.",10,2
8,zh_100009,Negro:: este color hace que la temperatura dentro de la perrera sea más aislante El negro fue el más cálido de los cuatro colores en _123,10,2
9,zh_100010,Gris claro: este color mantiene la humedad en el interior de la perrera.,10,0
10,zh_100011,"Blanco:: mantiene la temperatura en el interior de la perrera a la temperatura adecuada, el blanco absorbe el calor lentamente y con moderación y la temperatura de la perrera no aumenta demasiado rápido o demasiado alto",10,1
11,zh_100012,"Blanco:: cuanto más claro es el color, mejor es la capacidad de disipación del calor. La media del experimento disminuye del negro al blanco.",10,2
12,zh_100013,"Negro:: a medida que aumenta la luz, la temperatura en el interior de la jaula aumenta más rápidamente y la temperatura del aire en el interior de la tapa negra es mayor por unidad de tiempo",10,2
