,id,text,prompt,score
0,en_cw_000001,1. Pour vinegar quantity\n 2. containers size\n 3. how many time rinse with distilled water,1,2
1,en_cw_000002,I need information about the percentage of vinegar.,1,0
2,en_cw_000003,know how much vinegar was used in each container\n know what size/type of container to use\n know how long each sample was rinsed in distilled water..,1,3
3,en_cw_000004,It is important to pour vinegar in 4 samples to stand for 24 hours and wash with distilled water.\n The stone has the greatest weight loss because it washed off calcium / calcification from it.\n Wood and plastic are constant,1,0
4,en_cw_000005,The place where the containers were located in\n Temperature of the place where the containers were\n The amount of vinegar placed on each recipient,1,1
5,en_cw_000006,The ml of vinegar added to each recipient\n The volume of the recipient\n The temperature around the recipient,1,2
6,en_cw_000007,"I don't need any additional information. I need samples, containers and that it.",1,0
7,en_cw_000008,as additional information it is necessary to know the result of the experiment,1,0
8,en_cw_000009,the wood is the least affected element with the vinegar after 24 hours was not affected in any way the limestone is the most affected of all its variation of mass is very remarkable,1,0
9,en_cw_000010,"mix 2 samples at the same time and let stand after 40 minutes, then analyze results and then perform the procedure with the other 2 samples",1,0
10,en_cw_000011,1. Can do procedure with more masses.\n 2. Its better to take equal weight of starting mass.\n 3. Instead of 24 hours keep masses in vinegar for some days for better results.,1,0
11,en_cw_000012,It is necessary to know the amount of vinegar and concentration,1,1
12,en_cw_000013,Measurement of vinegar to pour into the containers\n How determine the mass\n Do the sample materials need to be the same shape and surface area,1,2
13,en_cw_000014,The amount of vinegar added to each container is missing\n The capacity of the containers\n Temperature\n materials,1,2
14,en_cw_000015,"I think that a metal such as iron and aluminum should be included in the experiment, in addition to using another type of acid, sulfuric and chloridic acid.",1,0
15,en_cw_000016,"vinegar\n material:Marble, Limestone, Wood, Plastic\n a scale to take the weight",1,0
16,en_cw_000017,I need to know how much vinegar is used in each sample.\n I need to know how much distilled water is used to clean the samples .\n I need to know the type of wood is. I mean from what tree he got the material,1,1
17,en_cw_000018,what is the level of purity of the marble\n what amount of moisture is contained in each samples\n what is the weight of each container,1,0
18,en_cw_000019,i need to know the acidic value of the sample elements.,1,0
19,en_cw_000020,It has to say what kind of material of the four types of sample it is not until the end that one deduces what they can be.\n You should also determine what the weight or average size of these samples should be.\n At the end you should check the results to know what they mean.,1,2
20,en_cw_000021,you need to know what amount of vinegar to put on each sample,1,1
21,en_cw_000022,after pouring the vinegar the mass should decrease or stay the same \n So next experiment they may watch for the mass difference,1,0
22,en_cw_000023,"- The experiment itself does not merit replicate any.\n - The materials used as sample are of different type of hardness and therefore of resistance.\n - Vinegar, caused three of the materials used to be degraded in almost identical proportions.\n - The o",1,0
23,en_cw_000025,Size of the containers.\n Milliliters of vinegar to be added to the container.\n The samples must have the same size?,1,3
24,en_cw_000026,I NEED TO TAKE NOTE OF THE AMOUNT OF VINEGAR USED IN EACH OF THE CONTAINERS,1,1
25,en_cw_000028,"Conditions of the experiment, i.e. temperature and pressure. Concentration of the vinegar.",1,0
26,en_cw_000030,#NAME?,1,0
27,en_cw_000031,"how the samples should be presented, in a single piece or several small or ground pieces",1,1
28,en_cw_000032,1- the condition where the sample put in\n 2- the temperature of the room where the sample put in\n 3- any additional external factors to the experiment,1,1
29,en_cw_000034,physical chemical characteristics of marble.\n physical chemical characteristics of limestone.\n physical chemical characteristics of wood.\n physical chemical characteristics of plastic.\n Vinegar effect on each of the materials studied,1,0
30,en_cw_000036,"Exact parts of samples from marble, limestone, wood and plastic are necessary for a correct scientific experiment.\n Acid rain occurs and is formed when the humidity of the air is combined with nitrogen oxides, sulfur dioxide or sulfur trioxide emitted by factories, power plants, heating boilers and vehicles that coal coal or petroleum products that contain sulfur",1,0
31,en_cw_000038,By what materials can I replace the samples?\n Can I do it with common water if I do not have distilled water?\n Can it be any type of vinegar?,1,1
32,en_cw_000039,"iron, aluminum and copper",1,0
33,en_cw_000040,"It's hard for a person who doesn't know bout this procedure as such. They should to explain why every single step says what it says. it looks right in general, but it would be better if we could to know why they apply that procedure and that way being able to understand a better way.",1,0
34,en_cw_000041,after the experiment it was determined that the wood does not lose mass after a prolonged period of vinegar.\n the plastic as well as the wood is not affected by the vinegar and finally the limestone tends to be very affected by the vinegar,1,0
35,en_cw_000042,Method for determining the mass of the different samples.\n Amount of vinegar to be poured into containers.\n Size of containers used.,1,2
36,en_cw_000043,"In order to replicate the experiment, the size and the surface area of each material sample must be provided. In addition, the temperatures during the 24 hours and 30 minutes drying are also important for replication.",1,1
37,en_cw_000044,,1,0
38,en_cw_000045,"the concentration of vinegar is needed, to know how it affects the limestone, the marble or the wood. I do not think any additional information is needed",1,0
39,en_cw_000047,"I would need the masses to which the procedure will be made in this case marble, limestone and wood",1,0
40,en_cw_000048,This result describe too few information points.,1,0
41,en_cw_000049,Water and NaCl,1,0
42,en_cw_000050,plastico marble limestone,1,0
43,en_cw_000051,"What amount of vinegar should I place in the containers\n Can I rinse with normal water?\n Ir does not matter the type of material sample, for the wood if the sample is pine or oak?",1,2
44,en_cw_000052,You'll need a scale to measure the mass of each sample before and afterwards. You will also need distilled water and a suitable method of labelling your containers.,1,0
45,en_cw_000053,plastic marble limestone,1,0
46,en_cw_000054,"I would need to know the exac amount of the reactive agents: vinegar and distilled water, if the samples need to stay in a humid or a dry environment and the specific kind of container to use.",1,2
47,en_cw_000055,"The nature of materia that is provided,is it allowed to repeat experiment alone,is there that can go wrong with the results of measuring in the experiment",1,0
48,en_cw_000056,"what kind of vinegar, alcoholic or not, ?\n what temp, samples need to be stored for 24h?",1,2
49,en_cw_000057,no se,1,0
50,en_cw_000060,"I need four containers with lids, and samples of marble, limestone, wood and plastic that can fit into does containers. I need sufficient volume of vinegar to fill all containers so that samples can all be drown in it. And I need a scale to measure the mass.",1,0
