,Unnamed: 0,ItemId,PromptId,Score1,AnswerText
0,910,5_11877,5,0,"თქვენ გაქვთ Mrna, რომელიც იღებს თავდაპირველად rna და იძლევა ყველაფერი უფლება agian"
1,2014,5_12981,5,0,"TRANSLATION, tRNA, REFLEXION და DNA"
2,1405,5_12372,5,0,"1.Ribosomes გადაიხადოს mrna protiens.2. მაშინ protiens გადაიხადოს Krebs ციკლი3. მაშინ protiens გადაიხადოს atp4.electron chain transporter იღებს atp გარშემო, სადაც atp გამოიყენება."
3,285,5_11252,5,0,"Protein synthesis აქვს ოთხი ძირითადი ნაბიჯები, რომლებიც mRNA დატოვებს ნაქსოვი შემდეგ აწარმოებს ცილის მცირე სანაპირო და tRNA იღებს მას, სადაც RNA არის და გადაცემა RNA, შემდეგ RNA იღებს ცილის, სადაც მათ შეუძლიათ წაიკითხოთ."
4,184,5_11151,5,0,"RNA, mRNA, RNA და dRNA"
5,1911,5_12878,5,0,"mRNA ეწვევა tRNA გადაცემის შემდეგ იგი გადაცემა amino acid sequence, შემდეგ tRNA შეიცავს rRNA, შემდეგ RNA გადაცემა DNA strings."
6,1473,5_12440,5,0,"ერთ-ერთი იქნება ER, რომელიც შეესაბამება ribsomes, რომელიც აწარმოებს ცილის და ცილის დაგეხმარებათ თქვენი სხეულის."
7,1542,5_12509,5,0,RNA და RNA
8,1997,5_12964,5,0,"პირველი ნაბიჯი ცილის სინთეზიში არის mRNA- ის გამოცემა სხეულში. მეორე ნაბიჯი არის, რომ იგი მიიღებს მეტი ცილის. მეორე ნაბიჯი არის, რომ ეს გადაიხადოს თეთრი კოლექცია. ბოლო ნაბიჯი ცილის mRNA- ს არის, რომ ცილის დაბრუნება ცილის ფუნქციონირება."
9,2357,5_13324,5,0,RNA RNA RNA RNA
10,1622,5_12589,5,0,Enter Exit RIBOMSOME და ENZMES
11,1890,5_12857,5,0,1 წლის თარგმანი გადაიხადოს ცილის. 2 წლის 3 წუთის წინ. Protein სავსე მთლიანად body4. Metatrader ეწვევა
12,1851,5_12818,5,0,"Anaphase, რომელიც არის ადგილი, სადაც nucleus და organelles დაკარგულია. Metaphase, სადაც DNA ყველა ხაზები ზედაპირზე ქვემოთ ცენტრში.  Telophase, სადაც ისინი გაზიარებენ ორი. პროგნოზი"
13,83,5_11050,5,0,მინიმუმ
14,304,5_11271,5,0,"protien იღებს ნაქსოვი და დატოვებს ქსელის, რათა მიიღოს, რაც ქსელის საჭიროა ცხოვრებაში."
15,334,5_11301,5,0,თეთრი სინათლის სინათლის სინათლის სინათლის სინათლის სინათლის სინათლის სინათლის სინათლის სინათლის სინათლის სინათლის სინათლის სინათლის სინათლის სინათლის სინათლის სინათლის სინათლის სინათლის სინათლის სინათლის სინათლის სინათლის სინათლის სინათლის სინათლის სინათლის სინათლის სინათლის სინათლის სინათლის სინათლის სინათლის სინათლის სინათლის სინათლის სინათლის სინათლის სინათლის სინათლის სინათლის სინათლის სინათლის სინათლის...
16,1212,5_12179,5,0,"mRNA დატოვებს ნაქსოვი და წავიდება mitochondria. მას შემდეგ გაზიარება საჭირო ნაწილებს, რათა დამზადდეს ცილის"
17,40,5_11007,5,0,"მას შემდეგ, რაც mRNA დატოვებს ნაქსოვი, ეს იღებს სექცია citoplasm- ში. შემდეგ rRNA გადაცემს მას tRNA- ში.  შემდეგ tRNA აძლევს იგი DNA- ს განსხვავებული სექციაში, სადაც პროცესი დასრულდება."
18,694,5_11661,5,0,"mRNA წასვლა, გამოგზავნა tRNA შექმნას მეტი ცილის, მინომინოსები მიიღოს შეტყობინება, და ახალი ცილის შექმნილია"
19,714,5_11681,5,0,ეს მგრძნობიარე mitochondrials წარმოების მეტი ცილის.
20,2,5_10969,5,0,mRNA პირველ რიგში მიიღებს ელექტრონული სატრანსპორტო ქსელის.
21,435,5_11402,5,0,"mRNA არის Messenger RNA. არსებობს 3 სხვადასხვა ტიპის RNA. MRNA, რომელიც არის Messenger RNA. TRNA არის გადაზიდვის RNA. და rRNA, რომელიც აწარმოებს ribosomes."
22,949,5_11916,5,0,"რომ ეს არის ბაქტერია, რომელიც არ შეიძლება გამოიწვიოს ქარხანა თქვენს სისტემაში"
23,528,5_11495,5,0,"mRNA იწყებს DNA- ის duplicating RNA ფორმაში. ეს შემდეგ შექმნა კიდევ ერთი DNA strang, რა თქმა უნდა, მას შემდეგ, რაც შეამოწმოთ შეცდომები და მოვლენები. საბოლოოდ, DNA ერთხელ შეუერთდება, მას შემდეგ, რაც უნდა გაყოფილოს duplication."
24,1606,5_12573,5,0,"ეს შეიცავს ინსტრუქციებს ქსოვიდან, რომელიც შეიცავს ინფორმაცია ცილის მინიმუმობის შესახებ."
25,2130,5_13097,5,0,არსებობს 4 ტიპის DNA: rDNAtDNAmDNA rRNA
26,1105,5_12072,5,0,"პირველი mRNA იწყება, რათა შექმნას შეტყობინება, რომელიც ამბობს სხვა ტიპის RNA, რა ისინი გააკეთებენ. ეს შექმნა Blue Print for tRNA. tRNA შემდეგ ატარებს amio მჟავა ანტიკოდთან ერთად rRNA- ს, რომელიც შეიცავს ribosomes და სხვა ცილის."
