,Unnamed: 0,id,text,prompt,score
9,9,fr_020010,"1) Toma una muestra de un tipo de plástico y mide su longitud.  Pega el borde superior de la muestra de plástico a una mesa para que cuelgue libremente sobre el lateral de la misma.  Coloque una pinza en el borde inferior de la muestra de plástico.  Añade pesas a la pinza y deja que cuelguen durante cinco minutos.  Retira los pesos y la pinza, y mide la longitud de los tipos de plástico.",2,0
21,21,fr_020022,La longitud del plástico es grande,2,0
40,40,fr_020041,"Los plásticos B y D son los que más se alargan. Para añadir más control, me gustaría medir su anchura y profundidad y su peso.",2,2
56,56,fr_020057,1) Toma una muestra de un tipo de plástico y mide su longitud.  Pega el borde superior de la muestra de plástico a una mesa para que cuelgue libremente sobre el lateral de la misma.,2,0
58,58,fr_020059,El estudiante estaba abrumado.,2,0
68,68,fr_020069,"Retira los pesos y la pinza, y mide la longitud de los tipos de plástico, Toma una muestra de un tipo de plástico y mide su longitud.",2,1
77,77,fr_020078,Dar información correcta y obtener detalles correctos.,2,0
82,82,fr_020083,a. La conclusión es que la muestra B es la más fácil de tirar y la muestra A es la más fuerte,2,1
88,88,fr_020089,una pinza en el borde inferior de la muestra de plástico.,2,0
143,143,fr_020144,Los estudiantes están muy unidos,2,0
148,148,fr_020149,Intentar tirar de él - resistencia a la tracción Intentar comprimirlo - resistencia a la compresión Intentar doblarlo (o flexionarlo) - resistencia a la flexión Intentar retorcerlo - resistencia a la torsión Intentar golpearlo bruscamente y de repente - (como con un martillo) resistencia al impacto,2,2
156,156,fr_020157,"Cuando midas la longitud del plástico después de colocar las pesas, podrás notar cuánto se ha expandido el plástico. Analizando los datos, se puede ver que el plástico D ha mantenido la misma longitud, es decir, la deformación de este plástico fue máxima.",2,1
159,159,fr_020160,(A) El plástico D no se deforma. Los plásticos A y B se deforman. (B) Registrar la longitud antes del procedimiento para una mejor comparación. Repita el procedimiento una vez más para obtener los resultados por triplicado.,2,2
160,160,fr_020161,"a: Se puede observar que en los dos primeros tipos de plástico, el segundo ensayo muestra un mayor estiramiento que el primero (_2 cm para el primero, 1 cm para el segundo). Curiosamente, el tercer tipo de plástico no se estira, sino que se acorta. El cuarto no fue alterado. Por lo tanto, los 4 plásticos tienen una reacción muy diferente al estiramiento. b: Podría haber dejado que los plásticos se estiraran durante más de 5 minutos para obtener datos más significativos. También debería haber medido los materiales antes del primer tramo. b :",2,2
162,162,fr_020163,A - b / B - podría haber aumentado los pesos,2,1
166,166,fr_020167,Retire los pesos con mucho cuidado,2,0
168,168,fr_020169,"A.  Basándose en el primer y segundo experimento, aparentemente se puede deducir que cuanto más tiempo se estira la muestra de plástico polimérico, más se estira porque el peso sobre la pinza tiende a intensificar el estiramiento.  B. Por lo tanto, si se realizara un tercer experimento con las mismas muestras de plástico, probablemente se produciría un aumento del estiramiento.Sin embargo, se recomienda que los alumnos adopten diferentes tipos de muestras de plástico y les apliquen el mismo peso que en este experimento para ver si el peso añadido a la pinza tendría los mismos efectos, similares o diferentes, sobre las muestras de plástico.Y también deberían anotar el tiempo para ver cuánto tiempo puede tardar una muestra concreta en estirarse que otras",2,3
170,170,fr_020171,El estudiante tuvo éxito,2,0
174,174,fr_020175,el plástico tipo B está en mayor cantidad,2,0
