,Unnamed: 0,id,text,prompt,score
0,0,fr_020001,a) Realice una segunda prueba (T_2) exactamente igual que la primera prueba (T1). b) Fije con cinta adhesiva el borde superior de la muestra de plástico a una mesa de forma que cuelgue libremente sobre el lateral de la misma.,2,0
17,17,fr_020018,a)Realiza una segunda prueba (T_2) exactamente igual que la primera prueba (T1).b)Pega el borde superior de la muestra de plástico a una mesa de forma que cuelgue holgadamente del lado de la mesa.,2,0
23,23,fr_020024,El plástico de tipo A es el más estirado. El experimento podría mejorarse probando varias tiras del mismo plástico.,2,2
24,24,fr_020025,"Realiza una tercera prueba, utiliza decimales para la medición, utiliza diferentes pesos, deja que cuelgue durante más tiempo",2,2
25,25,fr_020026,Las muestras de plástico se estiraron debido a los pesos que llevaban.,2,1
30,30,fr_020031,a. Obviamente no fue exactamente igual las dos veces ya que hay resultados diferentes. b. Deberían haber tomado más medidas para asegurarse de que el experimento era exactamente igual que la primera vez. ¿Tal vez filmarlo?,2,1
37,37,fr_020038,podemos utilizar una placa de vidrio en lugar de plástico su hace que el resultado de mierda..tal vez su derecho,2,0
43,43,fr_020044,"a - Básicamente, el estudiante se dio cuenta de que diferentes tipos de plásticos tienen diferentes tipos de elasticidad. b - Si yo fuera el estudiante, probaría los plásticos sin el peso y notaría la verdadera deformación que causaría.",2,2
61,61,fr_020062,"A partir de los datos, una conclusión es que el tipo de material afecta al estiramiento. Los alumnos podrían mejorar el diseño experimental haciendo más pruebas y utilizando más materiales.",2,3
66,66,fr_020067,Repita el procedimiento exactamente para las tres muestras de plástico restantes.,2,1
74,74,fr_020075,"La primera forma: Instalar las piezas de plástico desde el extremo superior y colgar en el extremo colgante del plástico un peso de manera que hagamos lo mismo para todas las piezas de plástico y las dejemos un tiempo y luego midamos.  La segunda forma: aplicamos fuerzas similares en ambos lados a cada pieza de plástico y la dejamos fija durante un tiempo, luego medimos las piezas.",2,2
81,81,fr_020082,Añade pesas a la pinza y deja que cuelguen durante cinco minutos.,2,0
83,83,fr_020084,El estudiante ha sido superado.,2,0
115,115,fr_020116,Necesito una calculadora e instrumentos de medición,2,0
137,137,fr_020138,"a) Retira las pesas y la pinza, y mide la longitud de los tipos de plástico. b) Pega el borde superior de la muestra de plástico a una mesa de manera que cuelgue libremente del lado de la mesa.",2,0
151,151,fr_020152,"el estudiante podría haber mejorado el diseño experimental y/o la validez de los resultados es el ejercicio demasiado bueno para los estudiantes, estoy impresionado, por lo mucho que mejoraron en el estado físico y mental.",2,0
161,161,fr_020162,Análisis del contenido de los medios de comunicación,2,0
163,163,fr_020164,Describa dos formas en las que el alumno ha utilizado los datos,2,0
165,165,fr_020166,la prueba no es completa. se necesitan datos más precisos y un peso para determinar la capacidad real de estiramiento,2,1
