,Unnamed: 0,id,text,prompt,score
5,5,en_cw_000006,"Die ml Essig, die jedem Behälter zugesetzt wurden\n Das Volumen des Behälters\n Die Temperatur um den Behälter herum",1,2
12,12,en_cw_000013,"Messung der Essigmenge, die in die Behälter gegossen werden soll\n Wie wird die Masse bestimmt\n Müssen die Probenmaterialien die gleiche Form und Oberfläche haben?",1,2
33,33,en_cw_000040,"Für jemanden, der das Verfahren als solches nicht kennt, ist es schwierig. Sie sollten erklären, warum jeder einzelne Schritt das sagt, was er sagt. Es sieht im Allgemeinen richtig aus, aber es wäre besser, wenn wir wissen könnten, warum sie dieses Verfahren anwenden und auf diese Weise in der Lage sind, einen besseren Weg zu verstehen.",1,0
44,44,en_cw_000052,"Du brauchst eine Waage, um die Masse jeder Probe vorher und nachher zu messen. Außerdem benötigen Sie destilliertes Wasser und eine geeignete Methode zur Beschriftung Ihrer Behälter.",1,0
63,63,en_cw_000074,"Visuelles Bild jedes Produkts am Ende des Tests, Veränderung von Textur und Farbe.",1,0
67,67,en_cw_000078,vier Proben nehmen\n Essig dazugeben\n jede Probe mit destilliertem Wasser spülen,1,0
99,99,en_cw_000112,Wie wurde jedes Material gewogen? Wie wurde das Material ausgewählt? Welche Art von Essig wurde verwendet?,1,1
121,121,en_cw_000138,Wie viel Essig. \n Sonnenlicht oder nicht\n Freie Luft oder nicht,1,1
188,188,en_cw_000210,"Ich bräuchte Informationen über die geometrische Form der Muster; die spezifische Art des Materials (welche Art von Holz sollte ich verwenden); kann ich gewöhnlichen Essig verwenden, oder sollte ich eine bestimmte Marke verwenden?",1,2
199,199,en_cw_000221,"Ich müsste wissen, woraus saurer Regen normalerweise besteht, wie Essig im Vergleich zu saurem Regen ist und ob alle Proben nach 30 Minuten vollständig trocken waren. Ich glaube nicht, dass Holz in dieser Zeitspanne trocken ist.",1,0
200,200,en_cw_000222,112,1,0
205,205,en_cw_000227,Wie heißt das benötigte Material.\n \n Wie viel Essig sollte gegossen werden.\n \n welche Temperatur sollte das Experiment haben.,1,2
206,206,en_cw_000228,1.- Temperatur des Behälters\n 2.- Druck des Behälters\n 3.- Menge des Essigs,1,1
215,215,en_cw_000238,07. Apr,1,0
224,224,en_cw_000248,"Das Volumen der Behälter, die Menge des verwendeten Essigs, die Temperatur, bei der die Behälter aufbewahrt wurden. Um pingelig zu sein, die Form und Größe der Proben. Außerdem könnte ich das Experiment mit den gegebenen Informationen wiederholen.",1,3
232,232,en_cw_000260,Bei welcher Temperatur müssen die Proben 24 Stunden lang ruhen?,1,0
243,243,en_cw_000271,"Ich müsste wissen, wie viel Essig man einfüllen sollte.",1,1
265,265,en_cw_000293,"Art der Proben, ungefähre Größe der Proben, Art des Essigs, Art des Behälters (Glas oder sonstiges)",1,3
294,294,en_cw_000324,"Wie wird die Masse ? bestimmt, und in welchem Teil des Experiments werden die Proben erwähnt?",1,0
