,Unnamed: 0.1,Unnamed: 0,id,text,prompt,score
0,2,2,en_cw_000003,Saber cuánto vinagre se usó en cada recipiente Saber qué tamaño / tipo de recipiente usar Saber cuánto tiempo cada muestra se enjuagó en agua destilada.,1,3
1,23,23,en_cw_000025,Tamaño del recipiente.\n Millilitros de vinagre a añadir al recipiente.\n Las muestras deben tener el mismo tamaño?,1,3
2,47,47,en_cw_000055,"La naturaleza de la materia que se proporciona, es permitido repetir el experimento solo, es allí que puede ir mal con los resultados de la medición en el experimento",1,0
3,250,250,en_cw_000278,"Las diferentes masas son comparadas, tanto las masas inicial y final para observar los resultados obtenidos y el cambio producido por el experimento.",1,0
4,180,180,en_cw_000201,Utilice estos datos para determinar el resultado,1,0
5,107,107,en_cw_000122,"Necesito primero, cuando debo determinar la masa inicial, y realmente no entiendo el cuarto paso cuando dicen ""limpiar cada muestra con agua destilada"", creo que eso podría ser un problema y puede contaminar la muestra.",1,0
6,138,138,en_cw_000158,"1o Necesitaría saber si las muestras donde quedaron bajo el cielo claro o donde se mantuvieron bajo el techo. Los factores ambientales afectarían drásticamente los resultados.\n 2. Si se mantuviera fuera, sería bueno conocer las condiciones meteorológicas de esas 24 horas. Por último, la pieza de madera era algún tipo de rama o era madera tratada actual, con algún tipo de resina.",1,0
7,242,242,en_cw_000270,No hubo ningún cambio de masa en la madera. La mejor masa cambiada fue caliza. Incluso el plástico tiene una degradación en masa.,1,0
8,108,108,en_cw_000123,"El mármol, la piedra caliza y la madera son excelentes componentes",1,0
9,145,145,en_cw_000166,No es posible que la madera no tenga reacción.,1,0
10,212,212,en_cw_000235,"muy buen trabajo chico, este es muy buen disco de puta",1,0
11,72,72,en_cw_000083,1- concentración de vinagre.\n 2- el tipo de madera.\n 3- tipo de plástico.,1,1
12,24,24,en_cw_000026,Necesito tomar nota de la cantidad de vinagre utilizada en cada un de los contenedores,1,1
13,149,149,en_cw_000170,"que es la forma del material, la calidad del vinagre, la cantidad de vinagre, la cantidad de material",1,1
14,170,170,en_cw_000191,"Primero necesito conocer la hipótesis del experimento para asegurarme de que se apoye o no lo que es ""después de 24 horas de inmovilizar 4 muestras diferentes en vinagre, la muestra que tiene el menor cambio en masa es la menos afectada por la lluvia ácida de vinagre"" entonces necesito saber el volumen exacto de vinagre que se añade a las cuatro muestras para asegurarse de que sea constante para las 4 muestras.\n También se prefiere tener un peso constante de las 4 matriales ya que el tiempo es constante (24 horas) por lo que la masa íntima prefirió estar contante también para tener datos más precisos y debería tener más ensayos por lo menos tres ensayos para tener resultados precisos.",1,1
15,19,19,en_cw_000020,Tiene que decir qué tipo de material de los cuatro tipos de muestra no es hasta el final que uno deduce lo que pueden ser.\n También debe determinar qué peso o tamaño promedio de estas muestras debe ser.\n Al final debe comprobar los resultados para saber qué significan.,1,2
16,110,110,en_cw_000125,"Necesitaría saber qué tipo de vinagre usaron, cuánto vinagre se colocó en cada contenedor y de qué contenedores se hicieron.",1,2
17,152,152,en_cw_000173,"Me gustaría preguntar el tamaño de las muestras, si tienen que ser aproximadamente del mismo tamaño, o es que eso es irrelevante?\n ¿Qué tipo de contenedores son necesarios, similares a los equipos de laboratorio, es decir. vaso, o cualquier tipo o contenedor puede estar bien?\n ¿El vinagre es vinagre doméstico, o algún tipo especial?",1,2
18,264,264,en_cw_000292,¿Qué tipo de vinagre se debe utilizar?\n ¿Deberían todos los diferentes materiales tener la misma superficie?\n ¿Cuáles deben ser las medidas de los contenedores en relación con la superficie del material?\n ¿Deberían los materiales estar completamente cubiertos por el vinagre?,1,2
