,Unnamed: 0.1,Unnamed: 0,id,text,prompt,score
0,262,262,en_cw_000290,"welche Art von Essig verwendet wurde, wie viel Essig verwendet wurde, welche Art von Behälter verwendet wurde",1,3
1,211,211,en_cw_000234,"Art von Essig, auch seine Konzentration\n Material des Behälters der Probe\n Trocknungsmethode verwendet",1,3
2,292,292,en_cw_000322,1. verwenden Sie Zitronensäure 2. verwenden Sie ein Stück Boden 3. bestimmen Sie visuelle Veränderungen,1,0
3,210,210,en_cw_000232,"Das Gewicht der im Experiment beteiligten Materialien. Sie müssen das Startgewicht kennen, um die Menge der Substanz zu bestimmen, die Sie eingenommen haben. Es ist auch wichtig, die Trocknungstemperatur zu kennen.",1,0
4,42,42,en_cw_000050,Kunststoff Marmor Kalkstein,1,0
5,122,122,en_cw_000139,"Es ist seltsam, dass das Gießen von Essig, der in Marmor und Kunststoff enthalten ist, seine Masse verändern könnte. Ich glaube nicht, dass es möglich ist, ihre Massen zu ändern, auch wenn Essig jahrelang gelegt wird.",1,0
6,195,195,en_cw_000217,die Abgangsmasse wird von der Endmasse abgezogen und das Ergebnis ist der Unterschied in der Masse,1,0
7,219,219,en_cw_000243,"Nun, sie hätten das Verfahren machen können, wenn sie 24 Stunden warteten, da es nicht notwendig war, so lange zu warten",1,0
8,165,165,en_cw_000186,"Verwenden Sie einen digitalen Balance-Trockner, um alle nassen, skalierten Behälter mit Markierungen zu entfernen, um das Volumen genau zu lesen",1,0
9,300,300,en_cw_000330,"wir wissen, dass die Formel von Essig und auch eine Lösung in Conainer enthalten ist, dann ziehen wir in sie ab, dann finden wir auch Prozentsatzfehler",1,0
10,214,214,en_cw_000237,in saurem Regen die Masse von 4 diffrent Proben sind \n Marmor- 92.12\n Kalkstein- 94.64\n Holz - 125.44\n Kunststoff -51.12,1,0
11,244,244,en_cw_000272,"Masse des Behälters, Material des Behälters, Menge des verwendeten Essigs.",1,1
12,182,182,en_cw_000203,1. der Welche Menge an Essig müssen wir verwenden?\n 2. Brauchen wir während des Experiments eine besondere Umgebung? Welche Werkzeuge müssen wir verwenden?,1,1
13,28,28,en_cw_000032,"1- der Zustand, in dem die Probe eingesetzt wurde 2- die Temperatur des Raumes, in dem die Probe eingesetzt wurde 3- alle zusätzlichen externen Faktoren für das Experiment",1,1
14,93,93,en_cw_000106,"1. der Registrieren Sie die Temperatur, um zu überprüfen, ob die Temperatur das Ergebnis beeinflussen könnte. Überprüfen Sie den pH-Wert (der Säuregrad) und versuchen Sie es mit einer anderen flüssigen Säure. Erwähnung, ob der Behälter mit Deckel geschlossen ist oder nicht, um zu überprüfen, ob die Reaktion mit Luft das Ergebnis anders machen kann.",1,1
15,43,43,en_cw_000051,"Wie viel Essig sollte ich in Behälter legen\n Kann ich mit normalem Wasser spülen?\n Ir spielt keine Rolle, welche Art von Materialprobe, für das Holz, wenn die Probe Pinien oder Eichen ist?",1,2
16,204,204,en_cw_000226,Wie wurde die Masse der Proben bestimmt?\n Wie wurden die Materialien für die Proben ausgewählt?\n Wie viel Vinager wurde in Behälter gegossen?\n Welche Art von Behältern wurden verwendet?,1,2
17,193,193,en_cw_000215,Material der Behälter\n Volumen/Kapazität der Behälter\n Essigvolumen/Masse,1,2
18,0,0,en_cw_000001,1. der Gießen Sie Essig Menge\n 2. Behälter Größe\n 3. wie lange mit destilliertem Wasser abspülen,1,2
