,Unnamed: 0,id,text,prompt,score
27,27,en_cw_000031,"cómo deben presentarse las muestras, en una sola pieza o en varias piezas pequeñas o molidas",1,1
35,35,en_cw_000042,Método para determinar la masa de las diferentes muestras.\NCantidad de vinagre que se vierte en los recipientes.\NTamaño de los recipientes utilizados.,1,2
86,86,en_cw_000097,"1. Necesitaría saber cuáles son las cuatro muestras diferentes. 2. ¿Son todas las muestras del mismo tamaño y, si es así, cuál es el tamaño de cada muestra? La cantidad de vinagre que se vierte en cada recipiente.",1,3
91,91,en_cw_000102,"Algunos datos adicionales que necesitaría son: la cantidad y el tipo de vinagre que se utilizó, el tamaño y el tipo de recipiente y el tiempo que se enjuagó cada muestra.",1,3
95,95,en_cw_000108,"Masa de la mirada, masa del final, diferencia de masa",1,0
113,113,en_cw_000128,"tamaño de la muestra, cuando se le da un experimento por lo general se obtiene un tamaño de la muestra esto es para saber qué tipo de contenedores, escala, otros que va a utilizar. \La cantidad de vinagre, si es sólo para cambiar el pH debe decir por lo menos unas gotas o algo así.",1,2
123,123,en_cw_000140,repetir el experimento de nuevo con cada muestra,1,0
150,150,en_cw_000171,CANTIDAD DE MASA PARA CADA MUESTRA\n CANTIDAD DE VINAGRE PARA CADA MUESTRA\n TEMPERATURA DEL ENTORNO,1,1
154,154,en_cw_000175,"En primer lugar, me gustaría saber qué tipo de vinagre se utilizó para este experimento. \N - ¿Se requiere alguna condición especial en el laboratorio? ¿De qué material estaban hechos los recipientes?\N¿Estaban bien abiertos o tenían tapas?",1,1
181,181,en_cw_000202,después de 30 minutos de piedra caliza con más cambios y la escala de cambios en la madera no sufrió alteraciones de ningún tipo,1,0
185,185,en_cw_000207,tamizar la muestra,1,0
187,187,en_cw_000209,Tamaño de cada muestra\nVolumen para el contenedor,1,2
196,196,en_cw_000218,- este experimento probará la reacción del material al agua ácida\n - hay que escribir la dosis de agua ácida. Por ejemplo: 50 ml / litro\n - determinar las posibilidades que se producen de la reacción,1,0
217,217,en_cw_000240,Determine qué superficie exterior debe tener cada muestra.,1,1
236,236,en_cw_000264,1) Balanza para pesar las muestras antes y después del experimento.\N- 2) Temporal.\N- 3) Filtro de agua.,1,0
239,239,en_cw_000267,"caso dual, la masa es más pequeña",1,0
266,266,en_cw_000294,"Mármol 9,00 8,5 -0,5\n Caliza 300 308 +8\n Madera 12 12 0,0\n Plástico 500 490 -10",1,0
271,271,en_cw_000299,El volumen de vinagre utilizado; la temperatura del ambiente exterior; qué tipo de recipientes se utilizaron.,1,2
273,273,en_cw_000301,"Quizá necesitaría saber la temperatura ambiente, la exposición a la luz natural/artificial y el material de los cuatro recipientes.",1,0
