,Unnamed: 0,ItemId,PromptId,Score1,AnswerText
0,1282,7_18236,7,0,"روي يلعب كثيرا، ويفعل أفضل ما يمكن. أقول هذا بسبب هذه القصيدة: ""تذهب من المدرسة إلى المطعم ليلًا ونهارًا للعمل على مدار ساعة أربعة، ثم تذهب إلى المنزل لمساعدة عروس كولاب في إعداد وجبة سريعة""."
1,1884,7_18838,7,0,يمكنك أن تفعل كل ما تريده في حياتك..
2,1163,7_18117,7,0,واحدة من الخصائص الرومانية هي أنه لا يحب التعبير عن مشاعره لأشخاص آخرين. في حوارها مع أندي، تتصرف كما لو أنه لا يهم من مدة طويلة من الزواج أو مدة عمل أمها.
3,1714,7_18668,7,0,الوردة خبيثة يظهر ذلك روبي عندما يتحدث مع أندي. لا يقول روسو الكثير، ولكن في النهاية يفقد الصبر مع أندي. أيضًا، عندما يتحدث رويس إلى عائشة كولاب، فإنه لا يقول شيئًا كافيًا، بل يحافظ على أفكاره وحركاته.
4,192,7_17146,7,0,الرومان يمكنهم التعامل مع الضغط بشكل جيد. على الرغم من أنها كانت تحت ضغوط كبيرة من الانتحار، لكنها لا تزال ترغب في النمو مع موضوع دراسة.
5,54,7_17008,7,0,سعر الفائدة هو السبب!
6,2271,7_19225,7,0,"كولاب: ""أنا أشعر بأنني أضعف ما كنت أفعله لمساعدة هذه الأسرة""."
7,1075,7_18029,7,0,إنه شخص عادي للغاية.
8,418,7_17372,7,0,واحدة من الخصائص التي يمكنني أن أرى في روسو هي أنها لا تريد أن أقول لها عائشة عن الحقيقة.  أيضا، من خلال الاستماع إلى عائشة كولاب تبدأ في التفكير أن حياتها قد تكون أسهل.  أعتقد أن السبب هو أن عائشة كوليب تبدو تساعد الناس على رؤية الخير في الحياة.
9,983,7_17937,7,0,ريتشارد لا يريد أن يضرب أختها. إذا لم تكن الرومان تعاني من أختها.
10,1792,7_18746,7,0,إنه يخاف ولا يعرف ماذا يفعل، وهو يشعر بالغرابة. تريد أن يكون والدها في المنزل.
11,1642,7_18596,7,0,عندما يكون صامتًا ، يبدو أنّه مُعَلّم.
12,1428,7_18382,7,0,ويمكن وصف الرومان بأنه غامض. وتشير إلى أنها تظهر عدة مرات من خلال القصة كأنها مشغولة بشكل كبير.
13,2175,7_19129,7,0,التقييم  خلال المحادثات، لم يذكر أحدًا ما كان يشعر به.
14,1447,7_18401,7,0,"""أمي لم تكن في المنزل حتى الآن، هو. أنا أشعر بالقلق من مدى تأخرها في العمل""."
15,227,7_17181,7,0,عايز ينام في محاولة للعمل على دراستها. عندما قدمت أندي في ريو سأل ما إذا كان ذلك جيدًا و قال أندي لا. قالت روي أنها كانت تنام. هذا يشير إلى أنّه دائمًا مشغولاً ويملك وقتًا قليلًا للقيام بأي شيء آخر.
16,391,7_17345,7,0,"يقول رويس إنها شخصًا عصبيًا، ""حتى لو فشل في الفوز، يمكنني السفر إلى ساكرامنتو للحصول على الجائزة."
17,1285,7_18239,7,0,أعتقد أن روسو يهتم كثيراً ويخاف من إصابته بالآخرين، ويخاف من التعبير عن مشاعرها الحقيقية. وقال إنها خائفة من الكلام الحقيقي لأنها اعتقدت أنها ستضر عائلتها. لا تثق روسو بصوتها لأنها لا تريد أن تقول شيئًا إيجابيًا، وبالتالي، كان غالبًا من تغطيةها مع عائشة صامتًا. كان يبدو خجلاً حتى تقول عائشة حلمها ولكن شعرت أنها بحاجة إلى ذلك حتى لا تشعر بالراحة.
18,685,7_17639,7,0,"""لكن إذا كان لديك كل شيء بالفعل..."" روث قد اكتشف بالفعل أن الحياة هي في الحقيقة عن المال ، دون ذلك ، لا يوجد أي إنقاذ."
19,185,7_17139,7,0,مدهشة ، يبدو أنها لا تفهم تماما ما تقوله أختها وتؤدي إلى أين كانت تخطو الخطأ.
20,1704,7_18658,7,0,روسي تعلم أنها تحتاج إلى الحصول على المحاكاة فعلت وأون أريد ing لمساعدة
21,129,7_17083,7,0,روني لديه الكثير على حوضه لديك للعمل والذهاب إلى المدرسة بالإضافة إلى لديك لرؤية أختها أندا، بالإضافة إلى روسي يبدو أن حلم ، لديها الكثير من الأحلام السيئة كل شيء صعب بالنسبة لها و أندا.
22,1018,7_17972,7,0,كان روسو لديه العديد من الخصائص في هذه القصة ، ولكن واحدة تظهر لي كانت رغبته في القيام بأي شيء. يلجأ إلى المدرسة، والعمل يساعد عائشة، ويدافع عن والدها حول ما يقول أنانا.
23,330,7_17284,7,0,فهي تعمل بسهولة. أنها تفكر في المحاضرة التي يجب عليها أن تتصرف وحتى لو فاز أنها لا تذهب للحصول على جائزة. ثم تفكر في أخيها و كل ما فعلته من أجلها والمال و لماذا انتقلت والدتها إلى ما بعد ذلك.
24,2019,7_18973,7,0,روسو هو نوع من الشخص الذي لا يتخلى بسهولة ويقاتل حتى يحصل على كل شيء. وعندما كانوا يقاتلون مع أختهم، استمروا في القتال حتى وصلوا إلى قرارهم، وكانوا كلهم يشعرون بأنهم فازوا وخرجوا.
25,635,7_17589,7,0,الورود يمكن أن يكون متواضعا. عندما كانت روسو تتحدث مع عائشة كولب، كانت تقولها، لم تقول الكثير. هذا يجعلني أعتقد أنها مجهولة.
26,2343,7_19297,7,0,"يبدو أن روس يشعر بالملل الذي يرتكبه الأسرة على كتفه، ويتساءل عن نفسه وعن الثقافة، ويقول: ""في كابولندا، أول بلد لدينا، ما نفعله جميعاً سيكون طبيعياً تماماً"".  عندما يقدم أختها توسيع ثقافةها، فإنه يهدد روس بأنها طبيعية."
27,655,7_17609,7,0,يشعر أنه يجب أن يكون مسؤولاً تماماً؛ فقد أدى ذلك إلى أن يعمل بنفسه. كان لديه الحلم أن جسد بول يقع على نفسه ويغرق، مما يعني أنه يشعر بالرضا عنه.
28,1899,7_18853,7,0,هذه القصة تشير إلى أن روسو يمنع عملها من السيطرة على سلوكه. عندما يتحدث مع أندي، يتجاهل حلم ابنته الصغيرة.
29,405,7_17359,7,0,روبي خائفاً جداً من التخلي عن أي شخص.  هذه الخصائص جيدة وغير جيدة بالنسبة لشخصيتك.  إنه شيء جيد لأنها موجودة دائمًا عند الحاجة إلى شيء ما.  سوف تفعل أي شيء لمساعدة الآخرين حولها.  إنه سيئ لأنه كما يظهر لنا حلم روسو ، قد يتخذ روسو الكثير ويعرف كيف يترك كل شيء ، ويخبر الناس أنه لا يستطيع التعامل معه.
30,668,7_17622,7,0,تشعر روسو بأن حياتها ستصبح أسوأ بعد ذلك ولكن في الوقت نفسه قد تصبح أفضل بالنسبة لها لأن بول سوف تنتهي من الكلية الحصول على وظيفة جيدة والمال لروس وانا للذهاب إلى الكلية أيضا.
31,1584,7_18538,7,0,روسو تحت الضغط من كل العمل الذي يجب أن ينتهي. تشعر روسو أنه لا يستطيع أن يضغط في شيء آخر في جدول أعماله.
32,1961,7_18915,7,0,لديه الكثير من المشاعر
