,Unnamed: 0,ItemId,PromptId,Score1,AnswerText
0,2104,9_25056,9,0,"Avtor organizira članek tako, da vam pove, kaj je bil vesoljski smeti in kako se pojavi."
1,1950,9_24902,9,0,"On gre v red s tem, kar se zgodi s vesoljskim smeti"
2,1418,9_24370,9,0,Avtorjeva organizacija članka se je začela z zanimivim začetkom in počasi prešla na glavno točko. To je znak velikega avtorja.
3,1325,9_24277,9,0,"Avtor nas naredi razmišljati o prostoru in stvareh, ki se dogajajo. Nato nam pripoveduje zgodovino o raziskovanju vesolja in nevarnostih v vesolju. Avtor nam pove o vseh vesoljskih smeti, še posebej, da je lahko resno nevarno. Vse informacije vodijo do dejstva, da je veliko smeti plava okoli v vesolju, da je nevarno in da bi lahko sateliti trčijo, ker se je to zgodilo prej."
4,2369,9_25321,9,0,Avtor organizira članek po najmanjši težavi do največje težave.
5,2091,9_25043,9,0,Avtor se začne z zanimivim gradivom do pomembnih dejstev in zaključkov.
6,1398,9_24350,9,0,"Organizira članek od najbolj nevarnih do rešitev ali tega, na čemer delamo, da so naše rešitve."
7,582,9_23534,9,0,"Mislim, da jih je postavil v vrstnem redu po prvem odkritju in nato v vrstnem redu po več odkritjih s časom."
8,2225,9_25177,9,0,"Avtor naredi članek privlačen. Ko bo prejel pozornost bralcev, se bo premaknil na pomembnejša dejstva. Avtor poskrbi, da bralci vedo, da je v vesolju veliko nevarnih stvari."
9,895,9_23847,9,0,Vsebujejo veliko dejstev.
10,331,9_23283,9,0,"To daje posebne podrobnosti o vesolju, in vam pove, da so znanstveniki težko pritisnili za enostavno rešitev problema vesoljskega smeti. To daje informacije o satelitskih težavah."
11,993,9_23945,9,0,"To poglavje je govorilo o vesolju in to pojasnjuje, kako biga nd koliko NASA imajo težave v prihodnosti"
12,317,9_23269,9,0,"Kdo ga organizira nad tem, kaj so pomembne stvari v vesoljski smeti in raziskovanje vesoljske smeti."
13,277,9_23229,9,0,"Avtor organizira članek tako, da vam pove, kaj bi se lahko zgodilo, če bi bili v vesolju in se zgodile stvari, kot je ta. Ne bi potrebovali ničesar, kar bi včasih imeli s seboj in kaj počnete, ko ste na vesoljski misiji."
14,1906,9_24858,9,0,"Najprej začne vse navdušeno, potem postane resen in nam pove škodljive stvari, ki se dogajajo in zakaj se to zgodi, in kako poskušajo preprečiti, da bi se to zgodilo."
15,2194,9_25146,9,0,"Sprva je vznemirljiv, nato pa se usede in postane resen glede satelitov in kako pomembni so, in kako nevarno je, če zadenejo stvari."
16,1705,9_24657,9,0,Avtor organizira to
17,269,9_23221,9,0,"Avtor ga organizira tako, da pojasni vsako stvar, o kateri govori, kot je zgodovina satelita in kdo je prvi poslal v vesolje."
18,355,9_23307,9,0,"Avtor organizira članek tako, da pove, kaj je, kako se je začelo.Avtor uporablja datum in čas, uporablja tudi, kako težko je tam zunaj v prostoru."
19,2113,9_25065,9,0,"No, najprej vas pripelje do tega s prvim odstavkom, ko se njegov ton spremeni. Predsedstvo je dobro organizirano. Dobili so odstavek prostor smeti, ki je zanimiv odstavek, ki vam bo prinesel v to zgodbo."
20,999,9_23951,9,0,"Organiziral je od najmanjše količine škode do tistega, kar lahko povzroči največ."
21,1856,9_24808,9,0,"No, jaz se spogledujem s tem, kako je zbrala svoje informacije o vesoljskih potovanjih in o tem, kako škodljivi so mikro odpadki v resnici."
22,764,9_23716,9,0,"Poskušajo pritegniti vašo pozornost tako, da rečejo stvar, ki zapušča in potem je spust. Poskušajo vas prepričati, kaj je to v resnici."
23,228,9_23180,9,0,"Na začetku članka postavlja retorična vprašanja. Opredeljuje ga in nam pove, o čem gre predvsem. Nato podrobneje pojasni, kaj je še v zunanjem prostoru. Takšne kot so polja mikro odpadkov in druge prostorske smeti."
24,548,9_23500,9,0,"je organiziran tako, da je sestavljen iz tega, kar je zanje najbolj nemočno in potem ne tako pomembno, vendar ima dober pomen za tem, kar pravijo."
25,1414,9_24366,9,0,Takoj vas bo zanimala zgodba. Potem daje veliko statistike in dejstev.
26,2,9_22954,9,0,"On pravi, kaj je, in v prvem letu so začeli delati. Prav tako je govoril o tem, da bi lahko imeli drugačno pot, če bi šli v vesolje. Da boste morda želeli prinesti orodja s seboj samo v primeru, da se zgodi somethimg."
