,Unnamed: 0,ItemId,PromptId,Score1,AnswerText
0,33,8_19986,8,0,Un buon ragazzo
1,1413,8_21366,8,0,"Le informazioni che Paolo trovò potrebbero averlo scoraggiato, così come lui si sentiva tradito una menzogna a da Mr. Leonard.  Solo stampando qualcosa da Paul, anche mostrandolo a lui, ha mostrato che lo ha disturbato molto."
2,1571,8_21524,8,0,"Le informazioni di fondo che Paul scopre sul signor Leonard sembrano scoraggiarlo. Questo è ovvio, perché quando lo stava chiedendo al signor Leonard, guardò a terra e la sua voce si spezzò. Aveva la sensazione di non avere speranza dal momento che stava iniziando da zero e il signor Leonard era un atleta stellare nel liceo e nel college."
3,684,8_20637,8,0,Il fatto che il signor Leonard abbia abbandonato il college e abbia perso la sua borsa di studio perché non sapeva leggere ha effettivamente influenzato Paul perché non sapeva leggere molto bene.
4,1119,8_21072,8,0,Che cosa?
5,937,8_20890,8,0,Paul era un ragazzo che si sentiva trascurato e veniva sempre scelto l'ultimo e il signor Leonard lo prese.  Egli sa come è sentirsi imbarazzato di non essere in grado di fare qualcosa perché ha lasciato il college.  Egli ha motivato Paolo a fare gli ostacoli e gli ha mostrato come siano ostacoli nella vita. Ha anche scoperto che non era buono a leggere né così era preoccupato e voleva aiutare.
6,697,8_20650,8,0,"Scopre che Paul è un buon ragazzo, che può raccogliere le cose in fretta. Così lo aiuta imparando una cosa, in modo che possa imparare a leggere meglio."
7,336,8_20289,8,0,"Questo dimostra a Paolo che senza scuola non si può fare nulla. Il signor Leonard va al college per una borsa di studio, dice che gli hanno detto che avrà tutori. Egli vuole che Paul diventi un buon studente prima."
8,1451,8_21404,8,0,"Dopo aver appreso la storia del signor Leonard, Paul si rende conto che il signor Leonard lo stava motivando a spingere di più per i suoi obiettivi. Il signor Leonard non riusciva a leggere, il che cambiò tutta la sua vita. Si preoccupa di Paul. Paul allora capisce che deve superare la sua debolezza nella lettura perché non vuole rinunciare come ha fatto il signor Leonard."
9,2240,8_22193,8,0,"Il signor Leonard ha lo stesso problema di Paul. Mentre Paul potrebbe non farlo subito, lo scopre lentamente ma sicuramente e il signor Leonard si vergogna di questo. Paolo ha imparato che può fare bene e essere ricompensato per ciò in cui è buono."
10,248,8_20201,8,0,Paul fu sorpreso da ciò che scoprì sul signor Leonard. Ha scoperto che il signor Leonard era un principiante che ha vinto i 400 metri degli ostacoli alle nazionali e ha battuto i record.
11,2018,8_21971,8,0,Paul è un povero lettore e riceve l’aiuto di Mr. Leonard.
12,1992,8_21945,8,0,"Paul non sapeva nulla di lui all’inizio e pensava che fosse solo un uomo nel corridoio. Quando il signor Leonard portò Paul sulla pista quel giorno, vide che il signor Leonard si preoccupava e voleva aiutarlo. Egli si chiese come il signor Leonard chiese il suo nome quel primo giorno dopo aver visto il suo passaggio per 2 settimane. Ha scoperto questo me. Le classi di Leonard erano cattive e che non lo ha fatto attraverso il collage. Questo è il motivo per cui il signor Leonard si preoccupava tanto di Paul per ottenere i suoi punteggi e di essere coinvolto in qualcosa."
13,1242,8_21195,8,0,"Il signor Leonard è un uomo tranquillo su se stesso e non menziona se stesso o il suo passato molto nel corso della storia. L'allenatore di pista dà a Paul un sito web per andare a cercare Mr. Leonard. Paul scopre che il signor Leonard era un campione nazionale dei 400 metri di ostacolo come un principiante al college. Paul vuole sapere perché non ha continuato a correre per tutto il college, ma poi scopre che il signor Leonard non sapeva leggere bene da solo e si è allontanato dal college."
14,1592,8_21545,8,0,"Si sente orgoglioso, lo so perché il testo lo dice.“Sei stato un principiante dell’università che ha vinto i 400 metri degli ostacoli ai nazionali”."
15,2249,8_22202,8,0,"Ha detto che era un buon atleta, ma non un buon studente. Egli si impegnò con i suoi amici per farlo passare, ma il lavoro era sempre troppo duro per lui.Ha finito per perdere questa borsa di studio e si è allontanato. Nessuna scuola vuole un corridore che non sappia leggere."
16,1810,8_21763,8,0,"Il signor Leonard non sapeva leggere al liceo, ma era bravo nello sport. Paul non sapeva leggere e non era molto bravo nello sport."
17,1086,8_21039,8,0,Paul ama l'informazione perché è informazione che non avrebbe avuto sul suo allenatore se non avesse chiesto
18,1845,8_21798,8,0,"Una volta che Paul scopre che il signor Leonard era una star, Paul è interessato alle prestazioni del signor Leonard.  Questo è visto nei paragrafi 35-44 quando Paul chiede a Leonard sulla sua vita universitaria e perché non è andato avanti per essere grande."
19,3,8_19956,8,0,"Le informazioni che Paul ottiene su Mr.Leonard era che era il monitor della sala quando Paul guardò la scuola superiore.Ha detto a Paul che voleva che venisse in palestra alle 2:30, quindi Paul lo ha fatto e si ricorda che Mr.Leonard ha fatto i 400 metri di ostacoli ai nazionali e ha rotto il record, ma ha perso la sua borsa di studio e si è allontanato perché non sapeva leggere.Quindi Paul voleva fare gli ostacoli per Mr.Leonard per fargli sentire che non era nessuno e qualcuno."
20,710,8_20663,8,0,"Sia il signor Leonard che Paul non erano studenti molto bravi a scuola. Il signor Leonard era stupefacente in pista, ma dal momento che non ha ottenuto buoni punteggi in classe ha perso la borsa di studio e ha lasciato la scuola. Anche Paul non è molto bravo in classe. Quando il signor Leonard lo aiuta a imparare a saltare le grondaie bene, lo ha fatto uscire per il ragazzo a seguirle. In un certo senso sono esattamente gli stessi."
21,390,8_20343,8,0,Paul non sapeva che stava allenando con uno dei migliori corridori e Paul non sapeva perché il signor Leonard non sapeva leggere.
22,1625,8_21578,8,0,Questo fa sì che Paul non abbia più successo e rende orgoglioso il signor Leonard.
23,380,8_20333,8,0,"Le informazioni di fondo che riceve gli fanno pensare che un corridore nazionale si preoccupi di lui. E che non sono troppo diversi nel fatto che entrambi non sanno leggere molto bene. Come si dice nella storia, ""Nessuna altra scuola voleva un corridore che non sappia leggere""."
24,1621,8_21574,8,0,"Il signor Leonard dice a Paul, il narratore, che aveva problemi a scuola, ma ha fatto bene sulla pista. Voleva dimostrare che non si può essere grandi in tutto così facilmente. Devi continuare a cercare e prima ot più tardi, riuscirai a raggiungere l'obiettivo che stavi cercando."
25,1618,8_21571,8,0,"Le informazioni di fondo sul signor Leonard hanno un grande effetto su Paul perché era proprio come lui. Paul stava andando al Learning Center perché non sapeva leggere e Leonard era un buon giocatore di pista come Paul, ma il problema era che non sapeva leggere neanche. Così il signor Leonard non voleva che le stesse cose accadessero a lui, accadessero a Paul perché sapeva che aveva qualcosa da fare per se stesso fino a quando non uscì dall’università. Probabilmente lo renderebbe orgoglioso di vedere Paul raccogliere i suoi errori, correre la pista e saper leggere."
26,2374,8_22327,8,0,"L'effetto che le informazioni di background che il narratore ha su Paul è che era un grande corridore, ma ha perso tutte le sue cose come la sua borsa di studio perché le sue valutazioni non erano abbastanza buone per il college a cui è stato accettato."
27,6,8_19959,8,0,"L'effetto su Paul sul signor Leonard è stato che non importa quanto tu sia intelligente per fare sport, ma è meglio che tu ti preoccupi ancora della tua scuola!"
28,785,8_20738,8,0,Paul vede che solo perché fai qualcosa di giusto puoi lavorare duramente per superare qualsiasi ostacolo.
29,2390,8_22343,8,0,Paul era un buon ragazzo a scuola. è stato uno degli studenti selezionati nei programmi di lettura rimedio
30,1250,8_21203,8,0,Il signor Leonard era un lettore povero e l'effetto che le informazioni di fondo hanno su Paul le emozioni nelle parole del signor Leonard erano tutte così familiari che le conoscevano bene.
31,221,8_20174,8,0,"Il signor Leonard è come Paul, un povero lettore. Quindi si sente male per lui. Anche lui si vede in lui portandolo sulla strada. E’ molto bravo in pista proprio come lo è stato. Anche lui era un lettore povero ed è per questo che ha lasciato l'università."
32,1153,8_21106,8,0,Questa infomazione ha colpito Paul sentendo che è stato abbandonato. Guarda il signor Grabowski e ora vede una caduta tra i due.
33,996,8_20949,8,0,"Paul, era un buon atleta, ma non un buon studente. Non aveva centri di apprendimento a scuola. o si affidava agli amici per aiutarlo a farlo passare, anche tu ha lavorato duramente, e è andato al college."
34,1910,8_21863,8,0,"Paul scopre dal suo allenatore che il signor Leonard era una volta un campione nazionale al college. Quindi si confronta con il signor Leonard su di esso e riceve l'intera storia. Il signor Leonard confessa di essere stato un cattivo studente e di finire per uscire dal college. Questo aiuta Paul a rendersi conto che anche se è bravo negli ostacoli, ha bisogno di rimanere in cima al suo lavoro scolastico."
