,Unnamed: 0,ItemId,PromptId,Score1,AnswerText
0,1282,7_18236,7,0,"Rose er opptatt, og gjør det beste hun kan. Jeg sier det på grunn av dette sitatet: ""Fra skolen hadde hun gått om morgenen til restauranten for å jobbe en fire-timers shift, deretter rett hjem for å hjelpe tante Kolab tilberede en rask middag."""
1,1884,7_18838,7,0,At du kan gjøre hva du vil i livet ditt.
2,1163,7_18117,7,0,En av Rose' egenskaper er at hun ikke liker å innrømme sine følelser til andre. I samtalen med Anna oppfører hun seg som om hun ikke bryr seg om hvor lenge faren har vært borte eller hvor lenge moren hennes jobber.
3,1714,7_18668,7,0,"Rose er sjenert. Rose viser dette når hun snakker med Anna. Rose sier ikke mye, men mister til slutt tålmodigheten med Anna. Også, når Rose snakker med tante Kolab, sier hun ikke mye, eller bare holder tankene til seg selv og knurrer."
4,192,7_17146,7,0,"Rose klarer å håndtere trykket ganske bra. Selv om hun var under enormt selvpåvirket press, manglet hun fortsatt til å dukke opp med et essay-tema."
5,54,7_17008,7,0,Pengene er motivert!
6,2271,7_19225,7,0,"Tante Kolab: ""Du føler deg så vektet ned av hva du gjør for å hjelpe denne familien."""
7,1075,7_18029,7,0,Hun er en veldig egarisk person.
8,418,7_17372,7,0,"En egenskap jeg kan se i Rose er at hun ikke vil ha sin tante ved å fortelle henne sannheten.  Også, ved å lytte til tante Kolab begynner hun å tenke at livet hennes kan bli lettere.  Jeg tror grunnen er at Tante Kolab synes å hjelpe folk å se det gode i livet."
9,983,7_17937,7,0,"Rose er respektfull, hun ønsker ikke å såre sin tante. Når Rose ikke svikter sin tante."
10,1792,7_18746,7,0,"Hun er redd og vet ikke hva hun skal gjøre, hun føler seg ensom. Hun ønsket at faren hennes fortsatt var hjemme."
11,1642,7_18596,7,0,"Når hun er stille, virker hun selvbevisst."
12,1428,7_18382,7,0,Rose kan beskrives som overveldet. Hun blir notert ganske mange ganger gjennom historien som å være for opptatt.
13,2175,7_19129,7,0,Detaksjon av.  Under de to samtalene fortalte hun aldri den andre hva hun egentlig følte.
14,1447,7_18401,7,0,"Lonely, «Mamma er ikke hjemme ennå, er hun. Jeg hater hvor sent hun må jobbe.»"
15,227,7_17181,7,0,Rose sovnet og prøvde å jobbe på essayet. Når Anna gikk i Rose spurte hun om hun var ok og Anna sa nei. Rose fortalte henne at hun sovnet. Dette viser at hun alltid er opptatt og har lite tid til å gjøre noe annet.
16,391,7_17345,7,0,"Rose er en nervøs person, sier hun, ""selv om jeg vinner, får jeg sår å reise til Sacramento for å motta prisen."
17,1285,7_18239,7,0,"Jeg tror at Rose bekymrer seg mye og at hun er redd for å skade andre, og at hun er redd for å uttrykke sine sanne følelser. Det sies at hun var redd for å fortelle sannheten fordi hun trodde hun ville skade sin tante. Rose stoler ikke på stemmen sin fordi hun ikke vil si noe fornærmende, og derfor forble det meste av dekningen hun hadde med tanten sin stille. Hun virket skamfull over å fortelle sin tante drømmen, men følte at hun måtte gjøre det slik at hun ikke ville føle seg alene."
18,685,7_17639,7,0,"'bare hvis du allerede hadde alt...' Rose har allerede oppdaget at liv er faktisk om penger, uten det er det ingen overlevelse."
19,185,7_17139,7,0,"Forvirret, synes hun ikke helt å forstå hva søsteren hennes forteller henne og fører til hvor hun er feilrettet."
20,1704,7_18658,7,0,Rose vet hun må få essay gjort og ann jeg vil ing for å hjelpe
21,129,7_17083,7,0,"Rose har mye på tallerkenen sin. Hun må jobbe og gå på skole pluss må se på sin søster Anna, pluss Rose synes å være en drømmer, hun har mange dårlige drømmer alt er vanskelig for både henne og Anna."
22,1018,7_17972,7,0,"Rose hadde mange trekk i denne historien, men en som sto ut for meg var hennes dyktighet til å gjøre alt. Hun går på skole, jobber for å hjelpe sin tante, og forsvarer sin far om hva Anna sier."
23,330,7_17284,7,0,"Hun blir lett opparbeidet. Hun tenker på essayet som hun må håndtere og at selv om hun vinner, kommer hun ikke til å få prisen. Deretter tenker hun på sin bror og alt foreldrene hennes gjorde for ham og om penger og hvorfor faren hennes flyttet så langt unna."
24,2019,7_18973,7,0,"Rose er en type person som ikke gir opp lett og kjemper til hun får det hele utarbeidet. Da hun og søsteren hennes kjempet, fortsatte hun å krangle til de kom til en konklusjon, og de følte begge at de hadde vunnet og gikk bort."
25,635,7_17589,7,0,"Rose kan bli forkjølet. Da Rose snakket med tante Kolab, nølte hun og sa ikke så mye. Det får meg til å tro at hun er utro."
26,2343,7_19297,7,0,"Rose synes å føle vekten av familien hviler på skuldrene hennes, hun spør seg selv og kultur ved å spørre, ""I Kambodsja, vårt første land, hva vi alle gjør ville være ganske normalt,..."" Hun tror at de er forskjellige nesten på en dårlig måte kanskje.  Når tanten hennes tilbyr å spre kulturen deres, forsikrer hun Rose om at hun er normal."
27,655,7_17609,7,0,"Hun føler at hun må være helt ansvarlig; det har fått henne til å overarbeide seg selv. Hun drømmer at Pauls kropp faller på henne og hun drukner, noe som betyr at hun føler hans wieght på henne."
28,1899,7_18853,7,0,"Denne historien skildrer at Rose lar sitt arbeid kontrollere sin holdning. Når hun snakker med Anna, ignorerer hun søsteren sin dårlige drøm."
29,405,7_17359,7,0,"Rose er veldig redd for å slippe noen ned.  Denne egenskapen er både bra og dårlig for hennes personlighet.  Det er en god ting, fordi hun alltid er der når noen trenger noe.  Hun ville gjøre alt for å hjelpe noen rundt henne.  Det er dårlig fordi som Rose drøm viser oss; Rose kan ta på seg mye og ikke vet hvordan man lar alt gå, og fortelle folk at hun ikke kan håndtere det."
30,668,7_17622,7,0,"Rose føler at livet hennes bare kommer til å bli litt verre, men samtidig kan det bli bedre for henne fordi Paul kommer til å fullføre college få en god jobb og betale for Rose og Anna å gå på college også."
31,1584,7_18538,7,0,Rose er under press fra alt arbeidet hun må fullføre. Rose føler at hun ikke kan presse inn en annen ting i tidsplanen sin.
32,1961,7_18915,7,0,Hun har for mange følelser
33,932,7_17886,7,0,Rose blir lett avskrekket.
34,421,7_17375,7,0,BUSY'Når ville hun ha tid til å klemme skriving inn i hennes tidsplan
35,538,7_17492,7,0,"Hun ønsker ikke å skrive sine tre tusen ord papir.  Hun har to samtaler med folk, men likevel jobber hun ikke på papiret sitt."
36,1062,7_18016,7,0,"Et trekk som jeg tror kan beskrive Rose basert på hennes samtaler med Anna eller tante Kolab er rolig. Jeg tror dette er en god egenskap å beskrive Rose fordi mens hun snakket med sin yngre søster Anna, kom hun opp med grunner til å hjelpe sin søster forstå hvorfor hennes far og mor er ute og jobber og ikke der med dem. En annen grunn er at mens hennes tante snakket med henne, snakket hennes tante om måter å få Rose til å føle seg bedre. Mens Rose lyttet til tantes forslag, knuste hun rolig på hodet, i samsvar med sin tante."
37,673,7_17627,7,0,"Hun sier at tante kan fortelle det til moren sin, og hvis hun gjør det, vil hun såre henne."
38,156,7_17110,7,0,"Hun er veldig frustrert, fordi hun ikke har fått sin essay fullført"
39,46,7_17000,7,0,Rose er redd for å såre sin tante ved å fortelle sannheten.
40,1333,7_18287,7,0,"En måte å avvise Rose ville være redd, fordi hun ikke liker å krangle og krangle med sin mor eller tante."
41,2083,7_19037,7,0,Et trekk som Rose forstår basert på hennes samtale med Anna er moden fordi hun forstår hva som skjer i huset hennes med pengesituasjonen. Hun prøver å forklare Anna hvorfor faren hennes har vært borte så lenge.
42,314,7_17268,7,0,Rose er en kambodsjansk jente og det forteller deg dette i historien når hun sier Kambodsja var her først land.
43,1697,7_18651,7,0,En egenskap som kan beskrive Rose er hennes kjøre behov for å lykkes og hjelpe familien på alle måter hun kan. Det faktum at hun prøver så hardt å hjelpe sin tante og ønsker å holde sine små søstre oppe.
44,953,7_17907,7,0,"Rose føler seg skyldig for å føle at hun ikke ønsker å ha så mye ansvar i familien, men hun er en veldig hyggelig og oppriktig person fordi hun ikke ønsket å fortelle sin tante hvordan hun følte."
45,100,7_17054,7,0,Rose følte et presserende behov for å fortelle drømmen.
46,93,7_17047,7,0,"Et av trekkene må være ærlighet. Hun fortalte Anna hvordan hun følte seg da de snakket. Når de snakket om hvordan faren måtte forlate for å tjene mer penger, sa Anna ""penger er ikke alt"", Rose sa det ikke hvis du allerede har alt."
47,936,7_17890,7,0,"Hun trodde hun kunne få en tur til Sacramento for å motta en pris, og hun hadde allerede gått glipp av mange skift, og hennes veileder var på randen av å sparke henne."
48,2372,7_19326,7,0,Trøtt og vektet ned av stress. Kanskje livet hennes blir enklere. Kanskje det ikke ville.
49,274,7_17228,7,0,"Rose prøver å se på den lyse siden ved å fortelle Anna at alt vil gå bra, men hun er faktisk veldig bekymret."
50,912,7_17866,7,0,Rose snakker om tankene sine og forteller hvordan hun føler seg om ting.
51,250,7_17204,7,0,"Fleksibilitet fordi hun måtte forandre seg på mange måter fra å flytte til et helt nytt land, og det hadde virkelig avskrekket henne. Rose begynner å se at det er måter at situasjonen blir bedre når på slutten av samtalen i avsnitt 23 når hun ser at kanskje livet hennes kunne bli bedre og hun endelig tenkte på et tema for sitt essay. Fleksibel"
52,1891,7_18845,7,0,"Rose føler at hun må bære vekten av hele familien fordi hennes bror og far var ute av huset. Rose hadde en drøm om at hun svømte i en innsjø, og plutselig så hun opp og broren hennes hoppet inn. Kroppen hans veide henne ned, men det virket som han ikke la merke til."
53,2029,7_18983,7,0,"Usikkert er et trekk jeg ville bruke til å beskrive Rose. Et eksempel er hvordan hun hvis fretting ogunsure om essay konkurransen kommer opp, og hun er også usikker på om hennes bror er hva hennes drøm viste."
54,1317,7_18271,7,0,Hun føler at hun må gjøre alt arbeidet i familien. Da hennes tante spurte henne om hun følte seg tynget av hva hun hadde å gjøre for familien sin.
55,286,7_17240,7,0,Anna er en VELDIG smart jente og grunnen til at jeg tror det er fordi hun var borte gjør en tre tusen ord essay.
56,1032,7_17986,7,0,"I denne korte historien har Rose en samtale med sin søster om hvor trist hun er at hennes pappa må jobbe et annet sted for penger. «Hun prøvde en latter som høres falsk ut selv for henne (Rose).» Som forteller leseren at Rose prøver å skjule hvor sliten hun er, og den latterlige mengden ansvar hun har for familien sin. Fra det aspektet av historien virker Rose som en veldig modig ung jente til å jobbe hardt for familien sin."
57,908,7_17862,7,0,"Da hun snakket med Anna, ble de fortalt at de hatet jobben hennes fordi det var så sent. Deretter begynner de å snakke om det bror Paul, og Rose sa noe om ham uteksaminert fra college og at når han gjør og han får en god jobb og sparer penger da han vil betale for dem å gå på college også. Anna ble sint på Rose og stormet av."
58,1387,7_18341,7,0,Hun holder sine følelser inne i henne og slipper vanligvis ikke ut dem. Hun lar dem til slutt ut når hun snakker med tante Kolab.
59,1130,7_18084,7,0,"Hun er veldig grusom fordi hun avbryter alle andre. Da hun spurte om søsteren hennes hadde det bra, avbrøt hun henne og fortalte Anna hva som skjedde med henne i stedet for å la Anna fullføre det hun skulle si."
60,1664,7_18618,7,0,"Hun er ensom og liker ikke å ha foreldrene i nærheten. fordi hvordan hun sa, 'Jeg hater hvor sent hun må jobbe' og også når hun sa im så ensom for Papa'"
61,1673,7_18627,7,0,"Hun føler at hun ikke er klar til å ha andres skjebne i sine hender.  Da hun snakket med tante Kolab, snakket hun ikke, men hun var enig i at hun følte seg vektet ned av all ansvarlighet, og kort tid etter var hun takknemlig for at hun hadde snakket om det."
62,458,7_17412,7,0,"En egenskap som kan beskrive Rose er at hun aldri blir sint på folk hun elsker. Rose og Anna må hjelpe Paul med å fullføre college, og når Paul er ute av college, betaler han for Rose og Anna."
63,1996,7_18950,7,0,Hun bekymrer seg for mye. av Ex. Hun forteller sin tante om drømmen.
64,345,7_17299,7,0,Rose virker litt overbelastet ifølge hennes samtale med tante Kolab
65,1209,7_18163,7,0,Hun føler at hun ikke er ansvarlig. Hennes foreldre og familie stoler altfor mye på henne.
66,1535,7_18489,7,0,Rose føler at vekten av Paul er på henne fordi hun jobber for å sette ham gjennom college og når han er ferdig med college han vil betale for herre og anna å gå på college.
67,221,7_17175,7,0,"Rose liker ikke det faktum at hennes bror har tatt ansvar for både Rose og hennes søster.  For eksempel, da hun sa, ""bare tre år eldre, holdt han skjebnen til to mennesker - begge sine søstre - i sine hender."
68,224,7_17178,7,0,Fordi hun tenkte på den drømmen.
69,1290,7_18244,7,0,"Rose er ganske hensynsløs, vurderer hvordan hun ignorerer sin søster og hvordan hun klager over at hun gjør for mye arbeid."
70,770,7_17724,7,0,"At Rose og hennes tante begge vet hvordan Rose føler seg i sin familie situasjon.Rose tante spør henne ""Føler du virkelig så vektet ned av hva du gjør for å hjelpe denne familien?"""
71,125,7_17079,7,0,"Hun er litt egoistisk, det virker som alt hun er fokusert på er seg selv. Som da søsteren hennes gikk inn og sa at hun hadde en dårlig drøm og Anna bare ignorerte henne og begynte å snakke om seg selv."
72,1816,7_18770,7,0,"Rose virker veldig ærlig for eksempel når tanten hennes ser at Rose er så stor på sinnet av måten hun oppfører seg på. Da tanten hennes spurte om det var en masse å ta inn, fortalte hun sannheten hun ikke prøvde å ignorere, hun bare sa ja til henne."
73,1253,7_18207,7,0,"Roes tror at hun er den eneste som prøver å gjøre godt for familien, når hun snakker med Anna, Hun har en tone om henne som forklarer hvordan hun tror hun vet alt. Men hun følte seg også ung for alt ansvaret som Paul satte på henne, det er derfor hun ikke kunne fortelle sin tante om drømmen."
74,1634,7_18588,7,0,Hun snakket med Anna og sa at hun måtte dra. Los Angeles betalte tre ganger det han gjorde her.«Anna stirret på Rose. «Penger er ikke alt.At hun var under stress og at moren hennes jobbet sent.
75,1183,7_18137,7,0,"Når Rose snakker med tante Kalob, lytter hun til hva hun har å si. Rose sørger for å tenke på hva tante Kalob sier og tar det til hjertet. I historien ønsket Rose ikke å fortelle sin tante sannheten om hvordan hun følte seg om å bli veid ned av familien, men hun lyttet fortsatt til tantes forslag om å tjene penger."
76,1510,7_18464,7,0,Rose ønsket ikke å såre familien ved å fortelle sin tante at hun følte seg tynget ned av å hjelpe dem så mye. Hun svarte ikke på tanteens spørsmål fordi hun visste at sannheten ville skade tante og mor.
