,Unnamed: 0,id,text,prompt,score
17,17,de_000018,Vinagre puro o esencia de vinagre Qué cantidad de vinagre Qué temperatura,1,2
21,21,de_000022,¿Cuánto vinagre se utiliza? ¿Está la muestra tan seca después de 30 minutos como al principio?,1,1
52,52,de_000053,La determinación de las masas de las muestras. La duración del tiempo de secado de las muestras. La determinación del peso de la masa después del tiempo de secado.,1,0
82,82,de_000083,¿Qué materiales se han probado? ¿Cómo se simuló la lluvia ácida? ¿Cuánto duró la fase de prueba?,1,1
110,110,de_000111,"Temperatura ambiente, volumen de vinagre, volumen de agua destilada. Agua de enjuague",1,2
123,123,de_000124,"las muestras de la madera son necesarias de nuevo, ya que las cifras arrojaron el mismo material de datos",1,0
151,151,de_000152,"Indicación precisa de los miligramos de cada muestra antes y después del experimento. Utilice otras muestras, como acero, metal, cemento, vidrio, etc. Se requieren otros periodos de tiempo, por ejemplo 1 hora o 1 semana.",1,0
175,175,de_000176,el material debe volver a estar completamente seco.,1,0
188,188,de_000189,Se requieren réplicas para cada tipo de material (al menos tres) para que los resultados sean más precisos. Se necesitan datos sobre la pérdida física del material para poder realizar una prueba previa del mismo.  Es necesario evaluar el experimento durante más tiempo para detectar un efecto más pronunciado.,1,0
190,190,de_000191,Es importante tener todos los elementos a mano y seguir cada una de las instrucciones expuestas,1,0
196,196,de_000197,¿Estaban las muestras completamente cubiertas? ¿Cuál era la temperatura? ¿Cuántos porcentajes perdieron las muestras?,1,1
198,198,de_000199,Es importante tener todos los elementos a mano y seguir cada una de las instrucciones expuestas,1,0
238,238,de_000239,¿Cuánto tiempo se enjuagan las muestras? ¿Qué cantidad de vinagre se utiliza? ¿Qué tipo de contenedores se utilizan? ¿Están cerrados los contenedores?,1,3
249,249,de_000250,- Forma de las muestras / tamaño de la superficie expuesta al vinagre - Concentración del vinagre - Composición exacta de las muestras,1,2
268,268,de_000269,la lluvia de besos sale del mármol cuando el dinero se levanta del suelo en forma de polvo y vierte la lluvia de besos,1,0
269,269,de_000270,dejar las muestras en el recipiente durante un tiempo más corto o más largo. dejar las muestras para secar durante un tiempo más corto o más largo. me interesaría saber el tamaño de las muestras.,1,1
287,287,de_000288,"Tamaño del recipiente, cantidad de líquido, forma y tamaño de las muestras",1,3
294,294,de_000295,Cuánto vinagre hay que poner en el recipiente y cuánto tiempo hay que aclarar el material con agua destilada,1,2
299,299,de_000300,Ninguno,1,0
