,Unnamed: 0,id,text,prompt,score
18,18,de_000019,Temps de séchage plus long Autres échantillons : boue/argile Météo,1,0
20,20,de_000021,-La surface des échantillons -La température à laquelle l'expérience a été réalisée -L'acidité du vinaigre (préciser quel vinaigre exactement),1,2
22,22,de_000023,"- combien de temps les échantillons doivent-ils rester dans le récipient lors du deuxième essai ? - combien de temps le séchage doit-il durer, plus/moins de _30 minutes ? - utilise-t-on le même type de vinaigre ?",1,1
29,29,de_000030,Les masses doivent être à nouveau déterminées. La différence de poids doit être calculée en pourcentage.,1,0
45,45,de_000046,"La masse des échantillons, le vinaigre, _4 récipients identiques sont nécessaires.",1,0
67,67,de_000068,"la masse des _4 échantillons différents, verser le vinaigre sur les échantillons, déterminer le poids à la fin des échantillons.",1,0
111,111,de_000112,Détermine la masse des quatre échantillons. Verse du vinaigre dans chacun des quatre récipients séparés mais identiques. Retire les échantillons des récipients après _24 heures et rince chaque échantillon avec de l'eau distillée. Détermine à nouveau le poids de chaque échantillon.,1,0
112,112,de_000113,"Pour répéter l'expérience, il faut disposer de différents matériaux adaptés à l'expérience et d'une balance capable de déterminer exactement le poids des matériaux. L'expérience doit être réalisée exactement dans le même temps que la première fois.",1,0
138,138,de_000139,"Marbre, calcaire, bois, plastique - masse au départ (g) - vinaigre - _24 heures - laissez sécher les échantillons pendant 30 minutes - masse à la fin (g) - différence de masse (g)",1,0
142,142,de_000143,quelle est la concentration de l'acide acétique ? les échantillons étaient-ils complètement recouverts de vinaigre ? quelle était l'humidité de la pièce ?,1,2
156,156,de_000157,- comment déterminer la masse - combien de vinaigre à verser - à quelle température les récipients doivent-ils attendre _24 heures ?,1,1
180,180,de_000181,"Type d'échantillon, masse au début, masse à la fin.",1,1
187,187,de_000188,- La quantité de vinaigre versée dans chaque récipient - Le type de vinaigre utilisé - La différence de masse en pourcentage - Comment les récipients doivent-ils être étiquetés ?,1,2
189,189,de_000190,"1) La masse des quatre échantillons doit être comparée avant et après l'expérience en déterminant leur poids. 2) Remplir quatre gobelets de même taille avec la même quantité de vinaigre, puis étiqueter chaque gobelet et y ajouter la matière correspondante et laisser reposer l'échantillon pendant 24 heures. 3. ensuite, on retire la matière testée et on la laisse sécher pendant 30 minutes avant de déterminer son poids.",1,0
223,223,de_000224,quel type de vinaigre a été utilisé ? les échantillons ont-ils été complètement recouverts de vinaigre ? quelles sont les dimensions des échantillons ?,1,3
250,250,de_000251,"Échantillon, masse au début, masse à la fin",1,0
282,282,de_000283,"En outre, les échantillons de même consistance et de même taille devraient être placés en parallèle dans de l'eau distillée/pas de pluie acide pendant _24 heures pour obtenir des valeurs comparatives. Il faut également indiquer la taille exacte et le pourcentage de surface des échantillons.",1,1
285,285,de_000286,Quelle quantité de vinaigre dois-je prendre Les échantillons sont-ils placés dans le récipient contenant le vinaigre Quelle quantité d'eau distillée puis-je utiliser pour rincer l'échantillon ? ,1,2
298,298,de_000299,"Quantité et type de vinaigre, taille des échantillons, taille des récipients.",1,3
