,Unnamed: 0,id,text,prompt,score
57,57,de_000058,Tenez compte des valeurs des différents matériaux dans le tableau. Réglez le temps d'attente avec une minuterie pour plus d'efficacité. Chaque élève doit comprendre à quoi sert l'expérience,1,0
61,61,de_000062,Effectuez le test avec plus de matériaux. Effectuez des tests de dureté de l'eau et calculez les différents composants de celle-ci. acide l'eau.,1,0
63,63,de_000064,Nature de l'échantillon Procédure Détermination du poids,1,0
70,70,de_000071,"L'expérience est logique, comme elle a été décrite. Il serait intéressant de voir quelle est la surface des échantillons afin de mieux comprendre l'effet du vinaigre. Pour cela, on pourrait calculer le volume des différents échantillons. De même, après l'expérience, il faut calculer l'effet de la ""pluie acide"" sur les matériaux. Pour cela, il faudrait connaître la concentration de vinaigre dans la pluie acide et le degré de pureté du vinaigre utilisé.",1,2
88,88,de_000089,"pour mon manque vous donnez l'information comment était le rinçage, la température à laquelle ils ont été exposés pendant les _24 heures, la quantité de vinaigre qu'ils ont utilisé.",1,1
90,90,de_000091,"Ils ont besoin d'une température favorable pour l'expérience, qui est prolongée pour réaliser",1,0
106,106,de_000107,L'échantillon doit-il être entièrement recouvert ? En quoi consiste le récipient ? Peut-on accélérer le séchage en le plaçant sur un chauffage ?,1,2
129,129,de_000130,plus de matériaux la masse à différents intervalles pendant _24 heures le pH du vinaigre,1,1
130,130,de_000131,la quantité de vinaigre devrait être notée. Les récipients doivent être conservés dans une zone non contaminée. L'expérience devrait être réalisée trois fois pour obtenir de meilleurs résultats.,1,1
131,131,de_000132,1) Vinaigre ; 2) Eau distillée ; 3) Matériel d'échantillon.,1,0
152,152,de_000153,"Température, pression atmosphérique, humidité",1,0
164,164,de_000165,Quel est le matériau de départ de l'échantillon Matériau du récipient Quantité de vinaigre,1,3
170,170,de_000171,Des matériaux différents donnent des résultats différents,1,0
197,197,de_000198,"Si je veux répéter l'expérience, j'ai simplement besoin des mêmes données que celles déjà décrites... échantillon, masse au début, masse à la fin et la différence de masse...",1,0
212,212,de_000213,"Quel type de bois et de plastique a été utilisé ? Quelle quantité de vinaigre a été utilisée (échantillon entièrement recouvert) ?  Avec quelle précision le séchage a-t-il été effectué ? Un morceau de bois imprégné de vinaigre sera difficilement complètement sec après _30 minutes de ""rangement"".",1,3
221,221,de_000222,"-Marquer les différents échantillons, les photographier avant et après l'expérience. Quel échantillon a perdu le plus de poids ? Quel échantillon a perdu le moins de masse ?",1,0
258,258,de_000259,Comment la masse est-elle déterminée ? Comment le rinçage est-il effectué exactement ? Comment le séchage est-il effectué ?,1,1
264,264,de_000265,-La surface des échantillons -L'acidité du vinaigre -La température ambiante,1,2
297,297,de_000298,Combien de vinaigre - les échantillons doivent-ils être recouverts de vinaigre ? Comment les échantillons doivent-ils être séchés - le bois sera-t-il vraiment sec en _30 minutes ?,1,2
