,Unnamed: 0,ItemId,PromptId,Score1,AnswerText
0,803,6_14762,6,0,"Mitokondriene bidrar til å holde døde celler borte fra cellemembranen, Golgi-apparatet bidrar til å holde stoffene i bevegelse"
1,233,6_14192,6,0,"1 av Osmose, likestilling av vann i og utenfor cellen. Organeller, som forhindrer unødvendige funksjoner.3. Kjernen, hjernen til cellen."
2,571,6_14530,6,0,hvor mye vann får i cellen.det la oss oksygen i
3,1758,6_15717,6,0,Selv om elektrontransportkjeden.
4,2022,6_15981,6,0,Oversettelse bruker vann til å bevege seg gjennom en celle
5,153,6_14112,6,0,"Deres er en cellevegg for planter for å beskytte seg selv fra bieng sår.Cellen memabrane styrer hva som kommer inn og ut av cellen til enhver tid.Kjernen forteller hvordan cellen skal fungere, så det styrer cellemembranen og forteller det hva som kan komme inn og hva cant."
6,1234,6_15193,6,0,Floatno bevegelseswalk
7,438,6_14397,6,0,Passiv transport er når stoffet kan bevege seg fritt gjennom cellemembranen.
8,330,6_14289,6,0,"tRNA, mRNA og rRNA"
9,541,6_14500,6,0,Celler bruker diffusjon til å flytte stoffer over membranen og oppnå balanse.
10,1077,6_15036,6,0,Diffusjon bidrar til å flytte vannbaserte partikler inn og ut av cellen. Osmose: bevege ikke-vannbaserte partikler i ond ut av cellen.
11,2307,6_16266,6,0,"Der er det en som en motorvei som heter mitokondria, en annen som er ribosomene, en annen som er budbringeren."
12,1083,6_15042,6,0,diffusjon når partikler skiller seg i luften
13,23,6_13982,6,0,"Tre prosesser som brukes av celler for å kontrollere bevegelsen av stoffer over cellemembranen inkluderer: Holde alle sunne celler sunne, bli kvitt de dårlige cellene, og opprettholde et jevnt miljø."
14,498,6_14457,6,0,Osmose bruker vann til å flytte stoffer fra høy til lavdiffusjon.
15,1886,6_15845,6,0,Osmose er bevegelsen av vann ut av cellemembranen. Diffusjon er bevegelsen av stoffer inn i cellen gjennom cellemembranen. Noen celler har spesielle vakuolposer som slippes ut gjennom cellemembranen. Posene inneholder cellens avfall i den.
16,1740,6_15699,6,0,"Profase, anafase og telofase"
17,502,6_14461,6,0,Flagellum er en hale-lignende struktur som hjelper cellene å bevege seg. Sprilla er hale-lignende strukturer overalt som hjelper den til å bevege seg raskere. Coci er en bevegelse som cellen bruker til å bevege seg rundt.
18,560,6_14519,6,0,eksocytose - bevegelse av stoffer ut av en cellendocytose - bevegelse av stoffer inn i en celleløs pumpe-bevegende stoffer inn og ut av cellen
19,1152,6_15111,6,0,Celleveggen er en - den lar bare visse stoffer komme inn i cellen.Cytolasmen er et stoff som fyller cellen med et gelemateriale.Vakuolene beveger seg gjennom cellen for å bli kvitt visse stoffer.
20,67,6_14026,6,0,1 av Golgi apparatet 2. Endoplasmisk retikulum3.Mitochondria
21,787,6_14746,6,0,Cellen beveger seg til cellemembranen ved å bekjempe sopp.  Deretter går det gjennom stadiene. Deretter kommer den til cellemembranen.
22,1978,6_15937,6,0,1 ) Celler bruker fiber som hår for å berøre stoffene og passere dem. Stoffer kan passere rett gjennom dem for å komme til et organ.3.) Stoffer kan kombineres til den ytre membranen av en celle.
23,2269,6_16228,6,0,Diffusjon er en del av bevegelsen av stoffer gjennom cellemembranen.
24,989,6_14948,6,0,endocytose- cellemembranen omslutter materiale og absorberes inn i cellen.diffusjon- konsentrasjonsgradient er høyere utenfor cellen forårsaker materialet til naturlig å diffusere over membranen.facilitated diffusion- bærer proteiner hjelpe materialer bevege seg med konsentrasjonsgradient gjennom cellemembranen.
25,1634,6_15593,6,0,Tre prosesser er tRNA mRNA og rRNA og de trafer ting kastet membranen av cellen for å syntetisere proteiner
