,Unnamed: 0,id,text,prompt,score
9,9,fr_010010,"This would need to be explained a little more clearly for someone who knows absolutely nothing about science. Indeed, I am confused about the starting and ending mass? How much should I put in the starting or ending mass?",1,0
47,47,fr_010048,I don't think there is anything missing from this experiment,1,0
48,48,fr_010049,You need to know the PH of each sample.,1,1
72,72,fr_010073,Where to find the materials. How to store the samples. How much vinegar should I pour into the containers.,1,1
92,92,fr_010093,"the marble mass obtained a negative result, and so did limestone, the beverage mass was preset, but set to zero, the platic mass was negative",1,0
110,110,fr_010111,"the dinitial mass of the ball is _9.8 g, if it loses 0.4 g the final mass is 9.4 g.",1,0
112,112,fr_010113,"what containers of material should they be? is white, red or apple vinegar better?  Should the vinegar be poured slowly or quickly into the samples?",1,3
119,119,fr_010120,Creating a sample.on four different substances.This experiment will take _24 hours.,1,0
125,125,fr_010126,1. molar mass of sample 2. molar mass of vinegar 3. molar mass after the reaction of the sample,1,1
140,140,fr_010141,"I need the names of all the elements involved, the melting point and their boiling point",1,2
164,164,fr_010165,"How much wine, how much material,",1,2
168,168,fr_010169,"Thickness of the mixture, as it is during and after the break.",1,0
171,171,fr_010172,"The samples are marble, limestone, wood and plastic. The starting mass of marble is _9.8 g, the mass of limestone is 10.4 g, the mass of wood is 11.2 g and the mass of plastic is 7.2 g",1,0
191,191,fr_010192,"You must make sure to use a precision balance and you must always zero it before using it, you must pick up the materials with a clean hand so as not to alter the result of the experiment, in addition to being careful when handling with the reagents.",1,0
197,197,fr_010198,"You need to know the volume of vinegar in each container (i.e., whether or not it completely covers the sample), the concentration of acetic acid that the vinegar contains, and the temperature at which the samples were left.",1,3
209,209,fr_010210,First What would be the reason for using vinegar? Second: What information is important to put on the label? Third: What type of balance is used to check the difference in mass?,1,2
224,224,fr_010225,"you will need observations, assumptions, and materials to perform the experiment.",1,2
225,225,fr_010226,briefly outline to the group the benefits of having a child protection policy and procedures. If you have not already shown.,1,0
249,249,fr_010250,what was the concentration of vinegar? how long did they leave the items in the vinegar?,1,1
