,Unnamed: 0,id,text,prompt,score
12,12,fr_010013,"Ich müsste wissen, wie viel Essig sie in jede Wanne gegossen haben und um welche Art von spezifischen Materialien es sich handelte. Zum Beispiel, welche Art von Kunststoff sie verwendet haben.",1,2
18,18,fr_010019,1. Vergleichen Sie die erwarteten Ergebnisse mit den erhaltenen 2. Analysieren Sie den experimentellen Fehler.  3. Erklären Sie Ihre Ergebnisse in Form von theoretischen Fragen.,1,0
22,22,fr_010023,"Um das Experiment zu reproduzieren, benötigst du zusätzliche Informationen, wie z. B. die Menge an Essig, die in jeden Behälter gefüllt wurde. Außerdem müssten Sie die Größe des Behälters kennen.",1,2
28,28,fr_010029,"Bestimmen Sie die Masse von vier verschiedenen Proben.,Legen Sie eine Probe eines Materials in einen Behälter und beschriften Sie ihn. Wiederholen Sie den Vorgang mit den restlichen Proben, indem Sie eine einzelne Probe in einen einzelnen Behälter geben.,Bestimmen Sie die Masse jeder einzelnen Probe.",1,0
36,36,fr_010037,"1. Es ist wichtig, dass Sie eine Waage mit guter Genauigkeit verwenden, um die analysierten Materialien zu wiegen. 2. Warten Sie gemäß der Anleitung 24 Stunden, da der richtige Zeitpunkt für den reibungslosen Ablauf des Experiments wichtig ist. 3. Achten Sie beim Wiegen des Materials nach dem Trocknen darauf, dass Sie den Masseunterschied nicht notieren.",1,0
56,56,fr_010057,"Die dargebotenen Informationen waren Daten zu Beginn, Ende und Gewichtsveranderung.",1,0
91,91,fr_010092,"Sie müssen die Konzentration des Weins, die ungefähre Größe der Behälter und die Genauigkeit der Waage kennen.",1,3
98,98,fr_010099,"Messen und gießen Sie die gleiche Menge der Probe. Betrachte mithilfe der Lupe die Struktur der Feststoffe. Sehen Sie, ob sie fest oder kristallin sind.",1,0
99,99,fr_010100,"Beschriften Sie die Proben mit den Buchstaben A, B, C, D, E. Berechnen Sie nach _30 Minuten Ruhezeit die Masse jedes Behälters. Die Berechnung wird durchgeführt, indem Sie die Masse x Stärke jedes Behälters mitteilen.",1,0
111,111,fr_010112,1 Wie viel Essig wird benötigt?,1,1
161,161,fr_010162,"1. Es sollte eine Liste der Geräte vorhanden sein, die für das Experiment verwendet werden. 2. Die Gesundheits- und Sicherheitsausrüstung, die verwendet werden soll, z. B. Brille, Maske, Schürze usw. 3. Der Name des Probenmaterials, das in jeden Behälter gefüllt wird.",1,1
165,165,fr_010166,"Aus welchem Material sollten die Behälter sein, wie messe ich die Masse, welche Materialien kann ich verwenden?",1,2
196,196,fr_010197,"Welche Art von Containern wurde verwendet? Wie viel von jedem Material wurde verwendet? Ich denke, ich könnte das Experiment jetzt wiederholen.",1,2
213,213,fr_010214,gibt es Beispiele für die Masse jeder Probe. Kalkstein hat den größten Massenunterschied. Holz hat den Massenunterschied _0.,1,0
215,215,fr_010216,"gute Informationen, genaue & leicht verständliche Tabelle",1,0
229,229,fr_010230,"Ordnen Sie das getrocknete Material nach seinen Eigenschaften wie Textur, Form und Verfestigung in verschiedene Kategorien ein.",1,1
240,240,fr_010241,"3.Legen Sie eine Probe eines Materials in einen Behälter und beschriften Sie sie. Wiederholen Sie den Vorgang mit den restlichen Proben, wobei Sie jeweils nur eine Probe in einen Behälter geben.",1,0
266,266,fr_010267,"Die Temperatur des Raumes, Die Größe der Behälter, die verwendet wurden. Das Gewicht jedes einzelnen Materialstücks.",1,1
273,273,fr_010274,Wie viel Essig? Glas- oder Plastikbehälter? Trocknen und ruhen wo? Schatten?,1,3
