,Unnamed: 0,id,text,prompt,score
9,9,fr_010010,对于完全不懂科学的人来说，这需要解释得更清楚_一点。的确，我对开始和结束的质量感到困惑？应使用什么数量作为起始或结束质量？,1,0
47,47,fr_010048,我不认为这个实验有任何遗漏之处,1,0
48,48,fr_010049,你需要知道每个样品的PH值。,1,1
72,72,fr_010073,在哪里可以找到这些材料。如何储存样品。我应该在容器中倒入多少醋。,1,1
92,92,fr_010093,大理石的质量为负数，石灰石的质量为负数，饮料的质量是预设的，但设置为_零，塑料的质量为负数。,1,0
110,110,fr_010111,球的初始质量是_9.8克，如果它失去了0.4克，最终质量是9.4克。,1,0
112,112,fr_010113,它们应该是_什么材料的容器？ 白醋、红醋还是苹果醋更好？ 醋应该慢慢地还是快速地倒入样品中？,1,3
119,119,fr_010120,创建_四个不同物质的样本。 这个实验将需要24小时。,1,0
125,125,fr_010126,1. 样品的摩尔质量 2. 醋的摩尔质量 3. 样品反应后的摩尔质量,1,1
140,140,fr_010141,我需要所有相关元素的名称、熔点和沸点。,1,2
164,164,fr_010165,多少酒，多少材料。,1,2
168,168,fr_010169,混合物的厚度，因为它是在断裂期间和断裂后。,1,0
171,171,fr_010172,大理石的起始质量为_9.8克，石灰石的质量为10.4克，木材的质量为11.2克，塑料的质量为7.2克。,1,0
191,191,fr_010192,你应该确保使用精密天平，并且在使用前_一定要调零，你应该用干净的手拿起材料，以免改变实验结果，处理试剂时应该小心。,1,0
197,197,fr_010198,你需要知道每个容器中醋的体积（即它是否完全覆盖了样品），醋的浓度和样品放置的温度。,1,3
209,209,fr_010210,首先，使用醋的原因是_什么？如果不是，应该使用什么其他试剂？ 第二：在标签上写上什么信息很重要？ 第三：用什么类型的天平来检查质量的差异？,1,2
224,224,fr_010225,你将需要观察、假设和材料来进行实验。,1,2
225,225,fr_010226,向大家简要介绍_一下制定儿童保护政策和程序的好处。如果你还没有展示。,1,0
249,249,fr_010250,醋的浓度是多少？ 他们把物品放在醋里多久了？,1,1
