,Unnamed: 0,id,text,prompt,score
16,16,fr_010017,"cantidad de vinagre, nombre del alumno y hora exacta",1,1
20,20,fr_010021,"Yo mediría el pH del vinagre, y también utilizaría el mismo volumen de líquido para cada muestra. También añadiría el % de diferencia de la masa original.",1,1
23,23,fr_010024,RETIRAR LAS MUESTRAS Y ENJUAGAR CADA UNA DE ELLAS EN MADERA.,1,0
34,34,fr_010035,"Una reacción química se produce cuando ciertas sustancias reaccionan entre sí, a veces hay hechos muy visibles que confirman la ocurrencia y, entre ellos, podemos destacar: desprendimiento de gases y luz, cambio de color y olor, formación de precipitados",1,0
49,49,fr_010050,"deben incluir el tiempo, el valor total y hacer un análisis de los resultados",1,2
58,58,fr_010059,¿cuánto vino hay que verter? ¿cuál es el recipiente?,1,2
64,64,fr_010065,Esta es una oportunidad para recoger información adicional de los participantes que pueda necesitar para la formación.,1,0
78,78,fr_010079,1. Cantidad de vinagre necesaria para cada muestra  Qué tipo de recipiente debe utilizarse para cada muestra 3.  Método de almacenamiento de cada muestra,1,3
89,89,fr_010090,el experimento es muy bueno y los estudiantes lo hacen mejor.,1,0
113,113,fr_010114,"reacción química, cantidad de vinagre, temperatura",1,2
131,131,fr_010132,NADA ESPECIAL QUE DECIR,1,0
160,160,fr_010161,"piedra, sal y carbón",1,0
167,167,fr_010168,El tipo de contenedor utilizado. Tamaño de los contenedores. Tipo de balanza utilizada. En el experimento se utiliza algún tipo de plástico y mármol.,1,3
199,199,fr_010200,"Determina la masa de cuatro muestras diferentes, coloca una muestra de un material en un recipiente y etiquétalo. Repita con las muestras restantes, colocando una muestra en un recipiente, Determine la masa de cada muestra",1,1
210,210,fr_010211,"superficie, densidad, volumen",1,0
223,223,fr_010224,Definición del mol y del número de Avogadro y uso para expresar una cantidad de materia. Calcula y utiliza la concentración molar.,1,0
242,242,fr_010243,Cómo determinar las masas,1,1
256,256,fr_010257,"la cantidad de vinagre que se vierte en cada uno de los cuatro recipientes; determinar la masa inicial de cuatro muestras, determinar la masa final de las muestras",1,2
264,264,fr_010265,"Para garantizar la fiabilidad de los resultados se necesita una balanza precisa y debidamente calibrada. También es necesario que la muestra final esté seca antes de pesarse para garantizar que la muestra no contenga ningún líquido, lo que distorsionaría la medición de la masa. En el tercer paso habría sido útil especificar que los recipientes en cuestión son en realidad los recipientes previamente preparados con vinagre. Por último, sería útil una lista del equipo necesario para el experimento (balanza de precisión, tipo de recipiente, pinzas, etc.), así como las sustancias (qué tipo de vinagre) y los materiales utilizados.",1,0
