,Unnamed: 0,id,text,prompt,score
16,16,fr_010017,醋的数量，学生的姓名和确切时间,1,1
20,20,fr_010021,我会测量醋的pH值，同时对每个样品使用相同体积的液体。我还会加上原始质量的_百分比差异。,1,1
23,23,fr_010024,取出样品，并将每个样品在木头中冲洗干净。,1,0
34,34,fr_010035,当某些物质相互反应时，就会发生化学反应，有时会有非常明显的事实来证实这种情况的发生，在这些事实中，我们可以强调：释放气体和光，改变颜色和气味，形成沉淀物,1,0
49,49,fr_010050,他们应该包括时间、总价值并对结果进行分析。,1,2
58,58,fr_010059,要倒多少酒？ _什么是容器？,1,2
64,64,fr_010065,这是_一个向参与者收集培训可能需要的额外信息的机会。,1,0
78,78,fr_010079,1.每个样品所需的醋量 2.  每个样品应使用什么类型的容器 3.  每个样品的储存方法,1,3
89,89,fr_010090,实验非常好，学生们让它变得更好。,1,0
113,113,fr_010114,化学反应，醋的量，温度,1,2
131,131,fr_010132,没_什么可说的,1,0
160,160,fr_010161,石头、盐和煤,1,0
167,167,fr_010168,使用的容器类型。容器的大小。使用的天平类型。实验中使用了某种塑料和大理石。,1,3
199,199,fr_010200,确定_四种不同样品的质量，将一种材料的样品放在一个容器中并贴上标签。重复其余的样品，将一个样品放在一个容器中，确定每个样品的质量,1,1
210,210,fr_010211,表面积、密度、体积,1,0
223,223,fr_010224,摩尔和阿伏伽德罗数的定义以及用于表示物质的数量。计算并使用摩尔浓度。,1,0
242,242,fr_010243,如何确定质量,1,1
256,256,fr_010257,要倒入_四个容器中的醋的数量；确定四个样品的起始质量，确定样品的最终质量,1,2
264,264,fr_010265,需要_一个准确的、经过适当校准的秤来确保可靠的结果。在称量之前，也有必要有一个干燥的最终样品，以确保样品不包含任何液体，这将使质量测量失真。在第三步中，最好能说明有关的容器实际上是先前用醋准备的容器。最后，列出实验所需的设备（精密天平、容器类型、钳子等）以及所使用的物质（什么类型的醋）和材料将是有用的。,1,0
