,Unnamed: 0,id,text,prompt,score
8,8,fr_010009,1 - 学生应提供一个精密的刻度来测量样品。2 - 学生应检查秤是否已校准，因为每一克都很重要，会对研究结果产生影响。3 - 学生应确保材料是纯净的，不含有任何混合物。,1,0
26,26,fr_010027,在测试前评估_一下环境温度是很有意义的。,1,1
38,38,fr_010039,测量醋的量，正确测量时间。,1,1
66,66,fr_010067,1-石灰石是质量损失最大的材料。2 - 木材保持相同的质量。3 - 塑料在实验结束时失去了0.1克的质量。,1,0
70,70,fr_010071,在将样品放入容器之前，必须对它们进行称重，然后测量每个样品的密度。在它们干燥后，必须再次测量其质量。,1,2
75,75,fr_010076,什么是样品，什么是预期的最终结果，什么尺寸的容器？,1,2
84,84,fr_010085,清洗放醋的地方，等待_24小时，将每个样品的质量写在表格中。,1,1
88,88,fr_010089,你将需要_一个天平、蒸馏水和样品,1,0
104,104,fr_010105,"1. 讨论, 2. 对话, 3.",1,0
108,108,fr_010109,应该使用_什么类型的醋？你如何确定每个样品的质量？我如何烘干样品？,1,3
134,134,fr_010135,你将需要_四个相同的容器；实验将需要一整天的时间，你应该参考下表进行验证。,1,0
151,151,fr_010152,起始质量，结束质量,1,1
156,156,fr_010157,按照说明的步骤进行操作。确定不同的过程。最后，通过以下步骤完成实验,1,0
181,181,fr_010182,最后_一步将是计算起始质量和结束质量之间的差异。公平地说，所有材料的起始质量都应该是一样的。,1,0
187,187,fr_010188,假设是_什么呢？有哪些不同的变量？如自变量、因变量和控制变量。,1,2
189,189,fr_010190,应该倒多少醋，容器是否应该封闭，应该使用_什么类型的天平，应该采取什么样品,1,3
211,211,fr_010212,1. 指定要使用的材料 - 2.指定倒入每个容器中的醋量 - 3.在其中一个醋容器中放置一个材料样品，并贴上标签 - 4.在一个容器中放置一个材料样品。,1,2
214,214,fr_010215,我喜欢这个实验，并发现了_一个更好的结果。每个学生都尽我们最大的努力。该表用于选择最佳结果。,1,0
272,272,fr_010273,土壤温度的测量是在大气研究地点或土壤水分研究地点附近进行的。,1,0
