,Unnamed: 0.1,Unnamed: 0,id,text,prompt,score
0,108,108,fr_010109,¿Qué tipo de vinagre se debe utilizar? ¿Cómo calcular la masa de cada muestra? ¿Cómo secar las muestras?,1,3
1,189,189,fr_010190,"la cantidad de vinagre a derramar, si es necesario cerrar los contenedores, qué tipo de balanza se debe usar, qué muestras se deben tomar",1,3
2,181,181,fr_010182,"El último paso sería calcular la diferencia entre la masa de partida y la masa final. Es así como determinamos cuánto peso ha perdido cada material.Para ser justo, la masa de partida debería ser la misma para todos los materiales.",1,0
3,104,104,fr_010105,"1o La discusión, 2. Conversaciones 3. Chat",1,0
4,88,88,fr_010089,"necesitaría una balanza, agua destilada y muestras",1,0
5,214,214,fr_010215,Me gusta esta experiencia y encuentro un mejor resultado. Cada estudiante hace lo mejor que puede. Esta tabla sirve para seleccionar el mejor resultado.,1,0
6,66,66,fr_010067,"1 - el calcario era el material que tenía la mayor pérdida de masa. 2 - la madera ha mantenido la misma cantidad de masa. 3 - el plástico perdió 0,1 g de masa al final del experimento.",1,0
7,134,134,fr_010135,Usted necesita los cuatro recipientes idénticos; para la experiencia se toma un día entero y debe consultar la tabla de abajo para la validación.,1,0
8,156,156,fr_010157,Siga los pasos según las instrucciones. Determinar los diferentes procesos. Termina completando la experiencia con los siguientes pasos,1,0
9,272,272,fr_010273,Las mediciones de temperatura del suelo se realizan cerca del sitio de estudio de la atmósfera o del sitio de estudio de la humedad del suelo.,1,0
10,8,8,fr_010009,"1 - Los estudiantes deben proporcionar una escala de precisión para medir las muestras. 2 - Los estudiantes deben comprobar si la balanza está calibrada, ya que cada gramo es importante y hará una diferencia en el resultado del estudio. Los alumnos deben asegurarse de que los materiales son puros y no contienen mezclas.",1,0
11,26,26,fr_010027,Sería interesante evaluar la temperatura ambiente antes de probar,1,1
12,38,38,fr_010039,"medir la cantidad de vinagre, medir el tiempo correctamente,",1,1
13,151,151,fr_010152,"La masa de partida, la masa de fin",1,1
14,84,84,fr_010085,"Limpiar el contenido del vinagre, esperar 24 horas, escribir las masas de cada muestra en una tabla",1,1
15,75,75,fr_010076,"¿Cuál es la muestra, ¿cuál es el resultado final?, ¿cuál es el tamaño de un contenedor?",1,2
16,187,187,fr_010188,"¿Cuál es la hipótesis? ¿Cuáles son las diferentes variables? Variables independientes, variables dependientes y variables controladas.",1,2
17,70,70,fr_010071,"Las muestras deben ser pesadas antes de ser colocadas en el recipiente, y luego se debe medir la densidad de cada muestra. Después de secar, su masa debe medirse de nuevo.",1,2
18,211,211,fr_010212,1o Especificar los materiales a utilizar - 2. Especifique la cantidad de vinagre a verter en cada recipiente - 3. Colocar una muestra de un material en uno de los contenedores de vinagre y etiquetarlo.,1,2
