,Unnamed: 0,id,text,prompt,score
8,8,fr_010009,"1 - Die Schüler sollten eine Präzisionsskala zum Abmessen der Proben bereitstellen. 2 - Die Schüler sollten überprüfen, ob die Waage geeicht ist, da jedes Gramm wichtig ist und einen Unterschied im Ergebnis der Studie machen wird. 3 - Die Schüler sollten sicherstellen, dass die Materialien rein sind und keine Mischungen enthalten.",1,0
26,26,fr_010027,"Es wäre interessant, vor dem Testen die Umgebungstemperatur zu schätzen.",1,1
38,38,fr_010039,"messen Sie die Menge an Essig,Messen Sie die Zeit richtig,",1,1
66,66,fr_010067,"1 - Kalkstein war das Material mit dem größten Masseverlust. 2 - Holz behielt die gleiche Menge an Masse. 3 - Kunststoff hatte am Ende des Experiments 0,1 g Masse verloren.",1,0
70,70,fr_010071,"Die Proben müssen gewogen werden, bevor sie in den Behälter gegeben werden, und dann muss die Dichte jeder Probe gemessen werden. Nachdem sie getrocknet sind, muss ihre Masse erneut gemessen werden.",1,2
75,75,fr_010076,"welche Probe von, was soll das Endergebnis sein, welche Größe ein Behälter haben soll.",1,2
84,84,fr_010085,"Reinigen Sie den Inhalt, wo der Essig pulverisiert wird , warten Sie _24 Stunden,schreiben Sie die Massen jeder Probe in eine Tabelle.",1,1
88,88,fr_010089,"Sie brauchen eine Waage, destilliertes Wasser und Proben.",1,0
104,104,fr_010105,"1. Diskussion, 2. Gespräch, 3. Chat.",1,0
108,108,fr_010109,Welche Art von Essig sollte verwendet werden? Wie bestimmt man die Masse jeder Probe? Wie werden die Proben getrocknet?,1,3
134,134,fr_010135,Du benötigst vier identische Behälter; für das Experiment benötigst du einen ganzen Tag und du kannst die unten stehende Tabelle für die Validierung heranziehen.,1,0
151,151,fr_010152,"Die Anfangsmasse, die Endmasse.",1,1
156,156,fr_010157,Führen Sie die Schritte gemäß den Anweisungen aus. Bestimmen Sie die verschiedenen Prozesse. Vervollständigen Sie abschließend das Experiment mit den folgenden Schritten.,1,0
181,181,fr_010182,"Der letzte Schritt besteht darin, die Differenz zwischen der Startmasse und der Endmasse zu berechnen. So können wir feststellen, wie viel Gewicht jedes Material verloren hat. Um fair zu sein, sollte die Anfangsmasse für alle Materialien gleich sein.",1,0
187,187,fr_010188,"Wie lautet die Hypothese? Was sind die verschiedenen Variablen? Wie z. B. unabhängige Variablen, abhängige Variablen und kontrollierte Variablen.",1,2
189,189,fr_010190,"Wie viel Essig soll gegossen werden, sollen die Behälter verschlossen werden, welche Art von Waage soll verwendet werden, welche Proben sollen genommen werden?",1,3
211,211,fr_010212,"1. Bestimme die Materialien, die verwendet werden sollen - 2. Bestimme die Menge an Essig, die in jeden Behälter gefüllt werden soll - 3. Gib eine Probe eines Materials in einen der Essigbehälter und beschrifte sie - 4.",1,2
214,214,fr_010215,"Ich mag dieses Experiment und finde ein besseres Ergebnis. Jeder Schüler gibt sein Bestes. Diese Tabelle dient dazu, das beste Ergebnis auszuwählen.",1,0
272,272,fr_010273,Die Bodentemperaturmessungen werden in der Nähe des Atmosphären- oder Bodenfeuchtigkeitsmessplatzes durchgeführt.,1,0
