,Unnamed: 0,ItemId,PromptId,Score1,AnswerText
0,33,8_19986,8,0,يا رجل جيد
1,1413,8_21366,8,0,قد يكون المعلومات التي اكتشفها بول قد أحرقها، فضلاً عن شعورها بأنها تمسكت بالخيانة من قبل السيد ليوناردو.  فقط من خلال بول إخراج شيء ما حتى أظهرت له أظهرت أنها تعاني من ذلك بشكل كبير.
2,1571,8_21524,8,0,يبدو أن معلومات الخلفية التي تعلمها بول حول السيد ليوناردو تشعر به. هذا واضح، لأنه عندما سأله عن ذلك السيد ليوناردو، رأى على الأرض وسمع صوته. كان يشعر أنه لم يكن لديه فرصة لأن يبدأ من البداية، وكان السيد ليونارد كرة قدم في المدرسة الثانوية والجامعة.
3,684,8_20637,8,0,إن حقيقة أن السيد ليوناردو خرج من الكلية وافق على البكالوريوس بسبب عدم القدرة على القراءة في الواقع تؤثر على بول لأنه لا يستطيع القراءة بشكل جيد.
4,1119,8_21072,8,0,ماذا؟
5,937,8_20890,8,0,بول كان رجلًا يشعر بالقلق، وكان دائمًا يختار الأخير، وكان السيد ليوناردو يختار على ذلك.  إنه يعرف ما هو الشعور بالخجل من عدم القدرة على القيام بأي شيء لأنه خرج من الكلية.  كان يدفع بول للقيام بعملية التهديدات ويظهر له كيف هي التهديدات في الحياة. كما وجد أنه لم يكن جيدًا في القراءة أيضًا لذلك كان قلقًا وحاول مساعدته.
6,697,8_20650,8,0,تعلم أن بول هو طفل جيد، الذي يمكن أن تجمع الأمور بسرعة. لذلك يساعده من خلال تعلم شيء واحد، حتى يتعلم كيفية القراءة بشكل أفضل.
7,336,8_20289,8,0,يظهر بول أنه بدون المدرسة، لا يمكنك القيام بأي شيء. يذهب السيد ليونارد إلى الكلية من أجل الدراسات العليا، ويقول أنه قال له أنه سيكون لديه معلمين. يريد بول أن يصبح طالبًا جيدًا أولا.
8,1451,8_21404,8,0,بعد أن تعلم بول قصة السيد ليوناردو ، فإن بول يدرك أن السيد ليوناردو كان يجعله يجعله يشجع على الضغط أكثر على أهدافه. لم يكن بإمكانه القراءة الذي تغير حياته كله. إنه يتساءل عن بول. يدرك بول بعد ذلك أنه يجب أن يتغلب على ضعفاته في القراءة لأنه لا يرغب في التخلي عن مثل السيد ليوناردو.
9,2240,8_22193,8,0,يعيش هؤلاء الأشخاص نفس المشاكل التي يواجهها بول. على الرغم من أن بول قد لا يحدث ذلك على الفور، فإنه يكتشف ببطء ولكن بالتأكيد ويخاف السيد ليوناردو من ذلك. لقد تعلم بول أنّه يمكن أن يفعل جيداً ويحاسب على ما هو جيد.
10,248,8_20201,8,0,كان بول غافلاً عن ما اكتشفه عن السيد ليوناردو. اكتشفت أن السيد ليوناردو كان رجلًا جديدًا الذي فاز في مسيرته على 400 مترًا في المنافسة الوطنية وقطع أرقام.
11,2018,8_21971,8,0,بول هو قارئ ضعيف ويحصل على المساعدة من السيد ليوناردو.
12,1992,8_21945,8,0,لم يعرف بول شيئًا عن نفسه في البداية وكان يعتقد أنه كان فقط رجلًا في الشارع. عندما قام السيد ليوناردو بإنقاذ بول في ذلك اليوم، وجد أن السيد ليوناردو يهتم ويريد أن يساعده. كان يتساءل كيف سأل السيد ليونارد اسمه في ذلك اليوم الأول بعد أن رأى لقاءه لمدة أسبوعين. لقد وجدت ذلك لي. كانت درجة ليوناردو سيئة وأنها لم تفعل ذلك من خلال الكولاج. هذا هو السبب في أن السيد ليوناردو كان يهتم كثيرا بالبول الذي يحصل على تقييمه ويشارك في شيء ما.
