id	text
zh_020001	A. Plastic A has the least amount of stretch B. Take the same initial length of each type of plastic, use the same clamps and weights
zh_020002	C good elasticity D stable elasticity AB poor elasticity two different masses of weights extended weights hanging time
zh_020003	(_1) Type A plastic is less elastic and type D is less elastic (2) To ensure that the sample is not subject to external forces in the experiment
zh_020004	A: a. Type B plastic polymer is more elastic b. (_1) The clamps can be changed to hooks (2) The weights of the hooked weights can be used by observing the same length when stretched
zh_020005	a. Type B plastic can be stretched the longest b. Types of plastics can be experimented with using different methods. Different conclusions can be drawn
zh_020006	a plastic B is the most elastic, A minimum. B fixed plastic polymer end under the bottom above a board, pull the board to repeat the experiment Compare the amount of elongation
zh_020007	(_1) not all plastic polymers become longer after elongation (2) the mass of the weight can be added to save time (3) the weight should be left for a while after removal to reduce errors or inflated data
zh_020008	(_1) A elasticity is the strongest, B type is the least elastic (2) the initial length of the material is the same different types
zh_020009	Conclusion: plastic can be elongated Method: (_1) hanging weights for a longer period of time (2) conducting a second experiment using unused plastic
zh_020010	Conclusion: materials with different polymer elasticity Method: The same plastic polymer was tested three times with different elongation amounts
zh_020011	(_1) B material is good elasticity (2) multiple tests (3) different materials with different elasticity
zh_020012	a A is the most elastic D is the worst b (_1) The four polymers should be controlled to be the same length (2) Observe whether the polymer can return to its original state after each experiment
zh_020013	Conclusion: Different plastics have different elasticity (_1) Do more experiments (2) Increase the number of weights
zh_020014	(_1) Most plastics will be stretched (2) Control external conditions such as wind
zh_020015	a Different lengths have different amounts of stretching b Change one The initial length of ABCD should be the same and then repeat the experiment Change two
zh_020016	Class A plastics have the greatest ability to stretch (_1) The force used should not exceed the elastic range of the plastic polymer (2) Be gentle when adding weights
zh_020017	a D plastic cannot be extended to the maximum value C has good elasticity b (_1) record the initial length (2) increase the number of weights
zh_020018	a plastic polymer elasticity from small to large for ACDB b extend the suspension time control the length of the free hanging side of a certain
zh_020019	Different types of plastic with different elasticity
zh_020020	a the amount of stretching of plastic D remains constant b change the hanging time of the weights Note the control variables
zh_020021	(_1) the same type of plastic stretching length around a certain value up and down (2) multiple experiments Change the time of stretching the object
zh_020022	Conclusion: a Different plastic polymers have different elasticity b (_1) Do this experiment at different temperatures (2) Add weights to increase the weight
zh_020023	a plastic D elastic recovery ability relative to the other three good b (_1) can be appropriate to change the weight of the weights to test (2) remove the weights and clamps to the type of plastic for compression or extension to try whether it can make its deformation return
zh_020024	Plastic samples are elastic . The clamps will be straightened with a thin rope to reduce the impact of the clamps on the experiment and thus reduce the error
