id	text
zh_010001	(_1) Samples of the same initial mass (2) Acetic acid of the same pH (3) Conscientiousness and responsibility
zh_010002	Ensure that the four materials are equally dry and wet before the experiment The volume of vinegar poured into each container is certain The four materials are in the same environment
zh_010003	(_1) should ensure that the experiment is carried out under certain variables (2) ensure that the experiment is not affected by other factors (3) consider the situation of the experimental samples themselves
zh_010004	A: (_1) the temperature of the air (2) how much volume of vinegar is introduced (3) the time to shabu-shabu with distilled water
zh_010005	(_1)Volume before the experiment volume after the test (2)Color and state before the experiment color and state after the test
zh_010006	(_1) whether the amount of vinegar put into the same (2) whether the experimental device is airtight (3) whether the process operation is problematic (4) whether the selection of materials is typical (5) whether the difference in PH between vinegar and acid rain is not significant
zh_010007	(_1) the amount of vinegar put into the same (2) the choice of experimental materials to ensure that the content of impurities is less (3) control the external environment to maintain consistency
zh_010008	(_1) the same mass of marble limestone plastic wood for the first experiment (2) four other containers that are the same as the first experiment (3) prepare vinegar and distilled water (4) the volume of the substance and contact area (5) the amount of vinegar
zh_010009	(_1) whether it is dissolved with vinegar (2) whether it is warmed up (3) whether there is precipitation
zh_010010	(_1) keep the experiment as a single variable choose objects of the same volume size (2) the external environment should be the same
zh_010011	(_1)PH test paper Determine whether the PH value of vinegar is the same (2)Corrosion of the sample
zh_010012	(_1)Concentration of vinegar(2)Strength of acidity(3)Surface area of substance in each container
zh_010013	(_1)PH of the vinegar sample
zh_010014	(_1)Sufficient alkali powder Acid concentration inside the material to be polymerized
zh_010015	(_1)The amount of acid rain (2)The amount of acid rain should be sufficient so that the amount fully reflects
zh_010016	(_1) the PH of the solution (2) the concentration of the solution (3) the mass of the solution
zh_010017	(_1) the mass of vinegar after the experiment (2) the size of the vinegar absorbed by each mass (3) whether it contains impurities
zh_010018	(_1)Acetic acid PH value (2)Contact area of material with acetic acid (3)Ambient temperature
zh_010019	(_1)Acidity of vinegar (2)Surface area of test material (3)Mass of vinegar added each time
zh_010020	(_1) pH size of vinegar (2) state of the sample (3) density of the sample
zh_010021	(_1)The relative temperature of the air at the time of the two measurements humidity pressure and other factors (2)Whether there is some kind of acetic acid reaction on the surface of the object near to produce substances that can react with the measured material (3)Whether the dryness of the material after washing is the same as before the experiment
zh_010022	(_1) Whether other substances are attached to the marble (2) Whether vinegar completely reacts with the reactants (3) Whether there is a deviation in the measurement
zh_010023	(_1) When measuring the sample before the experiment to determine whether there are impurities on the surface of the sample (2) Pour the vinegar in equal volumes and its use of the same mass fraction (3) Put its sample becomes dry to make sure that the sample does not react with the ingredients in the air Increase or decrease the mass
zh_010024	Whether the sample will continue to acidify after the experiment
zh_010025	(_1) the same volume of vinegar should be poured (2) use the same volume of the sample and allow it to sink completely into the vinegar (3) the mass of the sample before it dries
zh_010026	(_1) soaking time (2) temperature of the solution (3) room temperature at that time
zh_010027	(_1)Give the experiment used container to clean it (2)Find some metal material for the experiment control (3)The amount of vinegar must be sufficient
zh_010028	(_1) whether the temperature around the experiment has an effect on it (2) whether the amount of vinegar in each container is the same (3) whether there is any gas produced when vinegar reacts with the material (4) whether there is any external object that will react with it to increase the mass during the drying process
zh_010029	(_1) The concentration of vinegar (2) The density of each item (3) Whether mass is consumed during the drying process
zh_010030	(_1) ensure that the 4 materials are equally dry and wet before the experiment (2) the volume of vinegar poured into each container is certain (3) the four materials are in the same environment when the experiment is conducted
zh_010031	(_1) The contact area between the sample and vinegar (2) The physical state of the sample (powder, lump, etc.) (3) The way of brushing (strength, tool)
zh_010032	(_1) Mass fraction of acetic acid (2) Medium and short duration of the experiment (3) Cleanliness and insolubility of the sample itself
zh_010033	(_1) Different volume sizes of four different samples (2) The same concentration of vinegar content in the four containers (3) Sealing the containers
zh_010034	(_1) the mass of vinegar in each container (2) whether there are substances in the sample that can react with acetic acid
