,id,text,prompt,score
0,fr_020001,a) 进行第_二次测试（T2），与第一次测试（T1）完全一样。 b) 将塑料样品的上边缘贴在桌子上，使其自由悬挂在桌子的一侧。,2,0
1,fr_020002,A. D型塑料具有更好的刚度 B._1 在一次试验中进行3次测量并取平均值 B.2 塑料样品必须具有相同的厚度,2,3
2,fr_020003,该学生的成绩已经超过了。,2,0
3,fr_020004,塑料B似乎对拉伸最敏感。我可能会对使用的重量类型提供更精确的信息。,2,2
4,fr_020005,A. 实验前后的结果非常接近。这意味着塑料趋于保持其尺寸，但在它变小的情况下，温度可能起了作用，甚至是测量系统 B. 确保温度和测量系统被考虑在内,2,2
5,fr_020006,实验非常好，学生们让它变得更好。,2,0
6,fr_020007,a. 测试的_四种聚合物塑料在拉伸后发生了永久变形。为了改进测试，样品的大小应相同，每个样品的重量也应相同。,2,3
7,fr_020008,发现塑料A、B和D具有良好的拉伸性，塑料C开始失去其拉伸性。学生可以继续添加更多的砝码，或尝试将塑料拉过_一定的距离。,2,3
8,fr_020009,a. 结论是，塑料类型A和B的样品平均增加了_1.5毫米。C型样品减少了1毫米，D型样品的初始长度没有变化。 b. 为了获得更大的研究有效性，学生可以选择具有相同初始长度的样品与塑料类型的样品进行比较。作为改进研究的另一种方法，学生可以重复实验3次，找出所分析的每种塑料的结果的平均值。,2,3
9,fr_020010,1）取一种塑料的样品，测量其长度。 将塑料样品的上边缘粘在桌子上，使其自由地悬挂在桌子的一侧。 在塑料样品的底部边缘安装一个夹子。 在夹子上添加砝码，让它们悬挂5分钟。 取出砝码和夹子，并测量塑料类型的长度。,2,0
10,fr_020011,塑料和橡胶是由称为单体的较小单位组成的聚合物，这些单体结合（聚合）成长链。目前，绝大多数的单体是由石油（原油/矿物油）生产的，因此是不可再生的。单体也可以由生物质制成，但通常成本较高。除了单体之外，各种添加剂被添加到塑料和橡胶的制造过程中。添加剂是聚合过程本身所需的化学品，或使最终产品具有所需的特定特性，例如增塑剂、阻燃剂、热稳定剂和紫外线稳定剂、杀菌剂、颜料、稀释剂等。聚合物的尺寸很大，这意味着它们不能穿透生物膜，而且没有特别的反应性，因此不被视为有毒。相反，未反应的单体、溶剂、添加剂或降解产物可能会泄漏，并在产品的整个生命周期中暴露在人类和环境中。根据欧盟《物质和混合物分类、标签和包装条例》（CLP）_1，许多常见的添加剂被归类为危险品。对于这些化学品中的大多数，它们如何影响我们的健康和环境是相对未知的，但一些邻苯二甲酸盐、双酚A、某些溴化阻燃剂和多氟化学品，已经得到了相对良好的研究，因此是本报告的重点。这些化学品对人类和环境有负面影响，调查显示，有很大一部分人经常接触这些化学品。当化学品从房屋中的产品或建筑材料中释放出来时，灰尘的功能是作为一个化学水槽，反映可能暴露在房屋中的任何化学品。被污染的粉尘会被吸入或吃掉，因为它最终会出现在食物上，积聚在口腔粘膜上，或者当儿童将沾有灰尘的手指和物体放入口中时。,2,0
11,fr_020012,一个学生进行了以下1项调查，以测试,2,0
12,fr_020013,答：塑料A和B是最灵活的。塑料D是最不灵活的。_一般来说，塑料的长度可以用砝码延长。  B: 该学生可以重复第三次实验。 该学生可以使用不同的重量与相同的塑料。,2,3
13,fr_020014,本实践的目的是展示热塑性聚合物的加工过程和进行机械测试如何影响测试结果和基本特性，如弹性模量、极限拉伸强度和断裂伸长率。,2,1
14,fr_020015,学生的数据提供了_四种塑料聚合物经过多次测试的结果，结果的平均值提供了四种不同类型聚合物的弹性。学生会考虑对聚合物的弹性起主要作用的两件事，即结构的硬度和聚合物的重量。,2,1
15,fr_020016,我的结论是，A型的人拉得最多。该测试可以通过指定权重的确切重量来改进。准确了解使用了多少胶水也很重要。粘在桌子上的塑料的长度也应该是_一样的。,2,3
16,fr_020017,A.这几乎是正确的 B．练习自己,2,0
