,Unnamed: 0,ItemId,PromptId,Score1,AnswerText
0,1212,4_9320,4,0,"Beseda invazivna ima veliko pomena, ker Mac Innes verjame, da je izraz nepošten in da je sodba in celoten članek temelji na njegovih študijah."
1,1185,4_9291,4,0,"Invazivna je ponavljajoča se beseda v tem članku. Pythons so invazivne vrste, ki lahko živijo in jedo druge. Tudi mnoge invazivne vrste doživljajo zamudo pred razmnoževanjem (vir). Mnoge vrste niso invazivne, tako da, ko gre za pitone, je glavna ideja ideje zgodbe; Intrasive je opredelitev navade. Druge živali niso kot oni, zaradi česar je beseda veliko bolj pomembna."
2,1300,4_9418,4,0,"Invazivno do preostanka članka pomeni, da so presegli točko, da je veliko. Na primer, ""invazivne vrste"", mislim, da je ""invazivna"" prehodna sodba. To je preveč rane za uporabo za to situacijo."
3,573,4_8651,4,0,"Pomembnost besede ""invazivni"" je, da vse te redke vrste niso invazivne. Avtor meni, da je ta izraz nepošten za živali, namesto da pravi, da so ""uvedeni"". Misli, da izraz ""invazivno"" prehaja sodbo. Tudi ta izraz se nanaša na članek, ker se te vrste »uvedejo« v družbo."
4,1780,4_10060,4,0,"Invazivno do preostanka članka je divje in noro. Ljudje menijo, da so pitoni invazivna bitja. MccInnes čuti, da niso invazivni. da so jih uvedli. Ljudje menijo, da so tudi drugi plazilci invazivna bitja. »Predstavljeni so bili Mislim, da je »invazivnost« prehodna sodba.«7. člen"
5,1398,4_9525,4,0,"Invazivna pomeni nevarne živali živali, ki bi lahko poškodovali nekoga v zgodbi so rekli, da so invazivne."
6,1125,4_9225,4,0,"Pomen besede ""invazivno"" za preostanek članka je nepošten. Kače niso napadle ničesar, kar so jim predstavili. To je samo srednje mnenje, da kače postanejo dobrodošli."
7,1312,4_9431,4,0,"Pomen besede invazivno prevzame. Glede na članek. ""Industrija hišnih ljubljenčkov ocenjuje, da 4,8 milijona gospodinjstev zdaj vsebuje vsaj enega domačega plazilca, število, ki se je v desetletju skoraj podvojilo."
8,1253,4_9365,4,0,"Beseda invazivna je pomembna, ker pravi, da nekdo presoja plazilce. Sodijo, da bodo vsi plazilci nevarni in ne bodo varni, da bi postali hišni ljubljenčki. Mislijo, da jih ljudje pripeljejo v Ameriko samo zato, da to storijo, ko jih »uvedajo«."
9,1665,4_9824,4,0,"Invazivno pomeni bivanje na enem mestu. Toda vrste se bodo pojavile na številnih različnih mestih, ne samo eni."
10,1189,4_9295,4,0,"Beseda ""invazivna"" pomeni živali, ki nenehno napadejo nekoga doma ali na dvorišču."
11,1613,4_9760,4,0,"Pomen besede ""invazivni"" so živali, ki so nevarne, ker v članku pravijo, da vidijo trgovino z neavtohtonimi bitji kot dejavnik v naraščajočem številu invazivnih vrst."
12,1592,4_9738,4,0,"Beseda invazivna je pomembna za članek, ker pomeni, da je nekoga hišni ljubljenček lahko grožnja za nekoga drugega, ker je hišni ljubljenček lahko preveč nevarno imeti kot hišni ljubljenček."
13,1891,4_10272,4,0,"Invasivna zgodba zame je prehodna sodba, kot pravijo v besedilu o."
14,335,4_8406,4,0,"Vrsta, ki bo ostala le v enem podnebju in bi lahko poskušala jesti skoraj vse."
