id	text
en_cw_000331	1. Use light weight plastic.\n 2. Make a hole in plastic to hang.
en_cw_000332	based on the data in the table, it can be concluded that the samples A and B stretched (A 2 cm, B 1 cm), the sample C shrunk, and the sample D remained unchanged.
en_cw_000333	Conclusions:\n Different polymer plastics have different stretchability\n Plastic sample A has the least amount of stretchability compared to the other polymer\n plastics. \n Plastic sample B has more stretchability than the other polymer plastics. \n \n Describe two ways the student could have improved the experimental design and/or validity of the results\n Indicate how many weights were added to the clamps\n Provide the before and after measurements for length
en_cw_000334	Take the plastic and put a piece on one side while the other one is firm. After 5 minutes, you can see the stretching of the material.\n Different plastics vary exponentially.
en_cw_000335	The amount of weight added to the types\n The initial length of the types\n The amount of tape put on each type
en_cw_000336	a. Material D was the more stretchable and material A stretched more on the second trial\n b. They could have performed 3 trials in total and then calculate an average
en_cw_000337	first two samples have bigger length, sample c have some shortage and sample d stay same length.\n You must same conditions for every sample, and watch exactly that weight is same for every sample.
en_cw_000338	at first glance, according to the results, the first sample is more elastic. he was able to improve the results by adding equal weights to each sample and using samples of the same length
en_cw_000339	UNA is the most elastic polymer of all in the experiment, the RE did not see any variation
en_cw_000340	take 3 types of plastic one more flexible than another, each plastic will be put to hold the same weight, after 1 elapsed one day the weight is removed and you see that plastic stretched more and which stretched less
en_cw_000341	Conclusion: There is minor difference after stretching plastic.\n 1. To improve the result student should increase time period of experiment, e.g instead of 5 minutes 1 hours. \n 2. to validate results student should repeat same procedure more than 2 times.
en_cw_000342	а.Different types of plastic stretch unequally\n в. 1)Plastic needed with the same length, width and thickness\n 2)Need the same temperature of plastic and the environment
en_cw_000343	a. The plastics have varying levels of stretch/elasticity. From least stretch to most: A, C, D, B.\n b. Does not state if the width or thickness of plastic was measured, these would need to be uniform across the plastic types for valid conclusions to be drawn.
en_cw_000344	the whole procedure is perfect
en_cw_000345	Conclusion: plastic is a malleable material, is deformed with the application of efforts. The student was able to leave more time the weights placed to the sample and could also use a source of heat to better visualize the process.
en_cw_000346	take the mass of each weight to know the resistance of the materia\n take the data of plastic fracture
en_cw_000347	The experiment concludes that not all the plastics reacts in same manner. Depending on which type of polymers are used on each sample we can get different results.\n The experiments might be improved using the same forces on each sample, and knowing the weight of the elements added to the clamps to make strength.
en_cw_000348	plastic type A has the highest elasticity rate\n avoid zero error when measuring the length of the plastic
en_cw_000349	the elasticity of the plastic is double the length of it before it is elongated.
en_cw_000350	the experiment would have more validity if at the end of the collected data had made some conclusions that contrast the results obtained
en_cw_000351	measure the actual size, tie a weight on one side and grab it by the other hand wait for a moment to remove the weight and then measure the resulting size
en_cw_000352	Fort most of the samples amount stretched was bigger in the second trial than the first one\n conclusion can be generaized that that seconde trial stretch is usually bigger than first trial
en_cw_000353	- The plastics used, according to their elasticity, responded positively in response to the weight load to which they were exposed. Only one of them remained with its properties and values ​​intact.\n - To be able to suggest a new experimental design 
en_cw_000355	The plastic D is the one that has lower elasticity. The plastic C can be like a spring, since in the second test it shrunk. Plastic a and B have good elasticity.\n To improve the experiment it is necessary to specify that the plastic samples must have the same lengths.
en_cw_000356	A) NOT ALL TYPES OF PLASTIC ARE STRETCHED WITH THE WEIGHT USED B) MEASURE THE PRESSURE OF THE CLAMP AND PLACE THE SAME WEIGHT (GRAMS) IN EACH OF THE SAMPLES
en_cw_000358	a. The different types of plastic have different elasticities.\n b. Measure the plastics with the weight still on. Perform more trials to get better statistics.
en_cw_000360	a-Plastic Type B has highest stretchability.b- use clamps insted of tape .
en_cw_000361	1 Sample 3 present inconsistency because instead of being longer they have a shorter length after the experiment\n 2 Before placing the weight make two marks on the sample, one superor and the other lower and measure the distance between these marks. After allowing the 5 minutes to pass, do not remove the weight and re-measure the distance between the marks and that is the measure to be taken
en_cw_000362	1- the weights of the clamp\n 2- the weight of each weight\n 3- any additional external factors to the experiment
en_cw_000364	a. the added weight is able to lengthen the plastics studied\n \n b. increase the number of samples, increase the number of repetitions
en_cw_000366	"The majority of polymers, badly called plastics, that we know and are part of our daily life are solid and of the most capricious forms. But in order to adopt these forms, polymers must be worked as liquids: dissolved or molten. It is therefore important to have suitable solvents for plastics. One of the most common polymers that we all know is the porexpan or white cork"", used in packaging. At the molecular level, it is a low molecular weight polystyrene (which is why it is used for packing) in which gas bubbles are trapped. Polystyrene is very soluble in acetone, especially in its lower weight chains"""
