,id,text,prompt,score
0,zh_020001,A.塑料A的拉伸量最小B.取用同样初始长度的各类型塑料、使用同样的夹子和砝码,2,3
1,zh_020002,C弹性好 D弹性稳定 AB弹性较差 两次不同质量砝码   延长砝码悬挂时间,2,0
2,zh_020003,(_1)A型塑料弹较差，D型弹性较差(2)要保证样品实验中不受外力作用,2,0
3,zh_020004,答：a.B类型塑料聚合物的弹性较好b.(_1)可将夹子改用钩子(2)可通过观察伸长相同长度时，所挂钩码的重量,2,1
4,zh_020005,a.类型B塑料可以拉伸最长b.种类型的塑料可以使用不同方法来实验。可以得出不同结论,2,1
5,zh_020006,a塑料B的弹性最大，A最小。B固定塑料聚合物_一端在底下方一块木板，拉动木板进行重复实验 比较伸长量,2,1
6,zh_020007,(_1)并非所有的塑料聚合物经过拉长后长度都变长(2)可加重砝码质量节约时间(3)取下砝码后应静止一顿时间 减少误差或数据虚高,2,0
7,zh_020008,(_1)A弹力最强，B型弹性最差(2)材料初始长度相同 种类不同,2,1
8,zh_020009,结论：塑料可以被拉长 方法：(_1)悬挂砝码时间加长 (2)进行第二次实验时间使用未便用过的塑料,2,0
9,zh_020010,结论：材料的聚合物弹性不同 方法：将同_一种塑料聚合物以不同的伸长量测试三次,2,2
10,zh_020011,(_1)B种材料的弹性好(2)多次试验(3)不同材料弹性不同,2,2
11,zh_020012,a A的弹性最强 D最差 b (_1)应控制四种聚合物长度相同 (2)观察每种实验后聚合物能否复回原状,2,1
12,zh_020013,结论：不同塑料弹性不同 (_1)多做几次实验 (2)增加砝码数量,2,2
13,zh_020014,(_1)大多塑料都会被拉长 (2)控制风力等外部条件,2,1
14,zh_020015,a 不同的长度其拉伸量也不同 b改_一 ABCD初长度应相同 然后重复实验 改二,2,2
15,zh_020016,A类塑料延伸能力最强 (_1)使用的力不能超出塑料聚合物的弹性范围(2)在添加砝码时要轻放,2,0
16,zh_020017,a D塑料无法延伸到最大值 C的弹性好 b (_1)将初始长度记录(2)增加砝码个数,2,1
17,zh_020018,a塑料聚合物弹性由小到大为ACDB b延长悬挂时间 控制自由悬挂_一侧的长度一定,2,1
18,zh_020019,不同类型的塑料其弹性不同,2,1
19,zh_020020,a塑料D的拉伸量保持不变 b改变砝码悬挂时间 注意控制变量,2,1
20,zh_020021,(_1)同种类型的塑料拉伸长度围绕某一值上下波动 (2)多次实验 改变拉伸物体的时间,2,1
21,zh_020022,结论：a不同塑料聚合物的弹性不同 b(_1)在不同温度的环境下做此实验 (2)添加的砝码重量增重,2,1
22,zh_020023,a塑料D的弹性恢复能力相对其他_三种好 b(1)可以适当改变砝码的重量来测试(2)取下砝码和夹子时要该类型塑料进行压缩或延伸试试是否可以让其形变回归,2,0
23,zh_020024,塑料样品具有弹性 。将夹子改为用细绳拉直 减少夹子对实验的影响 从而减小误差,2,0
24,zh_020025,(_1)不同塑料的拉伸量不同 (2)(1)应该在取下砝码和夹子之前测长度(2)应该等塑料长量复原时 再进行第二次试验,2,1
25,zh_020026,增加砝码的重量,2,0
26,zh_020027,a结论：对_一种塑料实验两次 存在一些误差 b(1)砝码悬挂的时间可以再久一点(2)对塑料实施一定的控制变量,2,1
27,zh_020028,a塑料B的延展性好 b(_1)在实验前试下塑料在未进行实验时延展性是否无误(2)在实验过程中应采取控制变量法,2,2
28,zh_020029,a有的塑料变长了有的变短了 有的没变 b(_1)延长砝码悬挂时间 (2)改变砝码的重量,2,0
29,zh_020030,a C的弹性较好 D的弹性相对稳定 AB弹性较差 (_1)同一种材料实验两次用不同质量的砝码,2,0
30,zh_020031,a A型材料的弹性较大b (_1)改变砝码的质量 控制利变量 进行多次实验 (2)改变砝码悬挂的延长时间 控制变量 进行多次实验,2,1
31,zh_020032,(_1)D塑料的弹性强且稳定 (2)使各种塑料的初始长度相同,2,1
32,zh_020033,(_1)塑料D的弹性最好(2)砝码的质量不同 塑料样品的宽度都相同,2,1
33,zh_020034,a塑料D的弹性最好 b(_1)在砝码刚挂上的测量一次 五分钟后再测量一次,2,0
34,zh_020035,a D塑料弹性较强 不易变形 b 可采用变折等更易观察的方法使塑料变形 观察其复原状况,2,0
35,zh_020036,结论：塑料的弹性在ABCD中最好 方法：同事将等长度的_四种塑料进行拉伸 再比较其它的伸长量,2,1
36,zh_020037,(_1) B的弹性较好 D的弹性能较稳定 ,2,1
37,zh_020038,a (_1)不同类型的塑料拉伸量均有差异 两次实验结果接近 b三种类型的塑料取多个进行反复实验 记录数据,2,2
38,zh_020039,(_1)塑料的弹性不好 (2)测量时应选用较为轻的 测量物不宜使用砝码,2,0
39,zh_020040,结论：D塑料聚合物弹性较稳定 方法：实验设计(_1)多次实验避免偶然性 (2)严格遵守控制变量,2,3
40,zh_020041,(_1)聚合物的伸长量改变不大 但随实验次数增长(2)控制变量法,2,1
41,zh_020042,a结论：abcd_四种不同塑料聚合物的弹性有差异 b可将同种塑料制品选取两个同时选相关实验操作 增强实验同步性 减少测量误差,2,2
42,zh_020043,结论：D类型的塑料瓶不易被拉伸 方法：(_1)在四个瓶子边缘固定的夹子上同时加上相同的砝码 控制取下砝码的时间相同 (2)完成第一次后过一段时间在进行第二次,2,1
43,zh_020044,D塑料弹性较大且效果稳定,2,1
44,zh_020045,不同塑料类型导致拉伸量不相同 加大悬挂时间 使用易测塑料 注：聚合物研究塑料的长度可以有_什么用 有比其它的性能如温度影响是否更有价值,2,1
45,zh_020046,B类材料弹性最大 增加实验次数多测几次将长度测量,2,2
46,zh_020047,不同塑料在相同条件下弹性不同 D检查砝码是否过锈,2,1
47,zh_020048,(_1)B型塑料弹性最好 (2)加长实验时间 增加砝码质量,2,1
48,zh_020049,(_1)用夹子取 不用用手(2)测量不同长度的对其影响(3)拉绳子可能与塑料类型关系不大,2,0
49,zh_020050,a实验数据具有偶然性 需多次实验 b(_1)取下夹子和砝码前测量塑料长度 (2)砝码要适量 防止塑料断裂,2,1
50,zh_020051,a塑料拉伸的时候越长伸长量越大 b用竖直杠杆悬挂使受力均匀 可增加砝码量以减少实验时间,2,0
51,zh_020052,(_1) B塑料的拉伸性好 (2)多次实验 取平均值 砝码不许超过塑料弹性范围,2,2
52,zh_020053,结论：聚合物的拉伸量的差值很小或等于_零 方法：(1)悬挂砝码的时间可以长一点 (2)可以选取同种塑料但类型不同,2,0
53,zh_020054,(_1)不同的塑料具有相异的拉伸量 (2)改进方法 (1)二次实验重新选取同种类型塑料进行 (2)添加砝码数量应该多些并且是比较重的 这样可以更明显看出实验结果,2,1
54,zh_020055,a B的聚合弹性较好 D的聚合弹性较稳定 A的聚合弹性较差 b多次实验且取结果平均值使结果更可靠,2,2
55,zh_020056,a A类型塑料聚合物的弹性较好 b(_1)延长砝码悬挂时间 (2)将塑料样品固定好,2,0
56,zh_020057,(_1)不同塑料弹性不一样 且弹性不固定,2,1
57,zh_020058,a聚合物的弹性变化由各自的材料决定 b_1把塑料样品挂在空中 (2)测量时应用更加精确的量尺,2,1
58,zh_020059,有的塑料易变形 有的不变 (_1)对同一种塑料进行实验几次重复实验 可避免偶然性(2)与不用夹子做实验 行成对照,2,1
59,zh_020060,a 类型A的材料可塑性更好 b将塑料杯的_一端与弹簧相接 弹簧另一端与墙壁相接 用于拉伸住烧杯另一端 观察其伸长的长度,2,0
60,zh_020061,a_1结论：不同聚合物的弹性并不相同 b2改进 将同种聚合物重叠放置 挂上较重的重物 使其拉伸较明显,2,1
61,zh_020062,结论：ABC_三种的弹性好而D种不发生形变 (1)时间加长(2)砝码质量加大,2,0
62,zh_020063,聚合物弹性不是很大 (_1)选取其它物品对照 比较(2)多次重复该实验,2,1
63,zh_020064,a A材料弹性最强 b(_1)将材料竖直吊起 防止弯曲挤压 (2)用弹簧测力代替砝码,2,0
64,zh_020065,(_1)D塑料的弹性性能较差(2) (1)用质量大的砝码再进行测试 (2)时间更长些,2,0
65,zh_020066,B型塑料延展性最好  可以将实验同时进行减少时间 塑料样品应除材料外完全相同,2,1
66,zh_020067,结论：(_1)AB塑料聚合物弹性较弱 C中实验有误差D塑料弹性最强 改进方法：(1)应在砝码悬挂时便测量塑料伸长量 (2)塑料样品的初始长度保持相等,2,1
67,zh_020068,a A塑料的弹性最大 B类型塑料的弹性最小,2,0
68,zh_020069,聚合物弹性好避免所用物质损伤,2,0
69,zh_020070,(_1)A塑料质量最好(2)使外界环境相同 在塑料下面加同样的砝码,2,3
70,zh_020071,a不同塑料聚合物的弹性不同 b(_1)延长悬挂时间 (2)增加砝码质量(3)多进行几次实验,2,2
71,zh_020072,(_1)不同的塑料聚合物不同 以至于弹性不同(2)用弹簧测力计用恒力拉 比较形变程度,2,1
72,zh_020073,a AB类型材料 属范性形变 D为弹性形变 b 可将超出桌面的部分弄长_一点 减少误差,2,0
73,zh_020074,结论：塑料A弹性最差 塑料B的弹性最好,2,1
74,zh_020075,(_1)D材料弹性最好 A最差 (2)加大砝码质量 增长砝码停留时间,2,0
75,zh_020076,a:不同烈性的塑料受到拉力后的伸长量不同b:(_1)改变每次试验砝码的个数，多次实验取平均值(2)改变砝码悬挂的时间，多次实验取平均值,2,1
76,zh_020077,结论：不同塑料聚合物弹性不同 改进(_1)换用多种塑料聚合物来进行测量，以改变实验的结果(2)对同一种材料施加不同的拉力，并测量多次,2,1
77,zh_020078,结论：不同的材料施加相同的拉力伸长量不同。 方法：(_1)对同一种材料施加不同的拉力多测试几次.(2)实验次数至少需三次,2,2
78,zh_020079,"结论：CD两种材料较AB的弹性较好 改进：(_1)T2的实验材料不能再用T1实验的材料，因为材料用过后弹性有所改变(2)悬挂时间延长重物加大一些,结论更明显",2,0
79,zh_020080,(_1)C类弹性最好(2)加大力度（砝码质量）观察D的弹性程度；用挤压的方式观察四种材料的弹性,2,0
80,zh_020081,(_1)该聚合物可伸长利用(2)设计对照实验,2,0
81,zh_020082,"a,在_4种材料中，塑料A的弹性最大，B,C次之，D最小b1多次实验取平均值，使结果更具普遍性",2,1
82,zh_020083,(_1)AB的弹性相似；且D无弹性(2)多次实验总结各次的实验结果进行比较(3)选材的注意，多一些对比材料,2,1
83,zh_020084,a:类型A为塑料聚合物弹性弱b:各类型塑料的材料各类型塑料的原始长度,2,2
84,zh_020085,(_1)B中产品弹性较大，A种较弱(2)多次测量，较少实验普遍性(3)要严格控制变量,2,3
85,zh_020086,(_1)B种产品弹性较大。A种较弱(2)a.让砝码悬挂时间更长一些b.加长实验塑料长度，使形变更明显,2,1
86,zh_020087,a.D中材料的弹性较弱，塑料聚合物较稳定b.(_1)可依次增加砝码的个数，并再次测量伸长量(2)重复试验,2,1
87,zh_020088,a.不同塑料聚合物的弹性不同且A类塑料弹性最大b.(_1)适量延长砝码悬挂时间并且两次以上实验悬挂时间相同,2,0
88,zh_020089,a.塑料聚合物有弹性且因种类不同而不同b(_1)取等质量四种塑料(2)更换砝码质量并重复实验,2,2
89,zh_020090,a.B的伸长量最长b(_1)将塑料样品打个孔挂在钩子上。(2)将不同塑料样品长度统一,2,2
90,zh_020091,1样品D在第一二次实验后拉伸量相同D不因塑料拉伸长度而影响韧劲不同塑料力度因拉伸长度不同而各不相同 2(1)对不同样品的长度进行统一(2)挂在钩子上固定在统一高度,2,2
91,zh_020092,a:T_1T2重复实验2组数据不同b:拉升程度重要性,2,0
92,zh_020093,(_1)塑料A的弹性最强(2)让砝码一直悬挂，测量其伸长长度,2,0
93,zh_020094,a.B的弹性最好b.(_1)悬挂时间增大吗，固定悬挂方向(2)反复实验,2,2
94,zh_020095,a.塑料类型D更准确，误差和拉伸量更稳定b.(_1)不应取下砝码和夹子进行测量其可能回缩(2)不应等待5分中国，待其稳定后即可,2,1
95,zh_020096,a.不同材料聚合物弹性各有其特点b.(_1)A.B.C.D初始长度一致且形状一致,2,3
96,zh_020097,结论：塑料具有形变能力(_1)多添加几个砝码(2)重复几次实验,2,1
97,zh_020098,a.塑料硬盘D的聚合弹性较好b:每种样品各取两个重复上述实验并记录该测量结果,2,2
98,zh_020099,a.塑料可以被拉伸b.可通过弯曲塑料，观察弯曲程度,2,0
99,zh_020100,(_1)D种塑料的长度没有变化(2)增加砝码数量(3)缩短悬挂时间,2,0
100,zh_020101,a:第_一次与第二次的刷卡眼数据差距逐渐减少，最后逐渐达成一致b:增加砝码增加弹力使拉伸量更大,2,0
101,zh_020102,a.塑料材料塑性不同，拉伸长度也不同b.避免在高温下进行该实验,2,1
102,zh_020103,结论:塑料类型不同 其拉伸量也不同 方法：(_1)拉伸量是足够长 (2)挂的砝码足够重,2,1
103,zh_020104,(_1)不同塑料其弹性不同 会因受力的作用而发生收缩或伸长等变化 (2)对每一种类型的塑料进行多次重复 观察其普遍性,2,1
104,zh_020105,(_1) D样品的延展性变化小 (2) 用相同砝码和夹子做实验 在无摩擦力的情况下实验,2,0
105,zh_020106,A塑料拉伸量较其他_三个略好 (1)用小车跑拉着塑料 (2)做成纸张实验其延展性,2,0
106,zh_020107,结论：塑料的延展性不同 方法：加长时间  加重砝码质量,2,1
107,zh_020108,两次实验中_四种材料拉长量变化不大,2,0
108,zh_020109,a 塑料具有良好的延展性 b (_1)塑料样品做成细条状 (2)重量加大 时间加长,2,1
109,zh_020110,a结论：不同聚合物的弹性不同 b(_1)选取相同材料更换不同重量 观察长度是否不同 (2)增加重物悬挂时间 选取相同材料 观察长度是否不同,2,1
110,zh_020111,a B种的聚合弹性最好 D种次之  C种再次 A种最差 b进行T_3 T4实验 减小误差,2,2
111,zh_020112,a D型塑料的弹性效果最好 改进：实验设计  几种塑料的初始重量应相同 结果：多次测量求其平均值并比较,2,1
112,zh_020113,a 不同材料的弹性是不相同的 b控制变量法,2,2
113,zh_020114,结论：不同材料延伸的长度不同 且都具有可塑性 方法：(_1)使悬挂时间延长 (2)使各种材料大小 形状相同,2,2
114,zh_020115,a塑料第_二次的拉伸量与第一次的拉伸量相差不多 且不同材料的弹性不同  b应用塑料材料相差较大的,2,0
115,zh_020116,a 不同材质的塑料弹性不同且两次弹性形变相差不大 b(_1)T2实验另取下实验材料相同的材料进行实验 (2)将实验材料剪成大小长度相同的形状并进行实验,2,3
116,zh_020117,a不同塑料有不同的延展性 b(_1)取4种相同长度的塑料添上相同的砝码悬挂相同的时间得出结论 ,2,3
117,zh_020118,a结论 A种材料弹性最好 B种最差  b方法：用相同的砝码悬挂  测量它们的伸长量,2,1
118,zh_020119,不同聚合物的弹性不同 用不同的砝码来悬挂 砝码的质量相差大_一些 可改变弹性形变,2,1
119,zh_020120,a 不同塑料聚合物弹性不同,2,1
120,zh_020121,拉伸量和塑料类型有关  改变砝码质量,2,1
121,zh_020122,(_1)塑料的伸长量与悬挂物有关 (2)使用单一变量原则 (3)使用的实验材料,2,1
122,zh_020123,塑料A的拉伸量最大  改变砝码质量 ,2,0
123,zh_020124,不同塑料聚合物可能相同 拉伸量不同,2,1
124,zh_020125,劲度系数 KA＞KB＝KC＞KD 增大重物砝码的重量,2,0
125,zh_020126,塑料类型影响拉伸量,2,1
126,zh_020127,塑料拉伸量超过原长,2,0
127,zh_020128,砝码的质量 夹子的质量 夹子的卡口,2,0
128,zh_020129,a拉伸量与塑料类型有关 b增大拉长量,2,1
129,zh_020130,取某类型的塑料样品并测量长度,2,0
130,zh_020131,a B型塑料的弹性最好 b 将塑料加热 将塑料冷却,2,1
131,zh_020132,D塑料制品的弹性为O  ABC_三种均变形,2,0
132,zh_020133,(_1)长度越长误差越小 (2)同种实验次数太少 应该多做几组用数据样本的实验,2,1
133,zh_020134,结论：AB塑料类型具有弹性 改进 (_1)对ABCD塑料样品进行多次实验 综合下结论 (2)不定量夹取砝码 观察现象,2,1
134,zh_020135,a 不同塑料类型的弹性不同 b 夹子应该为细绳 悬挂时间应较短,2,1
135,zh_020136,a 塑料聚合物的弹性因种类不同而不同 并使弹性形变  注意控制变量法 保持砝码质量,2,2
136,zh_020137,a拉长量与塑料类型有关 b确保材料类型统_一 砝码的质量统一,2,2
137,zh_020138, a每种材料的_二次拉伸量变化不大 b第一次实验和第二次要有时间间隔,2,0
138,zh_020139,a 结论：每次测量结果不同 不同塑料各自弹性不同,2,1
139,zh_020140,a  A的弹性最好 C最差  b将塑料分别用两个物体拉,2,0
140,zh_020141,a A塑料拉伸量最小 B塑料拉伸量最大  b(_1)改变塑料的长度进行实验 (2)改变悬挂砝码的时间,2,1
141,zh_020142,a结论：B塑料聚合物的弹性好_一些 b时间短一些,2,1
142,zh_020143,a A弹性最强 D最差  b (_1)四种聚合物长度一致 (2)实验观察聚合物弹回形状,2,1
143,zh_020144,聚合物容易拉伸,2,0
144,zh_020145,结论 D材质的塑料拉伸弹性较好 并且近于平稳  方法：保证塑料样品的原始长度相同,2,2
145,zh_020146,B型塑料弹性最好 我认为可将悬挂时间调制成_10分钟或将砝码的重量增加,2,1
146,zh_020147,a第_四种塑料没有弹性 b选择现象明显的材料,2,0
147,zh_020148,塑料不同 拉伸量不同,2,1
148,zh_020149,结论：(_1)塑料拉伸量与材料类型有关 (2)增大拉伸量,2,1
149,zh_020150,a 第_二实验的长度大于或等于第一实验的长度  b(1)应多次测量取平均值 减少误差 (2)读数应对齐刻度 并估读下一位,2,0
150,zh_020151,不同塑料聚合物可能相同 拉伸量不同,2,1
151,zh_020152,拉伸与塑料种类有关,2,1
152,zh_020153,ABC_三种塑料两次伸长量不相同,2,0
153,zh_020154,a 不同塑料延展性不同 b(_1)两个同一种塑料同时测量 (2)第二次实验稍做改变,2,1
