,Unnamed: 0,ItemId,PromptId,Score1,AnswerText
0,1615,2_4403,2,0,"A. af Plast A strakte 2mm, plast B strakte 1mm, plast C strakte 1mm og plast D strakte ikke. af B. Den studerende kunne have gjort dette over forskellige resultater. Den studerende kunne også have tjekket sit arbejde oftere for at se præcis, hvor lang tid det tog for hver af plaststykkerne at falde."
1,1471,2_4259,2,0,"I prøve 1vs prøve 2 var der ikke en enorm forskel i længder. Hvis noget skete i det hele taget længden steg omkring 10 12 millimeter. Prøve A havde den mindste mængde millimeter, men ændrede sig mest, mens prøve D havde den mest mængde millimeter og ikke ændrede sig overhovedet. ^ p 1 Brug forskellige prøver af den samme plast til anden forsøg. ^ p 2 Sørg for, at de alle kommer fra samme temperatur."
2,1296,2_4084,2,0,"3 af Baseret på dataene havde plastik D den største vægt. Plastik A holdt mindst. Plastic C gik ned anden gang, så måske var det ikke stærkt nok. To måder, de kunne forbedre deres eksperiment, er at bruge plast i forskellige størrelser. I stedet for at sætte den fast på bordet, kunne den strækkes over en kop. Ved at gøre dette vil det holde mere vægt, og de vil få mere nøjagtige svar."
3,1495,2_4283,2,0,"a) Konklusion - plasttype A strakte mindst og plasttype D mest. ^ p 1. navnet på den type plast, der anvendes 2. hvilken type vægte der anvendes."
4,772,2_3560,2,0,"Forlæng tidspunktet for vægten længere, som omkring 10 minutter mere. Brug forskellige materialer."
5,426,2_3214,2,0,"Jeg tror, når plasten når en vis mængde, vil den bryde ned. ^p De burde bruge en anden type plast for at se, hvordan det fungerer."
6,1398,2_4186,2,0,Den studerende burde have gjort proceduren mindre.
7,253,2_3041,2,0,Plastik type (A) strakt (2in) og plast type (D) det ikke strakte overhovedet.
8,693,2_3481,2,0,"Den studerende brugte forskellige plast til at bestemme dens strækbarhed. Hun tog en prøve af en af plasten og målte, hun tilføjede vægte på plasten for at se, hvor langt det ville gå."
9,38,2_2826,2,0,"Nogle af eleverne kan lide at måle, men også kan lide at bruge datatabellen til at finde ud af det strakte beløb i diagrammet."
10,1341,2_4129,2,0,"A= Som de studerende, hvor de gør det rigtige, men de kunne have gjort det mere detaljeret, så vi kan nu lidt mere. ^ p B = De kunne have forbedret det ved at skrive, hvor mange gange de gjorde det og registrere, hvor længe de gjorde det."
11,962,2_3750,2,0,"Hver type plast strakte sig omkring det samme eller et par millimeter væk til sin modpart i den anden prøve. Eleverne kunne have forbedret designet ved at få og fortælle specifikke typer plast at bruge og fortælle os, hvilken måleenhed at måle den ustrakte og derefter strakte plast."
12,841,2_3629,2,0,"A) Afslutningsvis strækker mængden T2 lidt mere end T1 med 2 mm. Jeg viser, at T2 kan strække mere end T1. Det er B). En måde de kan forbedre ved at vente lidt længere de fem minutter og den anden måde er, at de skal bruge tre forskellige typer af plast."
13,851,2_3639,2,0,"I konklusionen efter at have udført dette eksperiment kom jeg til den konklusion, at plasttypen ved var den med den længste af plasttyperne. Det havde 22mm i den første prøve og det havde 23mm i den anden prøve. ^p Studenten kunne have ventet mere end 5 minutter for at måle længden."
14,1111,2_3899,2,0,"A:) Hvis du hænger vægte på plast type B, så vil det strække mindst 2-3 inches. ^ p B:) De kunne fortælle om, hvilken type plast de brugte, og hvilken en var kontrollen."
15,831,2_3619,2,0,"Af de fire typer af plast A og C strakte omkring samme mængde vægt og D strakte omkring samme mængde. Den første måde, de kunne forbedre eksperimentet, ville være at teste forskellige mængder vægt. De skal også kun måle, hvad der hænger over bordet begge gange for et mere præcist resultat."
16,688,2_3476,2,0,"I konklusionen strækker plasten ud længst i T2 den T1. ^P Den måde, de kunne gøre det bedre at udtrykke sig der, er ved at ading mere weght hver jeswon med den samme timty."
17,1644,2_4432,2,0,"A) Baseret på de studerende data, min konklusion til dette er, at plast type D ville være den mest strækbar, fordi for begge forsøg, mm af længden var stadig den samme. ^ p B) To måder studerende kunne have forbedret eksperimentet var ved at fortælle forskellene i de to forsøg, og også gjorde en anden polymer plast har en effekt på, hvordan det ville strække."
18,17,2_2805,2,0,"A. af Baseret på denne studerendes data konkluderer jeg, at forsøg 2 var mere effektiv.^p B. En måde den studerende kunne have forbedret det eksperimentelle design er at give navnene på de plastprodukter, de brugte."
19,127,2_2915,2,0,"a) Plastikken strakte sig faktisk kun i op til 23 mm ^p b) Studerende kunne have brugt flere vægte på det andet forsøg, eller måske på det andet forsøg lade det beng længere."
20,1696,2_4484,2,0,"I konklusionen holder alle plasten op til en, undtagen type D-plast, der stoppede den samme længde. De ville fortælle de typer plast, de brugte, fordi de fleste plast reagerer forskelligt med klemmer eller vejer på. Giv også før beskrivelser af procedurer."
21,613,2_3401,2,0,"B) En ting, de kunne have forbedret på, ville være beskrivelsen på trinene, forklare det mere detaljeret. En anden ting, eleverne kunne arbejde på, ville være at definere kontrollen. ^ p a) Polymerundersøgelse."
22,1158,2_3946,2,0,"A) Baseret på datatabellen havde plasttype A den mest strakte mængde, så det er strækningerne. ^ p B) En ting, de kunne have gjort, var at tilføje vægt og se, hvilken der ville rive hurtigere, en anden ting, de kunne gøre, var at tilføje mere tid."
23,300,2_3088,2,0,"Det ser ud til, at plast A er den mest strækbare, fordi det er den eneste, der strækker sig længere. To måder, hvorpå eleverne kunne forbedre eksperimentet, er at navngive de forskellige plastmaterialer. Tilføj også større vægte."
24,1687,2_4475,2,0,"Alle polymerplastikkerne havde forskellige resultater efter hver afprøvning. Plastiktype A og B begge havde en stigning i længde efter forsøg 2. Plastik type C havde en negativ effekt ved at gå ned en mm, og D forblev den samme. Den studerende kunne have brugt forskellige tidsperioder, eller endda testet holdbarheden af plasten efter det blev testet."
25,1233,2_4021,2,0,"Eleverne havde sagt, hvilken type plast de brugte, og hvis de var de samme, og fortælle, hvad var hovedårsagen til, at vi ikke hvor meget af plasten strakte."
26,1531,2_4319,2,0,"En konklusion for grafen kunne være, hvad de gjorde for at komme til slutningen af deres eksperiment.^p B. En måde den studerende kan forbedre deres selv er ved at gøre der produkt bedre, så tallene forbliver højere i stedet for altid at falde. En anden måde er at sikre, at alt er i orden."
27,1441,2_4229,2,0,"I plasttype A var der en stigning på to millimeter mellem T1 og T2. Plastik type B øges kun med en i sine to forsøg. Type C havde et fald på 1 i forsøgene og D viste ingen tegn på ændring. Plastik A synes at være den mest strækbare polymer. Disse studerende kunne have forbedret deres eksperimenter ved at holde klemmen og vægterne på plasten, strække den og derefter måle for at teste holdbarheden af polymeren også."
28,746,2_3534,2,0,Plastik A er den stærkeste og plastik D er den svageste. ^p Studenten kunne forbedre gyldigheden af resultaterne ved 1) at sige i T1+T2 at de brugte 2 forskellige sæt af 4 typer plast. Og 2) Du kan også have mindst en anden person der for at variere dette.
29,926,2_3714,2,0,T1 og T2 er meget tæt på deres data. De kunne have øget tiden til at hænge plasten til ti minutter i stedet for fem. De kunne have navngivet plasten.
30,1205,2_3993,2,0,"Baseret på studerendes data strakte plastikrøret ""D"" mest, for T1 og T2 var begge trys det samme tal 20. Plasttype A for T1 og T2 har den laveste strækmængde."
31,184,2_2972,2,0,"Fra de studerende data fra konkludere, at type D er mest strækbar og at type A er mindst strækbar. Dette laboratorium kunne ikke forbedres ved at sige at registrere målingerne i trin 7 og 5. Også ved at tage hvad indtil at måle med, i trin 7 & 5."
32,308,2_3096,2,0,"De kan konkludere, at selv efter et andet forsøg med strækning, strakte plasten signifikant ikke til meget større end forsøg 1."
33,1379,2_4167,2,0,"(a)1 Plast 1 B strakte mest, så det ville være bedst at bære tungere genstande. ^ p (b)1 Fortæl, hvilken type plast de brugte: ^ p 2 Vær mere detaljeret ved, hvor længe de strakte det."
34,692,2_3480,2,0,Vægten og klemmen og måle længden af plasten.
35,205,2_2993,2,0,"Baseret på data indsamlet fra eksperimentet kan man konkludere, at plasttype D strakte mest. Validitet: Eleverne lavede to forsøg, og deres resultater fra det andet værktøj var meget ens med det første forsøg. En måde den studerende kunne forbedre eksperimentet er at tilføje mere vægt for at se, om de kunne strække yderligere. En anden måde at forbedre eksperimentet på er ved at bruge mere end én type plast."
36,801,2_3589,2,0,"Min konklusion er, at T 2 havde en bedre mængde strakt end T 1 havde. Også T2 havde flere plasttyper end T1."
37,908,2_3696,2,0,Plastik type D forbliver den samme. De skulle have fået flere minutter til at hænge op.
38,1662,2_4450,2,0,"Til min konklusion ser det ud til, at en anden prøve næsten hver plastiktype strakte sig mere end den første gang, fordi det allerede var strakt fra den første prøve også tænker den thanken og plasten jo mindre det strakte sig. To måder at forbedre eksperimentet på er, at det tager længere tid at se forskellen og bruge et andet stykke plast til hver prøve."
39,1270,2_4058,2,0,"b) Vi har brug for materiale de er plast, tape klem det viser, at det var laboratoriet af polymer plast.^p Hypotese hvis vi fastgør en klem til bunden af plastprøven derefter1 vægte til klemmen og lade dem hænge i fem minutter og fjerne vægten måle længden af plast fordi gentage proceduren nøjagtigt for de resterende tre plast."
