,Unnamed: 0,ItemId,PromptId,Score1,AnswerText
0,2104,9_25056,9,0,作者通过告诉你什么是空间垃圾以及它发生的方式来组织文章。
1,1950,9_24902,9,0,他按照太空垃圾发生的事情进行排序
2,1418,9_24370,9,0,"作者对文章的组织,从一个有趣的开始开始,慢慢地走向了主题。 这是一个伟大的作家的标志。"
3,1325,9_24277,9,0,"作者让我们思考空间和接下来发生的事情。 然后给我们讲述了太空探索的历史和太空中存在的危险。 作者告诉我们所有太空垃圾,特别是这可能非常危险。 所有的信息都导致了事实,在太空中漂浮着很多垃圾,这很危险,卫星可能会碰撞,因为它以前发生过。"
4,2369,9_25321,9,0,作者根据最小的问题组织文章到最小的问题。
5,2091,9_25043,9,0,"作者从有趣的材料开始,到重要的事实和结论。"
6,1398,9_24350,9,0,他将文章从最危险的到解决方案或我们正在努力的是我们的解决方案。
7,582,9_23534,9,0,"我想他把它们安排在第一次发现的顺序,然后随着时间的推移,在更多的发现的顺序。"
8,2225,9_25177,9,0,"作者把这篇文章当成一个吸引人们的注意力。 一旦他得到读者的关注,他就转向了更重要的事实。 作者确保读者知道,太空有很多危险的东西。"
9,895,9_23847,9,0,他们讲了很多事实。
10,331,9_23283,9,0,"它给出了关于太空的具体细节,并告诉你,科学家们对太空垃圾问题的轻松解决很困难。 它提供有关卫星问题的信息。"
11,993,9_23945,9,0,"本章谈到了太空,这解释了NASA在未来有多少问题。"
12,317,9_23269,9,0,谁在太空垃圾和太空垃圾的探索中组织了什么事情是重要的。
13,277,9_23229,9,0,作者通过告诉你如果你在太空中发生了什么事情来组织这篇文章。 你不需要有什么东西与你有时和你在太空任务时做什么。
14,1906,9_24858,9,0,"起初他开始一切兴奋,然后他变得严肃,并告诉我们发生的有害的东西,为什么它发生,以及他们是如何试图防止它发生。"
15,2194,9_25146,9,0,"他首先让它令人兴奋,然后安定下来,认真对待卫星和它们的重要性,如果它们击中东西,它是多么危险。"
16,1705,9_24657,9,0,作者组织此
17,269,9_23221,9,0,"作者通过解释他所谈论的每件事来组织它,比如卫星的历史,以及谁发送了第一批太空人。"
18,355,9_23307,9,0,"作者通过告诉它是什么,它是如何开始的来组织文章,作者使用日期和时间,他也使用它在太空中是多么困难。"
19,2113,9_25065,9,0,"好吧,他首先把你带到第一个段落,而不是他的语调改变。 精心组织的预言。 他们得到了段落空间垃圾,这是一个有趣的段落,你可以在这个故事中找到。"
20,999,9_23951,9,0,他从最少的损害分配到能造成最多的损害。
21,1856,9_24808,9,0,"我想知道她如何建立了关于太空旅行的信息,以及微型碎片的真正有害性。"
22,764,9_23716,9,0,"他们试图通过说出东西来捕捉你的注意力,然后它是一个放下。 他们试图让你思考它真正是什么。"
23,228,9_23180,9,0,"他通过在文章开始时提出言论问题来组织它。 他定义它,并告诉我们它主要是关于什么。 然后他更详细地解释了外太空中的其他东西。 例如微碎片场和其他空间垃圾。"
24,548,9_23500,9,0,"它是由对他们来说最无能为力的东西组成的,然后不是那么重要,但他们所说的背后有一个很好的含义。"
25,1414,9_24366,9,0,他立刻对故事感兴趣。 然后他给出了很多统计数据和事实。
26,2,9_22954,9,0,"他说这是什么,第一年他们开始做。 他还谈到了如果你在太空中登山,你可能会有不同的碰撞过程。 您可能想携带工具,只是在某些情况下。"
27,1483,9_24435,9,0,"太空垃圾基本上就像垃圾。 卫星试图通过减少太空垃圾来连接到这些问题。 甚至军方和NASA也试图弄清楚整个情况。 Aurthor试图告诉读者,太空垃圾可能会给宇宙带来许多问题。 他们唯一能做到这一点的方法是减少大量的空间垃圾,以减少占领宇宙的小行星。"
28,2166,9_25118,9,0,"好吧,他告诉你,空间充满了东西,什么读者知道这一切的不可思议。"
29,2268,9_25220,9,0,作者按日期整理文章。
30,898,9_23850,9,0,"他组织它,从行动声明开始,以吸引读者的注意力。 然后他进去解释什么是舒适的垃圾,以及一些好故事。"
31,676,9_23628,9,0,"作者组织了文章以遵循模式。 作者开始了关于它的故事,然后告诉他们是什么,然后显示他们相互碰撞,然后告诉其他太空船的碎片。"
32,1754,9_24706,9,0,"作者根据太空技术的发展和太空垃圾统计数据的日期组织文章;钢铁,望远镜等,重新定义。"
33,289,9_23241,9,0,"作者将其分类成这样一种方式,以便你保持兴趣,他谈论一些在太空中发生的更大的事件。 他还谈到了未来可能发生的一些问题。"
34,2352,9_25304,9,0,"他把一切组织起来的方式就像他把一切标记下来,知道去哪里。"
35,527,9_23479,9,0,"作者抓住你的注意,然后解释点如果段落。 历史,为什么会发生。 然后它展示了对它的伤害,然后解释说这是一个大问题。"
36,1933,9_24885,9,0,"作者组织了这篇文章,解释了在地球大气层之外发射的卫星以及卫星死亡时会发生什么。"
37,349,9_23301,9,0,"通过轻率地说出事实,然后在最后完全证明他的观点。"
38,294,9_23246,9,0,"他把他所知道的一切放在一个顺序。 相反,跳跃。"
39,70,9_23022,9,0,"我认为作者组织是某种混乱,但某种不是。 起初,他开始了野蛮的介绍,但这让我感兴趣阅读它。 然后他开始谈论不同的话题,使它相当有组织,因为至少他有一个标题,让读者知道他们将学习一些不同的东西。"
40,410,9_23362,9,0,作者从一开始就把这篇文章安排成一本漫画。 其余的文章就像一个大信息的故事。
41,2239,9_25191,9,0,"作者是组织的,有很好的支持真实的细节。"
42,551,9_23503,9,0,"他或她做得很好,把它放得更紧。 拜托,一切都是有意义的。 我认为这听起来很好,他或她是如何谈论的(什么是空间垃圾,崩盘,和Littil Bits,但一个大交易。"
43,59,9_23011,9,0,他通过将他的内容分成完整的段落来组织 rhe artice。
44,1724,9_24676,9,0,"作者以非常独特的方式组织了这篇文章。 在介绍中,他用“抓住你的望远镜!”来吸引你的注意力。 仰望天空! 这是一颗星! 这是一颗陨石!” 说作者自动吸引了你的注意力,你现在正在阅读这篇文章。 然后,作者写了一系列重要事实,这可能对你有用。"
45,516,9_23468,9,0,他通过将先前段落中的东西与下一个段落混淆起来。 这使它更容易理解。
46,2350,9_25302,9,0,"作者组织了文章,用几个不同的写作部分放在一个。 它使这篇文章是一个好的阅读。"
47,773,9_23725,9,0,"作者把它安排得很好。 它是 mostley顺序,从来没有主题或段落。"
