,Unnamed: 0,id,text,prompt,score
14,14,es_32AT8R96GNM1EFXYEPDVPD2C8JRUS7,Quelle quantité de vinaigre a été ajoutée à chaque échantillon ; où sur les échantillons le vinaigre a-t-il été appliqué ; les échantillons ont-ils un vernis ou des surfaces finies qui pourraient affecter la réaction avec le vinaigre ; quelle quantité de vinaigre a été ajoutée à chaque échantillon ; où sur les échantillons le vinaigre a-t-il été appliqué ; les échantillons ont-ils un vernis ou des surfaces finies qui pourraient affecter la réaction avec le vinaigre ?,1,1
22,22,es_336KAV9KYS5PQP05UBVE1GVLZ7QY2A,"Il faudrait connaître le type de bois pour reproduire cette expérience, surtout si un vernis pour bois a été utilisé. Une mesure supplémentaire doit être incluse pour indiquer le poids de l'échantillon humide, soit dans la solution de vinaigre, soit sur une balance immédiatement après l'extraction.",1,1
32,32,es_33NF62TLXLFUCG9WXH0FRP2R7PNKJK,"Déterminez la masse de chaque échantillon, mouillez chaque échantillon avec de l'eau distillée après _24 heures et étiquetez les récipients.",1,0
50,50,es_35USIKEBNTTJWRFSABY6ADEQEZH6NJ,1. la taille des conteneurs. \n2. Quantité de vinaigre à verser dans chaque récipient. \n3. Comment déterminer la masse. \n4. Quel type de matériau. \n5. Taille et forme de chaque échantillon.,1,3
65,65,es_37UQDCYH6Z8F8W26VCPPQ88ZRBHV7U,"On pourrait reproduire cette expérience en mesurant le poids de sept éléments différents à l'aide d'une balance scientifique. En utilisant sept béchers, il est possible d'ajouter à l'intérieur des matériaux tels que du tissu, du caoutchouc, du carton, du verre, de l'aluminium, de la pierre et de la céramique. Étiqueter, ajouter du vinaigre et sceller. Laissez tremper pendant _42 heures. Après 42 heures, utilisez de l'eau distillée pour rincer les matériaux, puis laissez-les sécher complètement. Avec une balance scientifique, mesurez à nouveau le poids des matériaux et ajoutez les données dans un tableau. Calculez la différence entre les masses (g).",1,0
75,75,es_38YMOXR4MWC9JLO62CPT6WRHDXQ6WT,"VÉRIFIEZ LA QUANTITÉ DU MÉLANGE, COMMENT IL SÈCHE ET COMMENT ON OBSERVE LA MASSE.",1,2
85,85,es_39RP059MEJ6JKLBNU10E8EBIIGZBMX,Informations supplémentaires:_1. Instrument pour le rinçage de chaque pâte. Récipient dans lequel placer les pâtes. Dispositif de mesure de la pâte.,1,2
114,114,es_3D8YOU6S9GXWRHZ17CASO86KIXA6UB,"Quelle quantité de vinaigre sera versée dans les récipients ? \N- A quelle fréquence les échantillons doivent-ils être rincés à l'eau ? \L'état des échantillons ; sont-ils liquides, solides ?",1,2
155,155,es_3HUTX6F6VW0DWBW3OOMGZPXJK6T2OM,a) Quel est le but de l'expérience ? b) Utiliseriez-vous différentes solutions d'acide ? c) Plus d'échantillons de contrôle variant différents objets qui sont plus sensibles ou non à l'acide ?,1,0
160,160,es_3IGI0VL649X9LXLWA7K0RD0HVWWNO0,"J'aurais besoin du type ou de la marque de vinaigre, de l'objet utilisé pour chaque matériau, et du degré d'exposition à la lumière.",1,3
175,175,es_3KKG4CDWKKBKS27KQDMMVEZS9KK94Q,C'était une expérience unique de voir comment une masse est déterminée lorsqu'elle est dans le vinaigre.,1,0
183,183,es_3LKC68YZ3CGZ8RUA28BNNWD8OJOWOA,"J'aurais besoin de pâte, de _4 récipients, de vinaigre et d'eau distillée pour pouvoir reproduire l'expérience.",1,0
202,202,es_3NJM2BJS4YJ8FT060HO102BV93PPCR,"DEterminez dans quelle mesure le récipient est rempli de vinaigre. Si l'échantillon peut être vérifié sans perturber le liquide, identifiez pourquoi certains objets ont perdu plus de masse que d'autres. En raison du matériau ?",1,1
233,233,es_3QECW5O0KJEL80KY2OADR66I5SCT5L,Vous devez connaître les ingrédients mentionnés ci-dessus ainsi que les instructions.,1,0
243,243,es_3QXNC7EIPK83TEPJ7CZKJB9FR9T09R,"Je pense que j'aurais besoin du délai dans lequel l'expérience sera menée. Les résultats peuvent être affectés selon qu'il fait nuit ou jour lorsque l'expérience est menée. J'aurais également besoin de la température de la pièce où la procédure a été menée. J'aurais besoin de connaître le type de chaque matériau, car chaque matériau a des versions différentes. Par exemple, le plastique, le gobelet en plastique et le récipient en plastique, sont tous deux en plastique mais ont des structures différentes.",1,2
250,250,es_3S96KQ6I9OHGCDZRHUSWPIUAJVSDT4,1) le temps doit être nécessaire. 2) l'espace de la formule 3) la masse moyenne.,1,0
263,263,es_3TXMY6UCAG1TF51L0U3Q0715E1EQCQ,"Marbre, calcaire et plastique.",1,0
270,270,es_3UJ1CZ6IZJ2KT07JDO5NH1AWBA0S57,Quel est l'aspect physique de l'échantillon?n_2. Ne pas laver les échantillons après 24 heures...yn3. Pesez immédiatement après 24 heures.  W = m/V,1,1
302,302,es_3YJ6NA41JDTVN76CA95NN6OQWHVPJN,"J'aurais besoin des résultats de la première expérience, d'un bâton de mesure pour mesurer le poids exact de chaque échantillon, j'aurais besoin de photos des résultats de la première expérience.",1,0
