,Unnamed: 0.1,Unnamed: 0,id,text,prompt,score
0,50,50,es_35USIKEBNTTJWRFSABY6ADEQEZH6NJ,1ère la taille des récipients. et n2. Quantité de vinaigre à mettre dans chaque récipient et n3. Comment déterminer la masse. et n4. Quel genre de matériel. et n5. Taille et forme de chaque échantillon.,1,3
1,160,160,es_3IGI0VL649X9LXLWA7K0RD0HVWWNO0,"Type ou marque de vinaigre, objet utilisé pour chaque matériau, et quantité d'exposition à la lumière.",1,3
2,32,32,es_33NF62TLXLFUCG9WXH0FRP2R7PNKJK,"déterminer la masse de chaque échantillon, après 24 heures, tremper chaque échantillon avec de l'eau distillée et étiqueter les récipients",1,0
3,155,155,es_3HUTX6F6VW0DWBW3OOMGZPXJK6T2OM,a) Quel est l'objectif de l'expérience\nb) Utiliser différentes solutions acides\nc) Plus d'échantillons de contrôle variant différents objets qui sont plus susceptibles ou non aux acides,1,0
4,183,183,es_3LKC68YZ3CGZ8RUA28BNNWD8OJOWOA,"Il faudrait une pâte, quatre récipients, du vinaigre et de l’eau distillée pour dupliquer l’expérience.",1,0
5,233,233,es_3QECW5O0KJEL80KY2OADR66I5SCT5L,Il n'y a pas de recettes écrites d'Ariba. Même les instructions.,1,0
6,302,302,es_3YJ6NA41JDTVN76CA95NN6OQWHVPJN,"nécessiterait les résultats de la première expérience, une mesure de mesure pour mesurer le poids exact de chaque échantillon, nécessiterait des photos de la façon dont le résultat a été obtenu dans la première expérience",1,0
7,175,175,es_3KKG4CDWKKBKS27KQDMMVEZS9KK94Q,C’était une expérience unique de voir comment on détermine une masse lorsqu’elle est en vinaigre.,1,0
8,65,65,es_37UQDCYH6Z8F8W26VCPPQ88ZRBHV7U,"Il pourrait être répliqué en mesurant le poids de sept éléments différents avec une balance scientifique. En utilisant sept verres de précipité, on peut ajouter à l'intérieur des matériaux tels que tissu, caoutchouc, carton, verre, aluminium, pierre et céramique. Ils sont étiquetés, le vinaigre est ajouté et scellé. Laisser remuer pendant 42 heures. Après 42 heures, utilisez de l'eau distillée pour rincer les matériaux, puis laissez sécher complètement. Avec une balance scientifique mesurer le poids des matériaux à nouveau et d'ajouter les données dans un tableau. Calculer la différence entre les masses (g).",1,0
9,263,263,es_3TXMY6UCAG1TF51L0U3Q0715E1EQCQ,"Le marbre, le calcaire et le plastique.",1,0
10,250,250,es_3S96KQ6I9OHGCDZRHUSWPIUAJVSDT4,1) le temps doit être nécessaire.\n2) espace de formule\n3) masse moyenne,1,0
11,14,14,es_32AT8R96GNM1EFXYEPDVPD2C8JRUS7,Combien de vinaigre a été ajouté à chaque échantillon?Où le vinaigre a-t-il été appliqué dans les échantillons?Les échantillons ont-ils de la verdure ou des surfaces terminées qui pourraient affecter la réaction avec le vinaigre?,1,1
12,202,202,es_3NJM2BJS4YJ8FT060HO102BV93PPCR,Déterminer à quel point le récipient est rempli de vinaigre. Si l'échantillon peut être examiné sans perturber le liquide et d'identifier pourquoi certains objets ont perdu plus de masse que d'autres. Déposé sur le matériel?,1,1
13,270,270,es_3UJ1CZ6IZJ2KT07JDO5NH1AWBA0S57,1ère Quel est l’aspect physique de l’échantillon? n2. Ne pas laver les échantillons après 24 heures.yn3. Penser immédiatement après 24 heures.  W = m/V,1,1
14,22,22,es_336KAV9KYS5PQP05UBVE1GVLZ7QY2A,"Le type de bois aurait besoin d'être connu pour répliquer cette expérience, surtout s'il s'agissait d'un vernis pour le bois. Une mesure supplémentaire doit être incluse pour montrer le poids de l'échantillon humide, que ce soit dans la solution de vinaigre ou dans une balance immédiatement après l'extraction.",1,1
15,75,75,es_38YMOXR4MWC9JLO62CPT6WRHDXQ6WT,"Calculer la quantité du mélange, comment il est séché et comment la masse est observée",1,2
16,243,243,es_3QXNC7EIPK83TEPJ7CZKJB9FR9T09R,"Je pense qu'il faudra du temps pour que l'expérience se déroule. Les résultats peuvent être affectés en fonction du jour ou de la nuit où l'expérience est effectuée. La température de la pièce dans laquelle la procédure est effectuée est également nécessaire. Il est nécessaire de connaître le type de chaque matériau, car chaque matériau a des versions différentes. Par exemple, le plastique, le plastique de verre et le plastique de conteneur, les deux sont plastiques mais ont des structures différentes.",1,2
17,85,85,es_39RP059MEJ6JKLBNU10E8EBIIGZBMX,Informations complémentaires : n1. Outil pour rincer chaque masse.\n2. Conteneur pour placer les masses.\n3. Mesureur de masse.,1,2
18,114,114,es_3D8YOU6S9GXWRHZ17CASO86KIXA6UB,Combien de vinaigre est-il mis dans les récipients? Combien de fois faut-il laver les échantillons avec de l’eau? L’état des échantillons : sont-ils liquides ou solides?,1,2
