,Unnamed: 0.1,Unnamed: 0,id,text,prompt,score
0,217,217,es_3OWEPKL08BP20RTXTL3YGREM58QN7G,"使用的酸奶的数量,使用的容器类型,如果样品是单一的材料部件,或者是数件的样品的总重量。 所有的样品都是天然的。",1,3
1,78,78,es_39GAF6DQWTD1XAN46W8GPYHMSPI1V8,"样品的体积,因为10克大理石的体积小于10克木材。 醋的类型或pH,清洗过程(浸泡还是不浸泡?环境温度,让样品休息。",1,3
2,154,154,es_3HRMW88U183I0Y8DWL3POXFZU9OM05,木材,1,0
3,132,132,es_3EO896NRAY8TFZZJRQE7SGPNTDPTJZ,卡利萨,1,0
4,239,239,es_3QUO65DNQW1MGN5578WM58SB6HAOUV,"最终结果,示范图像和数据",1,0
5,291,291,es_3WZ36BJEV5TNXG173Y1QUS6ACHPTBW,"需要知道样品是否仅是无机材料,或者也可以是有机材料。 其他的指示很清楚,很容易复制经验。",1,0
6,200,200,es_3NAPMVF0ZYS6B544725EO3BOTKV72I,我不能回答。,1,0
7,74,74,es_38YMOXR4MWC9JLO62CPT6WRH7KWW6T,"24小时后,从容器中取出样品,并用蒸水清洗每个样品。",1,0
8,29,29,es_33FBRBDW6QCN911PE0MQEGG5GRR8CK,不同物质具有不同的密度。,1,0
9,141,141,es_3FE7TXL1LK0GHN9J31EKOUSJZFD2QC,我认为可以为读者提供更高质量的图像。,1,0
10,316,316,es_3ZPPDN2SLX92K44DFJYZ40BJL7TE9B,让样品在最后的面粉中休息和干燥,1,0
11,190,190,es_3LWJHTCVCEZ0IHLVRWTR8DM88TCQFY,"要复制该程序,您需要4个新的清洁容器和4个相同的样本。 您还需要知道在第一个程序中在样品中扔了多少酸奶,以便您知道要扔多少。 也许,在最初的程序后,并确定每个样品的质量变化,我会继续观察样品的变化,通过在30分钟的间隔中确定质量三次。",1,1
12,317,317,es_3ZPPDN2SLX92K44DFJYZ40BJLFTE9R,"花了多少钱,花了多少钱,花了多少钱,花了多少钱。",1,1
13,228,228,es_3PS7W85Z81F49NMA5ENU3MBKWB2T9Y,"我不明白这个问题。 第一 我们可以提供更多关于需要什么类型的设备的数据。 二。 木材是天然的,不变质。 3、 改变了大多数人。",1,1
14,134,134,es_3ERMJ6L4D05WI98XHKOY3CPMA8L7MV,需要多少葡萄酒?,1,1
15,151,151,es_3GU1KF0O4KEP5O80MHS6PI5DOOBPBF,容器是否应该关闭或开放24小时? 样品是否被放置并在容器或其他地方再次干燥? 环境温度需要考虑吗?,1,2
16,105,105,es_3BXQMRHWK1BYGKKTUSH9D436GLHMUD,"如何确定最初的质量(用什么方法),如何确定最终的样品质量,容器的尺寸和组成",1,2
17,235,235,es_3QFUFYSY90STTCYXTZME5AL3BOZ4F8,"学生需要添加每个样品的名称,每个物质的大小和每个容器中添加的酸奶的数量。 (学生需要包括每个材料的名称,每个材料的尺寸和将酸奶添加到容器的数量。",1,2
18,296,296,es_3XCC1ODXDNOXL7Q4IRTLP20RFKSQR8,"第一 描述实验的目标和/或假设。 所需材料列表,包括样品。 知道在什么样的环境下进行实验,无论是在一个开放的地方,在实验室。 应该采取的预防措施。",1,2
