,Unnamed: 0.1,Unnamed: 0,id,text,prompt,score
0,217,217,es_3OWEPKL08BP20RTXTL3YGREM58QN7G,"Quantité de vinaigre utilisé, type de récipient utilisé, si les échantillons sont une seule pièce de matériau ou plusieurs pièces qui totalisent le poids total de chaque échantillon. Tous les échantillons sont naturels.",1,3
1,78,78,es_39GAF6DQWTD1XAN46W8GPYHMSPI1V8,"Le volume des échantillons étant donné que 10 grammes de marbre ont un volume inférieur à 10 grammes de bois. La classe ou le PH du vinaigre, le processus de rinçage (soumettre ou non?, la température ambiante pour laisser reposer les échantillons",1,3
2,154,154,es_3HRMW88U183I0Y8DWL3POXFZU9OM05,bois,1,0
3,132,132,es_3EO896NRAY8TFZZJRQE7SGPNTDPTJZ,Calédonie,1,0
4,239,239,es_3QUO65DNQW1MGN5578WM58SB6HAOUV,"Résultat final, image avec la démonstration et les données",1,0
5,291,291,es_3WZ36BJEV5TNXG173Y1QUS6ACHPTBW,Il est nécessaire de savoir si les échantillons ne sont que de matériaux inorganiques ou peuvent également être organiques. Le reste des instructions sont claires et il est facile de répliquer l'expérience,1,0
6,200,200,es_3NAPMVF0ZYS6B544725EO3BOTKV72I,Je ne saurais répondre.,1,0
7,74,74,es_38YMOXR4MWC9JLO62CPT6WRH7KWW6T,"Après 24 heures, retirer les échantillons des récipients et rincer chaque échantillon avec de l’eau distillée.",1,0
8,29,29,es_33FBRBDW6QCN911PE0MQEGG5GRR8CK,différents matériaux ont des densités différentes,1,0
9,141,141,es_3FE7TXL1LK0GHN9J31EKOUSJZFD2QC,Je pense qu'on peut améliorer un peu les tables avec des images de meilleure qualité pour les lecteurs.,1,0
10,316,316,es_3ZPPDN2SLX92K44DFJYZ40BJL7TE9B,Laisser les échantillons reposer et sécher pendant la pâte finale,1,0
11,190,190,es_3LWJHTCVCEZ0IHLVRWTR8DM88TCQFY,"Pour répliquer la procédure, vous aurez besoin de 4 autres récipients neufs et propres et de 4 autres échantillons identiques à ceux utilisés dans la procédure. Vous aurez également besoin de savoir combien de vinaigre a été jeté dans les échantillons dans la première procédure afin que vous sachiez combien de jeter. Peut-être, après la procédure initiale et la détermination des changements de masse de chaque échantillon, je continuerai à observer comment les échantillons changent en déterminant la masse trois fois de plus à intervalles de 30 minutes.",1,1
12,317,317,es_3ZPPDN2SLX92K44DFJYZ40BJLFTE9R,"le temps, combien de vinaigre a été utilisé, et combien de masse a été utilisée",1,1
13,228,228,es_3PS7W85Z81F49NMA5ENU3MBKWB2T9Y,Je ne comprends pas bien la question. 1ère Nous pouvons vous donner plus de détails sur le type d'équipement dont vous avez besoin. 2ème Le bois est naturel et ne change pas de masse. 3ème Changement de la majorité.,1,1
14,134,134,es_3ERMJ6L4D05WI98XHKOY3CPMA8L7MV,Combien de vinaigre faut-il?,1,1
15,151,151,es_3GU1KF0O4KEP5O80MHS6PI5DOOBPBF,Les conteneurs doivent-ils rester fermés ou ouverts pendant 24 heures? les échantillons sont-ils laissés reposer et sécher à nouveau dans le récipient ou ailleurs? Faut-il tenir compte de la température ambiante?,1,2
16,105,105,es_3BXQMRHWK1BYGKKTUSH9D436GLHMUD,"comment la masse est déterminée au début (avec quelle méthode), comment la masse des échantillons est déterminée à la fin, quelle est la taille et la composition des récipients",1,2
17,235,235,es_3QFUFYSY90STTCYXTZME5AL3BOZ4F8,"Les étudiants doivent ajouter le nom de chaque échantillon, la taille de chaque matière et la quantité de vinaigre à ajouter dans chaque récipient. (Les étudiants doivent inclure le nom de chaque matériau, la taille de chaque matériau et la quantité de vinaigre à ajouter au conteneur.)",1,2
18,296,296,es_3XCC1ODXDNOXL7Q4IRTLP20RFKSQR8,"1ère Une description des objectifs et/ou hypothèses de l’expérience. Une liste des matériaux requis, y compris les échantillons.\n3. Savoir dans quel environnement l'expérience doit être faite, que ce soit dans un lieu ouvert, dans un laboratoire. Les précautions à prendre.",1,2
