id	text
zh_010001	(_1) Proben mit der gleichen Ausgangsmasse (2) Essigsäure mit dem gleichen pH-Wert (3) Sorgfalt und Verantwortung
zh_010002	Stellen Sie sicher, dass die vier Materialien vor dem Experiment gleichmäßig trocken und feucht sind Eine bestimmte Menge Essig wird in jedes Gefäß gegossen Die vier Materialien befinden sich in derselben Umgebung
zh_010003	(_1) Sie sollten sicherstellen, dass das Experiment mit bestimmten Variablen durchgeführt wird (2) Sie sollten sicherstellen, dass das Experiment nicht durch andere Faktoren beeinflusst wird (3) Sie sollten die Versuchsprobe selbst berücksichtigen
zh_010004	A: (_1) die Temperatur der Luft (2) die Menge des eingebrachten Essigs (3) die Zeit, die für das Abwischen mit destilliertem Wasser benötigt wurde
zh_010005	(_1) Volumen vor dem Experiment Volumen nach dem Experiment (2) Farbe und Zustand vor dem Experiment Farbe und Zustand nach dem Experiment
zh_010006	(_1) ob die Menge des eingefüllten Essigs gleich war (2) ob der Versuchsaufbau luftdicht war (3) ob es Probleme bei der Durchführung des Prozesses gab (4) ob die Auswahl der Materialien typisch war (5) ob es einen kleinen Unterschied im pH-Wert zwischen dem Essig und dem sauren Regen gab
zh_010007	(_1) die Menge des eingefüllten Essigs sollte gleich sein (2) das Versuchsmaterial wird so ausgewählt, dass der Gehalt an Verunreinigungen gering ist (3) die Kontrolle der äußeren Umgebung wird gleichmäßig durchgeführt
zh_010008	(_1) dieselbe Masse an Marmor, Kalkstein und Plastikholz wie beim ersten Versuch (2) vier weitere Behälter, die mit dem ersten Versuch identisch sind (3) Essig und destilliertes Wasser vorbereiten (4) Volumen der Substanzen und Kontaktfläche (5) Essigmenge
zh_010009	(_1) ob es mit Essig aufgelöst wurde (2) ob es erwärmt wurde (3) ob es einen Niederschlag gab
zh_010010	(_1) Behalten Sie das Experiment als eine einzige Variable bei. Wählen Sie Objekte mit gleichem Volumen und gleicher Größe. (2) Die äußere Umgebung sollte gleich sein.
zh_010011	(_1) PH-Testpapier Bestimmen, ob der pH-Wert des Essigs gleich ist (2) Korrosion der Probe
zh_010012	(_1) Konzentration des Essigs (2) Säurestärke (3) Oberfläche der Substanz in jedem Behälter
zh_010013	(_1) PH-Wert der Essigprobe
zh_010014	(_1) Ausreichende Alkalipulver-Säure-Konzentration im Inneren des zu polymerisierenden Materials
zh_010015	(_1) die Menge des sauren Regens (2) die Menge des sauren Regens sollte so bemessen sein, dass die Menge angemessen ist
zh_010016	(_1) den pH-Wert der Lösung (2) die Konzentration der Lösung (3) die Masse der Lösung
zh_010017	(_1) die Masse des Essigs nach dem Versuch (2) die Menge des Essigs, die von jeder Masse aufgenommen wurde (3) das Vorhandensein von Verunreinigungen
