id	text
en_cw_000331	1. Verwenden Sie leichtes Plastik.\n 2. Machen Sie ein Loch in den Kunststoff, um ihn aufzuhängen.
en_cw_000332	Aus den Daten in der Tabelle lässt sich schließen, dass sich die Proben A und B gedehnt haben (A 2 cm, B 1 cm), die Probe C geschrumpft und die Probe D unverändert geblieben ist.
en_cw_000333	Schlussfolgerungen:\n Verschiedene polymere Kunststoffe haben eine unterschiedliche Dehnbarkeit\n Kunststoffprobe A hat im Vergleich zu den anderen polymeren Kunststoffen die geringste Dehnbarkeit. \n Kunststoffprobe B hat eine höhere Dehnbarkeit als die anderen Polymere. \n \n Beschreiben Sie zwei Möglichkeiten, wie der Schüler den Versuchsplan und/oder die Gültigkeit der Ergebnisse hätte verbessern können\n Geben Sie an, wie viele Gewichte zu den Klammern hinzugefügt wurden\n Geben Sie die Vorher-Nachher-Messungen für die Länge an
en_cw_000334	Nehmen Sie den Kunststoff und legen Sie ein Stück auf eine Seite, während die andere Seite fest ist. Nach 5 Minuten können Sie die Dehnung des Materials sehen.\n Verschiedene Kunststoffe variieren exponentiell.
en_cw_000335	Die Menge an Gewicht, die den Typen hinzugefügt wurde\n Die ursprüngliche Länge der Typen\n Die Menge an Klebeband, die auf jedem Typ angebracht wurde
en_cw_000336	a. Material D war das dehnbarere und Material A dehnte sich beim zweiten Versuch mehr. b. Sie hätten insgesamt 3 Versuche durchführen und dann einen Durchschnittswert berechnen können.
en_cw_000337	Die ersten beiden Proben sind länger, Probe c ist etwas kürzer und Probe d bleibt gleich lang. Du musst für jede Probe die gleichen Bedingungen schaffen und genau darauf achten, dass das Gewicht bei jeder Probe gleich ist.
en_cw_000338	Auf den ersten Blick ist den Ergebnissen zufolge die erste Probe elastischer. Er konnte die Ergebnisse verbessern, indem er jeder Probe das gleiche Gewicht hinzufügte und Proben mit der gleichen Länge verwendete
en_cw_000339	UNA ist das elastischste Polymer von allen im Experiment, das RE hat keine Veränderung erfahren
en_cw_000340	Nehmen Sie 3 Arten von Kunststoffen, von denen einer flexibler ist als der andere. Jeder Kunststoff wird mit dem gleichen Gewicht belastet, nach einem Tag wird das Gewicht entfernt und Sie sehen, welcher Kunststoff sich mehr und welcher sich weniger gedehnt hat.
