id	text
fr_100001	Schwarz::Die Farbe Schwarz hilft, die Lufttemperatur in der Nische zu erhöhen, da dunklere Farben mehr Energie absorbieren.
fr_100002	Weiß::Je heller die Farbe, desto kälter ist die Innentemperatur der Nische. Weiße Farbe hatte eine kältere Gesamttemperatur als jede andere Farbe, so dass die Farbe eine kältere Innentemperatur liefern würde.
fr_100003	Weiß::Es ist offensichtlich, dass hellere Farben eine gewisse Kühle im Inneren eines Behälters bewahren. Für die Hundehütte scheint Weiß in einem warmen Klima angebracht, aber in einem kalten Klima wäre Schwarz vorteilhafter, da es das Innere der Hundehütte wärmer machen würde.
fr_100004	Weiß::weniger warm
fr_100005	Weiß::Da Weiß weniger Wärme speichert, ist es meiner Meinung nach besser geeignet, um den Hund kühl zu halten.
fr_100006	Schwarz::Die Augen eines schwarzen Hundes oder einer schwarzen Katze sind weniger auffällig als die ihrer hell beschichteten Artgenossen. Wenn sie von dunklem Fell umgeben sind, sind ihre Gesichtsausdrücke weniger ausgeprägt und daher für Adoptanten schwerer zu lesen. In vielen Kulturen wird die Farbe Schwarz mit dem Bösen, dem Unglück und dem Pech in Verbindung gebracht.
fr_100007	Dunkelgrau::Dunkle Farben können die Hundehütte kleiner erscheinen lassen.
fr_100008	Schwarz::Es kann länger dauern, bis die Farbe Schwarz wieder ihre Grundtemperatur erreicht hat. Testergebnisse zeigen, dass ihre Temperatur höher ist als die jeder anderen Farbe.
fr_100009	Weiß::Eine hellere Farbe führt dazu, dass es im Inneren der Nische weniger warm ist.
fr_100010	Schwarz::Glastopf Lampe Vier farbige Deckel: schwarz, dunkelgrau, hellgrau und weiß Thermometer Meter Stoppuhr sind dieses Element produzieren eine schwarze Farbe und beschädigen nicht.
fr_100011	Weiß::Helle Farben machen das Innere des Zwingers kühler, während dunkle Farben, da sie mehr Energie absorbieren, den Zwinger wärmer machen. Natürlich hängt die Wahl der Farbe davon ab, ob Sie an einem kalten oder warmen Ort leben.
fr_100012	Schwarz::LUFTTEMPERATUR IN DER GLASKÜHLE NACH _10 MINUTEN SCHWARZ 54
fr_100013	Weiß::Niedrigere Temperatur aufgrund der helleren Farbe, wie in den Informationen angegeben.
fr_100014	"""Schwarz::Wenn man sich die Ergebnisse des Experiments ansieht und die Durchschnittswerte der einzelnen Farben vergleicht, wird deutlich, dass die Farbe ""Schwarz"" die höchste Temperatur absorbiert."""
fr_100015	Schwarz::Da die Farbe Schwarz am dunkelsten ist, war die Temperatur des Glasgefäßes mit dem schwarzen Deckel am höchsten.  Die durchschnittliche Temperatur des schwarzen Deckels betrug _53, oder 5 Grad mehr als die des dunkelgrauen und 11 Grad mehr als die des weißen Deckels.
fr_100016	Weiß::Die Wirkung der Farbe Weiß ist im Vergleich zu anderen Farben gering. Sie lässt nur die geringste Menge an Wärme in den Gegenstand eindringen. Weiß ist daher die beste Wahl, um die Nische entsprechend den Ergebnissen zu streichen.
fr_100017	Weiß::Nach _10 Minuten Temperaturmessung wird es warm und verwandelt sich in das.
fr_100018	Schwarz::Dunkle Farben absorbieren viel mehr Wärme als leichtere, da sie mehr Lichtenergie aufnehmen. Helle Farben reflektieren mehr Licht.
fr_100019	Schwarz::Schwarz kann die Hundehütte beeinträchtigen, da es sich um eine Tierhütte handelt und eine zu bunte Farbe nicht notwendig ist.
fr_100020	Dunkelgrau::In kalten Klimazonen absorbieren dunklere Farben die Sonnenwärme und halten die Hundehütte innen wärmer. Helle Farben eignen sich für warme Klimazonen, da sie die Sonne reflektieren und das Innere des Hauses kühler halten.
