,Unnamed: 0.1,Unnamed: 0,id,text,prompt,score
0,178,178,de_000480,"Conclusion: différentes étirements en fonction du matériau utilisé, B et D, ainsi que A et C sont assez similaires.    Le poids doit être défini pour s'assurer qu'il est aussi lourd Les matières plastiques doivent avoir la même longueur",2,3
1,100,100,de_000402,"Sur les trois échantillons, l’étirement était différent au premier et au deuxième passage. Amélioration: - Ne collez pas l'échantillon en plastique sur le bord de la table, mais fixez-le sur une serrure - Définissez le résultat dans une unité de mesure plus petite",2,2
2,238,238,de_000540,Combien sont lourds les poids? Quel est le poids du plastique? Tous les tests sont-ils égaux?,2,2
3,13,13,de_000315,Conclusion: le plastique peut se déformer plastiquement. Amélioration: ne pas coller (exposition chimique possible) mais resserrer,2,2
4,201,201,de_000503,"Aucune indication sur la longueur de la partie plastique. Les pièces en plastique de la même longueur seraient plus appropriées pour une comparaison. Alternativement, une indication de pourcentage de l'étirement comme résultat plus judicieux. Au lieu des noms ABC, il serait pertinent pour une considération des résultats de savoir quels plastiques sont concernés.",2,2
5,126,126,de_000428,"Sa fonction est d'augmenter la puissance du bitume Cela augmente, par exemple, la tolérance à la température et au froid La puissance du bitume est exprimée sous le nom de « degré de performance » et est souvent l'avantage du polymère PG64-10 Dh il est capable de maintenir la température jusqu'à 64 et la plus basse -10 Lorsque le polymère est ajouté, il est PG70-16 C'est-à-dire que son efficacité a augmenté à 70 degrés Celsius La question se pose: Que se passerait-il si le bitume PG64-10 et la température de l'asphalte 70 ou plus -10?  Si la température dépasse 64, la couche d'asphalte sera douce et si les charges sont dépassées, elle ne sera pas connue Au contraire, si la température atteint plus de -10, le bitume se solidifiera et les fissures commenceront sur la surface du béton d'asphalte",2,0
6,196,196,de_000498,combien l'adhésif a cédé combien le trou est devenu lourd combien les poids ont été,2,0
7,152,152,de_000454,"a) Le plastique A est le plus étirant, le plastique C se déchirera à un moment donné b) la structure fixe stationnaire de tous les échantillons avec une échelle de longueur appliquée",2,0
8,10,10,de_000312,Je ne sais malheureusement pas. Ça reste comme ça.,2,0
9,218,218,de_000520,L'échantillon A est le plus étirant des quatre résines polymères. L’essai C est envisageable.  Différentes épaisseurs de matériaux peuvent être évaluées Différentes conditions environnementales de chaleur et d'humidité peuvent être évaluées.,2,0
10,140,140,de_000442,"Les cartes en plastique A + B sont plus longues. La carte D est restée la même. Et la carte C est devenue plus courte, ce qui semble peu probable. Le test doit être effectué à nouveau avec des poids plus lourds. Les poids doivent également rester plus de cinq minutes.",2,0
11,156,156,de_000458,- le plastique est-il réutilisé lors du deuxième passage (D2)?,2,0
12,137,137,de_000439,"A. Les deux premiers échantillons étirés ont augmenté b.next deux échantillons est resté presque le même L'expérience devrait être effectuée dans les quatre murs, de sorte qu'il ne se distingue plus du gaz D.use différents types de plastique, donc il peut avoir des résultats différents",2,0
13,147,147,de_000449,"Ne collez pas le plastique, mais fixez-le immédiatement avec un crochet sur un stand. Ne pas perdre de poids avant de mesurer.",2,0
14,176,176,de_000478,Le plastique a été étiré. La construction expérimentale peut être améliorée avec le poids.,2,0
15,72,72,de_000374,"a) En fonction du matériau, il va s'étirer plus b) prendre des mesures de poids avant C) pendre du plafond",2,1
16,74,74,de_000376,L'élève est devenu plus familier et plus cohérent au cours de l'essai. Effectuer directement plusieurs expériences sur un échantillon de plastique. Effectuer plus de deux essais par échantillon de plastique.,2,1
17,296,296,de_000598,"a. Le type de plastique A s'étend le plus (pas seulement la plus grande différence, même en pourcentage. C’est la seule espèce qui ne change rien. Modifier le temps de test (1). Cinq minutes, deux 10 minutes, 3 15 min); même longueur de l'échantillon (même longueur suspendue librement) ",2,1
18,185,185,de_000487,a) tous les plastiques polymères sont étirés sauf le sondage C b) 1. il aurait dû utiliser plusieurs plastiques polymères du même type et qui sont placés à côté les uns des autres et puis comparer les résultats les uns avec les autres 2. il aurait également dû utiliser des poids doubles et puis regarder ub qui sont également doublement étirés,2,1
