,Unnamed: 0,id,text,prompt,score
10,10,de_000312,不幸的是，我不知道。这就是它的方式。,2,0
13,13,de_000315,结论：塑料可以发生塑性变形。改进：不要用胶水（可能有化学作用），要用夹子。,2,2
72,72,de_000374,a) 根据材料的不同，会有更多的伸展 b) 测量重量 C) 挂在天花板上,2,1
74,74,de_000376,在实验过程中，学生变得更加熟悉和_一致。直接对一个塑料样品进行多次试验。对每个塑料样品进行两次以上的试验。,2,1
100,100,de_000402,在_三个样品中，拉伸在第一次和第二次运行中是不同的。改进： - 不要把塑料样品粘在桌子边缘，而是把它固定在夹子上 - 用较小的测量单位确定结果,2,2
126,126,de_000428,"它的作用是增加沥青的性能，例如，增加其对温度和寒冷的耐受性 沥青的性能表示为 ""Performace等级""，通常是在添加聚合物PG_64-10之前，即它能够保持温度高达64，最低为-10 当添加聚合物时，它变成PG70-16 即其效率增加到70摄氏度 问题出现了：如果沥青PG64-10和沥青温度70或高于-10怎么办？ 如果温度超过64，沥青层就会变软，如果超过负荷，就不知道了。相反，如果温度达到-10以上，沥青就会凝固，沥青混凝土的表面就会出现裂缝。",2,0
137,137,de_000439,a. 前两个被拉伸的样品增加了 B.后两个样品几乎没有变化 实验应该在_四壁内进行，这样就不再与气体不同了 D.使用不同类型的塑料，所以可能有不同的结果,2,0
140,140,de_000442,A型+B型塑料已经变长。塑料卡D_一直保持不变。而C卡变短了，这似乎不太可能。应该用更重的砝码再次进行测试。砝码的停留时间也必须超过5分钟。,2,0
147,147,de_000449,不要把塑料粘在样品上，而是用钩子把它固定在_一个框架上。在测量前不要去掉重量。,2,0
152,152,de_000454,a) 塑料A是最容易拉伸的，塑料C最终会撕裂 b) 所有测试材料都是牢固的固定结构，并附有长度刻度。,2,0
156,156,de_000458,- 这些塑料是否在第_二次运行（D2）中重新使用？,2,0
176,176,de_000478,塑料被拉长了。测试设置可以用重量来改进。,2,0
178,178,de_000480,结论：不同的伸长率取决于所使用的材料，B和D以及A和C相当相似。   应该定义重量，以确保它是相同的 塑料应该是相同的长度,2,3
185,185,de_000487,a) 除了样品C之外，所有的高分子塑料都被拉伸了 b) _1.他应该使用几个相同类型的高分子塑料，把它们放在旁边，然后相互比较结果 2.他还应该使用双倍重量，然后看看它们是否也被加倍拉伸了,2,1
196,196,de_000498,粘合剂让步了多少，洞变得有多大，重量是多少？,2,0
201,201,de_000503,没有关于塑料部件长度的信息。相同长度的塑料部件更适合用于比较。另外，用_百分比来表示伸长的结果会更有意义。而不是NAmen ABC，它将与涉及哪些塑料的结果考虑有关。,2,2
218,218,de_000520,样品A是_四种聚合物树脂中最容易膨胀的。样品C是可伸缩的。 可以评估不同的材料厚度 可以评估不同的环境条件下的热和湿度。,2,0
238,238,de_000540,砝码有多重？塑料的厚度是多少？所有的样品都是_一样的厚度吗？,2,2
296,296,de_000598,a. A型塑料的拉伸度最大（不仅差别最大，而且_百分比也大。D是唯一不改变的类型。 B．改变测试时间（1.5分钟，2.10分钟，3.15分钟）；相同长度的样品（也是自由悬挂的相同长度）。,2,1
