,Unnamed: 0,id,text,prompt,score
66,66,zh_010067,(_1)醋的浓度(2)确定每瓶容器中醋倒入的量(3)试验环境的空气温度,1,3
189,189,zh_010190,(_1)醋的浓度不变 (2)与物体接触面积相同 (3)蒸馏水洗刷干净的标准,1,3
200,200,zh_010201,(_1)产生的气体量(2)样本同等质量(3)大理石和石灰岩都属于岩类，可替换一个,1,0
308,308,zh_010309,(_1)分别测量实验后四个容器内液体的pH值;(2)比较实验后四个容器内液体pH值的不同;(3)确保用蒸馏水涮洗过程中样品没有沉淀产生.,1,0
151,151,zh_010152,大理石的原始质量  石灰岩的原始质量 木头的原始质量,1,0
251,251,zh_010252,材料是否具有溶解性，材料是否随时间分解，材料是否与醋中其它成分反应.,1,0
8,8,zh_010009,(_1)是否与醋相溶 (2)是否升温 (3)有无沉淀,1,0
226,226,zh_010227,(_1)温度变化(2)压强是否恒定(3)物品是否褪色,1,0
246,246,zh_010247,酸雨对木质材料几乎无影响，对石质材料影响巨大。对塑料影响较小。,1,0
55,55,zh_010056,(_1)是否产生杂质,1,0
13,13,zh_010014,(_1)足够的碱粉 需聚合材料内部的含酸浓度,1,0
110,110,zh_010111,(_1)表面的损毁程度 (2)物质表面的颜色变化,1,1
216,216,zh_010217,样品的化学性质 醋的量  容器是否密封,1,1
16,16,zh_010017,(_1)实验后醋的质量(2)各位质吸醋的大小(3)是否含有杂质,1,1
191,191,zh_010192,(_1)醋的PH值 (2)酸雨的PH值 (3)材料质检质量差 ,1,1
76,76,zh_010077,(_1)醋的PH值(2)倒入每个容器中的含量(3)倒入容器中的醋的浓度,1,2
229,229,zh_010230,(_1)确保试验前四种材料干湿程度相同(2)避免在洗漱过程中造成对样品质量的减少(3)保证在干燥过程中材料充分干燥,1,2
205,205,zh_010206,(_1)倒入的醋的质量要相同(2)要检气密性(3)要用指定用品洗刷样品,1,2
210,210,zh_010211,(_1)醋的质量(2)醋的酸碱度(3)是否因其它原因损失质量,1,2
