,Unnamed: 0,id,text,prompt,score
2,2,zh_010003,(_1) hay que asegurarse de que el experimento se realiza con determinadas variables (2) hay que asegurarse de que el experimento no se ve afectado por otros factores (3) hay que tener en cuenta la propia muestra experimental,1,0
28,28,zh_010029,(_1) la concentración del vinagre (2) la densidad de cada elemento (3) si se consume masa durante el proceso de secado,1,1
42,42,zh_010043,(_1) si se vertió la misma cantidad de vinagre en cada recipiente (2) si la muestra que se enjuagó y secó seguía conteniendo vinagre (3) la cantidad de ácido en el vinagre,1,2
69,69,zh_010070,(_1) La cantidad de vinagre en la muestra (2) La dureza de la muestra antes y después del experimento,1,1
70,70,zh_010071,(_1) si el contenido de vinagre era todo igual si el efecto era satisfactorio (2) si el material contenía nuevas impurezas (3) si se incluían otras reacciones en el proceso de reacción,1,2
80,80,zh_010081,(_1) Toma de muestras de lluvia ácida en diferentes zonas (2) y diseño de experimentos (3) y observación de los efectos de la lluvia ácida en el medio biológico circundante,1,0
88,88,zh_010089,(_1) Tipo de vinagre (2) Masa de vinagre vertida en cada recipiente (3) Tipo y tamaño del recipiente,1,3
98,98,zh_010099,(_1) Masa de vinagre vertida (2) pH del vinagre,1,2
109,109,zh_010110,Re-selección y pesaje de las muestras Re-sustitución del ácido acético,1,0
114,114,zh_010115,(_1) Valor del pH de la lluvia ácida (2) Composición en la lluvia ácida (3) Composición del material,1,3
132,132,zh_010133,(_1) Papel PH para medir el valor del PH (2) Tubo de ensayo (3) Matraz aforado,1,0
158,158,zh_010159,Misma masa inicial Unidad más pequeña,1,0
160,160,zh_010161,Variación de la concentración de lluvia ácida,1,0
203,203,zh_010204,(_1) la masa del gas (2) si se altera la estructura del objeto (3) de qué forma se disipa la masa reducida,1,0
238,238,zh_010239,(_1) la lluvia ácida no erosiona la madera (2) mayor erosión del mármol (3) mayor erosión de la caliza,1,0
244,244,zh_010245,(_1) Determinación de la masa de diferentes muestras (2) Temperatura del aire,1,1
256,256,zh_010257,"(_1) La cantidad de vinagre debe ser la misma. (2) El entorno exterior no debe cambiar (por ejemplo, la temperatura). (3) Las muestras no deben dañarse durante el shabbing.",1,2
266,266,zh_010267,"(_1) Volver a lavar cada vaso de precipitados (2) Nuevo mármol, material calcáreo (3) Cotejar las etiquetas",1,0
279,279,zh_010280,(_1) Contenedores de material de lluvia ácida (2) Cantidad adecuada de material de lluvia ácida en bruto (3) Cantidad adecuada de agua destilada,1,1
