,Unnamed: 0.1,Unnamed: 0,id,text,prompt,score
0,287,287,zh_010288,Estado de la muestra Concentración de ácido Densidad de la muestra Si la muestra contiene impurezas Si la muestra está completamente en el ácido,1,3
1,208,208,zh_010209,(_1) El pH del vinagre (2) La cantidad de vinagre en cada taza (3) El tamaño de la superficie de contacto del vinagre con el objeto,1,3
2,156,156,zh_010157,"La lluvia ácida casi no afecta a los materiales de madera, tiene un mayor impacto en los materiales de piedra, tiene un menor impacto en los plásticos.",1,0
3,122,122,zh_010123,Usar agua pura para formar muestras.,1,0
4,242,242,zh_010243,(_1) Tiempo (2) pH de la lluvia ácida (3) Diferencias en la naturaleza de la materia,1,0
5,278,278,zh_010279,"(_1) la lluvia ácida es la más grave para la erosión de la roca de piedra, (2) si la madera es de madera cruda y no se ha procesado, (3) si la lluvia ácida y la calidad del material han producido reacciones químicas.",1,0
6,187,187,zh_010188,(_1) Las lluvias ácidas tienen un mayor impacto en la piedra caliza (2) no tienen ningún impacto en la madera (3) tienen un menor impacto en los plásticos,1,0
7,92,92,zh_010093,(_1) La reducción de la cantidad de vinagre (2) si reacciona con el agua destilada (3) si reacciona con otras sustancias en el proceso de secado,1,0
8,26,26,zh_010027,"(_1) Limpiar los recipientes usados en el experimento, 2) Buscar materiales metálicos para el control experimental, 3) La cantidad de vinagre debe ser suficiente.",1,0
9,129,129,zh_010130,(_1) para medir la calidad de cuatro muestras diferentes (2) para colocar la muestra en 30 minutos para que se seque (3) para medir de nuevo la calidad de cada muestra ahora,1,0
10,305,305,zh_010306,(_1) Causas de la lluvia ácida (2) Si la lluvia ácida corrompe la madera (3) Aplicaciones futuras para la lluvia ácida,1,0
11,141,141,zh_010142,(_1) la concentración de vinagre (2) si las cuatro muestras reaccionan con ácido (3) si la superficie de la muestra después de la reacción está impregnada de sedimentos,1,1
12,31,31,zh_010032,(_1) La puntuación de la masa del ácido acético (2) el tiempo de experimentación medio corto (3) la pureza de la muestra misma y la insolubilidad en agua,1,1
13,196,196,zh_010197,(_1) Poner la misma cantidad de vinagre (2) la misma calidad de la muestra (3) repetir el experimento anterior,1,1
14,233,233,zh_010234,(_1) si el volumen del vinagre cubre completamente el material (2) si las propiedades químicas del vinagre y la lluvia ácida son las mismas (3) si el recipiente y el vinagre están completamente sellados antes del ensayo,1,1
15,121,121,zh_010122,(_1) La concentración de vinagre en el contenedor es la misma (2) el tipo de roca (3) la masa de la roca,1,2
16,43,43,zh_010044,La superficie de contacto entre las muestras y el vinagre y la cantidad de agua lavada La temperatura del experimento y las condiciones de almacenamiento,1,2
17,112,112,zh_010113,(_1) Contenido de vinagre (2) El tiempo que consume el experimento (3) La temperatura en los cuatro recipientes es la misma,1,2
18,74,74,zh_010075,(_1) La concentración de vinagre después del experimento (2) si la cantidad de vinagre se derrama en cuatro tazas es igual o no (3) el tiempo de inmersión en el vinagre,1,2
