,Unnamed: 0,id,text,prompt,score
28,28,en_cw_000362,1- 钳子的重量 2- 每个砝码的重量 3- 实验的任何额外外部因素,2,1
101,101,en_cw_000444,与其他_三种类型的塑料相比，UNA的弹性更大。  1-应说明样品中包括的所有类型的塑料的重量是相同的。  2-应说明四个样品的长度应该相同。,2,2
103,103,en_cw_000447,塑料有不同的弹性，在第_一次实验和第二次实验中，每一个塑料都显示了不同的毫米量。 a.-解释他想用实验本身来显示什么。 b.-在把重量放在塑料上之前测量挂在桌子上的塑料（这将更好地显示它们的弹性）。,2,2
114,114,en_cw_000458,b. 桌子的高度，样品的长度（你可以在测量后得到_一个更准确的读数，但最好使用一个近似的目标长度，这样，下一个做实验的人就不会切割30英尺长的碎片而需要一个一英里高的桌子）--使用的砝码的质量，为了使这个实验具有可复制性，所有测试都应该使用相同的质量。,2,3
119,119,en_cw_000463,结论是：不是所有的塑料在相同的重量下都会被拉长，所以它们有不同的特性。  如果塑料被水平放置，受到大于重力的拉扯，结果可能会更好。,2,1
128,128,en_cw_000475,似乎在_一半的实验中，塑料在第二次时拉伸得更多。我认为这意味着第一次的拉伸可能影响了第二次的拉伸程度。  我想改变图表的表述，因为他们在图表上似乎把样品称为D1和D2，但在解释中却称为T1和T2。   他们也可以同时做4个实验（有助手），而不是一个接一个，因为房间里的其他因素（湿度、温度）也许会影响结果。,2,2
160,160,en_cw_000508,A型塑料有更多的伸展性。  与其用胶带固定在桌子上，不如将上边缘紧紧固定。  悬挂至少_10分钟才能获得更好的效果。,2,0
166,166,en_cw_000515,塑料因额外的重量而拉伸，即因重力而拉伸。实验必须在直线条件下进行，你可以改变温度、湿度或其他....。,2,0
180,180,en_cw_000530,总之，该实验表明，某些类型的塑料可以通过让它们在_一定时间内接受拉伸过程而发生变形。在材料中加入热量和/或压力，可以帮助改善实验的结果。,2,0
185,185,en_cw_000535,用于制造干洗袋的塑料比其他塑料更弱（更容易拉伸或撕裂）：塑料干洗袋拉伸了_23毫米，比其他塑料更多,2,0
187,187,en_cw_000538,材料的弹性从高到低的顺序是A、C、B、D。增加原始样品的长度（要求）。如果样品仍然很小，将测量精度提高到微米级,2,0
189,189,en_cw_000540,他可以写出他用了哪种塑料样品，它们的具体重量，以及他在每个样品上附加了多少重量,2,1
191,191,en_cw_000542,A. 表明材料A的弹性比其他的大，其次是C、B和D B. 增加样品的长度，增加重物作用在样品上的时间,2,0
204,204,en_cw_000557,试样的长度和宽度是多少？应附加多少重量？,2,2
208,208,en_cw_000561,塑料D是最可预测的样品，因为两次试验的拉伸长度都是_一样的。改进/有效性（1）说明每次的重量都是一样的（2）说明夹子需要在底边的准确位置（中间、左边、右边或离底部xyz毫米。（3）用同样的过程做更多的试验，这将进一步证明塑料D的发现。,2,1
253,253,en_cw_000611,C的样品是错误的,2,0
266,266,en_cw_000624,结果几乎相同。  _1) 确定砝码的确切位置。  2）确定材料的温度。,2,0
267,267,en_cw_000625,A.塑料A具有最高的拉伸性 B.用类似的带子和砝码同时对所有_4种塑料进行实验 在一个特定的室温下进行实验，并在该温度下进行第二次试验,2,0
284,284,en_cw_000644,a.平均拉伸量为_1毫米（范围0-2）。 b. 学生可以延长悬挂的时间，测量不同时间点的变化。,2,0
